"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","iteration","cv_fold"
-0.010231775,-0.15474448,0.024694715,-0.025238536,0.12267321,-0.014931867,0.06576017,0.052374801,0.0058696937,0.033264079,-0.0094846741,0.014558517,0.12537723,0.1760136,521,2
-0.0091314382,-0.11514671,0.030411259,-0.047522488,0.069168402,0.015132238,-0.014382123,0.16067547,-0.0018945745,0.015571938,-0.027139756,0.02174475,0.014803848,0.22293179,522,2
-0.0053883773,-0.14299718,0.058801169,0.0090910219,0.21327935,0.081414719,0.027502259,0.12236738,-0.0056839232,0.013743203,-0.0085665236,0.0035528354,0.027749932,0.24600675,523,2
-0.0094646664,-0.14264204,0.049457079,-0.022641963,0.083209186,-0.031047279,-0.066095323,0.08140246,0.0045468661,0.041823471,-0.015376606,0.01003333,0.2092715,0.1591983,524,2
-0.0054182742,-0.070010325,0.012673794,-0.0013573934,0.13210897,-0.047167536,0.044329778,0.15880789,0.006155163,0.038913829,-0.0090722664,0.0051167033,0.076603805,0.063692214,525,2
-0.0081927644,-0.16125076,0.05538966,-0.035216799,0.074101786,0.056052533,-0.089503293,0.051950805,-0.0034435397,-0.041463107,-0.021740584,0.013026154,0.1072129,0.32184877,526,2
-0.0025474751,-0.10046623,0.032038844,0.00027397482,0.10182312,0.08815356,-0.059827279,0.10913976,0.0014480176,-0.090930395,-0.01760618,0.013979515,0.10528151,0.18707987,527,2
-0.012604959,-0.14088627,0.059790882,-0.040609909,0.062454201,0.01050401,0.093385088,-0.0965462,-0.001975771,0.12384163,-0.014877004,0.01029782,0.017099772,0.23669417,528,2
-0.00042232649,-0.13616657,0.041920342,0.011270273,0.20221832,0.10258426,0.023674787,0.063907636,0.0038044188,0.08295406,-0.033525708,0.020515603,0.071696975,0.12821237,529,2
-0.0057993683,-0.11863768,0.046349635,-0.0060140895,0.22501296,0.15958509,0.080879676,0.050746791,0.0048183398,0.10237426,-0.034589345,0.022044342,0.13252844,0.10686127,530,2
-0.0034329752,-0.11953183,0.042320455,-0.015540275,-0.050986789,0.15727263,-0.012483484,0.016331157,0.0023573015,0.08017176,-0.03621006,0.028655551,0.093877778,0.2598438,531,2
-0.0095846248,-0.12653572,0.045957338,0.024948903,0.097645201,0.015549682,-0.19290453,0.1577697,0.0081766096,0.062186258,-0.027137965,0.018109019,0.15079449,0.20923261,532,2
-0.011506682,-0.12470944,0.055361759,0.0067982699,0.088264169,0.073061143,-0.11480685,0.20189611,0.0017753976,-0.02261984,-0.026826529,0.021364638,0.25165989,0.2540846,533,2
-0.0069436219,-0.11594352,0.055995141,-0.034883718,0.13604217,0.019755912,-0.25427337,0.23110667,-0.0096787515,-0.074204562,-0.033374212,0.021885024,0.17929168,0.29714504,534,2
-0.0054966903,-0.10488555,0.049568493,-0.011062867,0.11379308,-0.031955542,0.089611948,0.010079546,-0.012344633,0.1166778,-0.017388005,0.0083465857,0.0018206837,0.17500167,535,2
-0.0082824051,-0.077885667,0.025808646,-0.015926468,0.066745042,0.027739398,-0.0526157,0.081506845,0.0078079662,0.014566745,-0.01747508,0.0071730361,0.16508335,0.10692142,536,2
-0.0024771739,-0.14704577,0.061871273,-0.033514358,0.15695773,0.12044416,0.16380082,-0.030614495,0.0086736118,0.015124773,-0.018597766,0.014803963,-0.1280896,0.35021829,537,2
-0.0037216192,-0.12343615,0.043551024,-0.015311035,0.13834653,0.047342924,0.18261919,0.09583278,0.0073441205,0.11925084,-0.019074965,0.012172781,-0.16017678,0.34250126,538,2
-0.0092465207,-0.1831525,0.070894714,-0.031046609,0.18040232,-0.011978821,0.11803415,0.010697148,-0.0047925126,0.016697609,-0.019287423,0.01251011,0.068772835,0.10166521,539,2
-0.0060219694,-0.055182238,0.018204506,-0.0089474201,0.092238936,0.10436909,-0.086236512,0.019079179,0.0036879432,0.24057047,-0.01809148,0.011900511,0.12805836,0.27729243,540,2
-0.0060906548,-0.1621316,0.063734569,-0.010991854,0.04407503,0.042771777,0.099442242,0.19029808,0.006633212,-0.02745254,-0.015971036,0.011542585,0.055225945,0.094832186,541,2
-0.0081718519,-0.067737624,0.014000682,-0.023159594,0.14646694,0.047306377,-0.03580718,-0.013726393,-0.0046536223,0.18004211,-0.02142621,0.014546562,0.19221044,0.13599514,542,2
0.0028153862,-0.11354422,0.027467048,-0.0015586299,0.087216119,0.070510814,-0.061484701,-0.1039881,-0.0052036246,0.13227677,-0.015964884,0.015791315,0.2242265,0.13069025,543,2
0.00025695209,-0.11792003,0.023458934,-0.010996238,0.14173002,0.11872087,-0.063039737,-0.023203063,0.00043588504,0.19566192,-0.019841706,0.014875477,0.21822013,0.077483618,544,2
-0.0046562759,-0.11249384,0.060212176,-0.021192001,0.24516578,0.10891334,-0.026155702,-0.085362533,-0.004787813,0.099576108,-0.020875049,0.0083195946,0.17082281,0.20395404,545,2
-0.0096023645,-0.13882925,0.03013551,-0.025509088,0.062888398,-0.02244059,0.0097818194,0.093973681,0.0068173426,0.085608344,-0.0094856681,0.014198878,0.024863196,0.18106907,546,2
-0.010029344,-0.16453131,0.043356496,0.012432707,0.11886205,0.05065146,0.049465686,0.037189709,0.0068974695,0.030920015,-0.013356935,0.0090053665,0.084484502,0.16719993,547,2
-0.0086417571,-0.12910825,0.061723834,0.0024216979,0.034381154,0.052802849,0.072683166,0.039278004,0.0069240931,0.039405285,-0.0094715655,0.0043447053,0.11460671,0.054321341,548,2
-0.0079002014,-0.10426069,0.028493574,-0.028785272,0.086245989,0.0020111547,-0.0061696737,0.065376769,0.013488705,-0.00042394791,-0.02466771,0.02116629,0.047965451,0.26931844,549,2
-0.0085198619,-0.10172791,0.026136598,-0.036972814,0.093836028,0.013641146,-0.028483141,0.064537763,0.013328759,0.0077849466,-0.023233557,0.02140176,0.071450543,0.24981907,550,2
-0.006836042,-0.094490193,0.038732871,-0.048238779,0.075493118,0.018912281,-0.050216622,0.031095077,0.0076048322,0.009787118,-0.022293903,0.022373044,0.13123297,0.27726484,551,2
-0.0068736911,-0.09766956,0.038168604,-0.053402443,0.090115729,0.032531363,-0.077995454,0.054580761,0.0097705789,0.023639057,-0.016832602,0.026120105,0.15353496,0.27282094,552,2
0.0037910889,-0.097679191,0.028199654,-0.013620416,0.10944295,0.027868384,0.050763645,0.082008492,0.0044371818,0.049939179,-0.031716232,0.0082014079,0.014925992,0.094263951,553,2
-0.010078153,-0.10519473,0.041050721,0.00082073172,0.097198108,0.058473487,0.10262956,0.11363435,0.0032096562,0.080386762,-0.021003998,0.015786194,0.014872853,0.12246197,554,2
-0.0034564062,-0.13519557,0.03724591,-0.02327235,0.13474683,0.052964667,0.022909439,0.095655449,-0.00075112964,0.10246337,-0.028163468,0.02051609,0.11887371,0.13930239,555,2
-0.0077901092,-0.13555055,0.01878967,-0.014281362,0.11421423,0.037057363,0.034500411,0.064691412,0.0091925791,0.013290993,-0.030941013,0.024253334,-0.0034310421,0.1959995,556,2
-0.0038802066,-0.14100912,0.075931254,-0.031095497,0.047242972,0.081458394,0.073392423,0.18104522,0.0044276342,0.016806444,-0.026918228,0.01439404,0.02792505,0.18418449,557,2
-0.0075591213,-0.12131593,0.020411824,0.0078898178,0.20822896,0.033613833,0.041356207,0.0076035293,-0.00080971114,0.088911214,-0.014861273,0.016632811,0.029490532,0.17022667,558,2
-0.0054509641,-0.11523592,0.059285536,-0.04666153,-0.012169313,0.075126873,0.015760852,0.096600909,0.0017448355,-0.00631255,-0.018193586,0.0093379289,0.10795395,0.13702206,559,2
-0.0044706212,-0.16454758,0.033167215,-0.0087890915,0.090829444,0.066851631,0.061673795,0.11684437,0.00033046522,-0.016230314,-0.01514998,0.014724977,0.0069967038,0.16445455,560,2
-0.010098286,-0.17124455,0.016487688,-0.027277769,0.12934982,0.085182497,0.23225336,0.21771823,-0.001604362,-0.018135836,-0.022527314,0.017997445,-0.13129263,0.26201946,561,2
-0.0039981038,-0.10032325,0.063091521,0.014640164,0.18604517,0.18907037,0.15471228,0.092095835,0.0058118467,-0.029793125,-0.011008831,0.0042447081,-0.11014264,0.31409303,562,2
-0.0046720052,-0.13255925,0.037403481,-0.073069852,0.24635098,0.044635357,0.20501892,-0.017174823,-0.0030516745,0.13306618,-0.023077716,0.011896831,-0.11102902,0.20200246,563,2
-0.010601784,-0.13354735,0.051838315,-0.0049002101,-0.044268269,0.061734256,-0.048106328,0.18638608,0.0035116585,0.0059950366,0.0064752251,0.0010177022,0.12219737,0.11193774,564,2
0.00022227292,-0.099939874,0.040521318,-0.015083984,0.026504386,0.045879612,-0.0020295402,0.072792699,0.00025819463,0.049108041,-0.035240816,0.014068665,0.094675812,0.23546121,565,2
-0.001760504,-0.12793213,0.035942285,0.011061487,0.091275351,0.029445668,-0.0392389,0.098181355,0.0037832181,0.09845472,-0.020302809,0.001833646,0.070337138,0.15219782,566,2
-0.0095990396,-0.089763122,0.036554484,-0.02232237,0.093332665,0.099205862,0.12861168,0.090978396,-0.0004888029,0.032639243,-0.02046938,0.024505561,0.036515063,0.11536723,567,2
-0.0047310342,-0.10154744,0.038760179,-0.043831751,0.080730073,0.097561099,0.025490592,0.04129284,-0.00089562671,0.097161505,-0.021349439,0.0074689087,0.019696194,0.17823983,568,2
-0.0091134741,-0.10312631,0.02126962,0.00098438251,0.069181364,0.024599519,0.0017570779,0.15134844,0.0038780669,0.037177967,-0.027326369,0.025453849,0.031762214,0.20212813,569,2
-0.013303527,-0.13041695,0.050192025,-0.021794534,0.16341526,0.070620365,0.019972818,0.090785756,0.0019549807,0.13526252,-0.0062413752,0.0081023238,0.086454772,0.13507566,570,2
-0.0051248819,-0.10178066,0.055627985,-0.020494546,0.13352223,0.12468159,0.073234333,0.17823507,-0.0031682714,0.036429992,-0.010905607,0.013677812,0.090260068,0.099835189,571,2
-0.0018044204,-0.12557435,0.041619472,-0.039667121,0.060148485,0.13067417,0.054891778,0.1122068,-0.0013018329,-0.061866494,-0.013972454,0.014074727,0.001234305,0.17686618,572,2
-0.0049577817,-0.14738388,0.050464457,-0.044403269,0.079222277,-0.036013625,-0.074998861,-0.0010195093,-0.0021855232,0.16374556,-0.014511089,0.014919067,0.097022992,0.28923101,573,2
-0.0047606221,-0.10036376,0.030352222,-0.021522169,0.25565068,0.055489748,-0.0018624315,-0.021201389,0.0048010885,0.034149204,-0.019606521,0.015031096,0.045473823,0.13108349,574,2
-0.0061621526,-0.13881766,0.046949834,-0.037722002,-0.035782386,0.016340322,0.053026547,0.15019281,-0.0015982943,0.068303037,-0.031912453,0.016653603,-0.038769067,0.16932691,575,2
-0.0088403086,-0.048441849,0.027087677,0.03051482,0.21661056,0.017393205,0.058442175,-0.025440334,0.0048755414,0.02304513,-0.013996335,0.016859311,0.13860061,0.074607544,576,2
-0.0034440664,-0.1148169,0.044900705,-0.0035493755,0.10292136,0.14822706,-0.0015851715,0.10771669,0.0080747087,0.10891468,-0.024160599,0.0090998204,0.14262604,0.096017792,577,2
-0.0084173541,-0.13404803,0.052486342,-0.012075873,0.072453542,0.096765777,-0.017090223,0.085458956,-0.0042221779,0.019340022,-0.026750719,0.025443958,0.110488,0.23067661,578,2
-0.0063474018,-0.092247445,0.032363711,-0.018747342,0.097291683,0.060642637,0.1119329,0.04258571,0.010281107,0.034890515,-0.0027159859,0.00084600701,0.04369567,0.1063249,579,2
-0.0010212109,-0.097918953,0.028910985,0.0015345657,0.015744256,0.1375576,0.14678116,0.059724012,0.0039441408,0.063737975,-0.0080370372,-0.0024966806,-0.0022062776,0.12040708,580,2
-0.014740125,-0.094355539,0.034317071,-0.011001391,0.121492,0.094942589,0.04395311,0.014298196,-0.0060122834,0.089404562,-0.015708318,0.018323379,0.13273414,0.061008024,581,2
-0.0019727623,-0.081702402,0.021697008,-0.032980875,0.1072076,0.09540037,0.023231381,0.10354541,-0.0030826249,0.09115811,-0.018228702,0.0056776637,0.22195369,-0.025543126,582,2
-0.0017025462,-0.079187223,0.02225689,-0.031818824,0.10647995,0.094650156,0.017304923,0.10540608,-0.0033271938,0.09548636,-0.017796934,0.0061644032,0.2251364,-0.027674671,583,2
-0.0076562962,-0.096735586,0.019096307,-0.033092079,0.1025583,0.076603937,0.0077504963,0.092365111,-0.0043202085,0.034984401,-0.017498418,0.0054289068,0.17046129,0.026214508,584,2
-0.0038830318,-0.10524087,0.042044951,0.030774766,0.086073291,0.03324286,0.062315529,-0.0148856,0.0052731137,0.025408252,-0.009744233,0.013351961,-0.021132363,0.22385254,585,2
-0.0064944807,-0.11943625,0.039220486,-0.070196436,0.069810458,0.064645148,-0.015255285,0.093131112,0.0029855562,-0.011366015,-0.018461754,0.011519721,0.2039575,0.15232448,586,2
-0.0065519925,-0.10685027,0.030822151,-0.01093323,0.1959661,0.030874313,0.00051496393,0.2333647,-0.0029199215,-0.038950758,-0.0098392187,0.0044279422,0.036926896,0.29362849,587,2
0.0017027688,-0.12449339,0.036266267,-0.028123305,0.16570076,0.057687347,-0.024450254,0.088409337,0.0016550983,0.039728303,-0.018848099,-0.0013530519,0.09652246,0.21610361,588,2
-0.0032216072,-0.10320929,0.040889674,-0.010763238,0.026655207,0.022658343,0.13362443,0.073452318,-0.0017830959,0.083025712,-0.031023258,0.016002647,-0.061347267,0.12241488,589,2
-0.011481986,-0.10741832,0.044705886,0.012417034,0.16384939,0.082069028,0.014129132,0.081240894,0.0049522056,-0.011199827,-0.00072675304,0.0044807982,0.07101413,0.17721401,590,2
-0.0014424203,-0.13477408,0.030344904,-0.047987088,0.060975225,0.010208067,0.051046516,0.050891317,-0.00019826659,0.041485032,-0.029221237,0.028797459,0.091317569,0.15572064,591,2
-0.011470367,-0.15106723,0.024619641,-0.0059985208,0.10602915,0.043685186,0.072601023,0.16644418,0.001678313,0.071064808,0.0028575297,0.0038076385,0.074421695,0.13175805,592,2
0.0035455587,-0.12355057,0.032333102,-0.0029072116,0.096207776,0.037683739,0.19183264,0.073127943,-0.0025185187,0.027177921,-0.017877,0.0047013572,-0.047386152,0.15759399,593,2
-0.0093259271,-0.1062606,0.027446628,-0.020361912,0.063163213,0.096438724,0.15382277,0.079680345,0.0053237256,0.0964386,-0.0091980379,0.011086186,-0.12434845,0.22618614,594,2
-0.0034487393,-0.10429704,0.044277425,-0.035921446,0.12731928,0.017983206,-0.17500793,0.010110647,-0.0043240801,0.020120897,-0.033880066,0.017217422,0.26865505,0.17084477,595,2
-0.0041338282,-0.096406036,0.026620049,-0.025661333,0.17478909,0.052171838,-0.052300779,-0.0020343951,-0.0046628109,0.096240768,-0.022130153,0.018335399,0.19284654,0.27836902,596,2
-0.0031922356,-0.1048561,0.028771536,-0.0067180814,0.1723075,0.064744576,-0.071406212,0.019595502,0.0061604917,0.15307086,-0.030518728,0.019704523,0.11871276,0.12168981,597,2
-0.0017770928,-0.1207603,0.03579824,-0.014449185,0.15665185,0.085825552,-0.008185881,-0.0024131702,0.0044316516,0.12064505,-0.02129992,0.020682861,0.1503856,0.20694871,598,2
0.0017258002,-0.102533,0.035044977,-0.017518911,0.018358061,-0.038330794,0.13391633,0.091386553,-0.0042351078,0.0080771356,-0.0074254155,0.0088996706,-0.030491158,0.077676604,599,2
-0.012568333,-0.096469292,0.061929797,0.0014241843,0.15780505,0.0072464424,-0.063118321,-0.044928508,0.0051499672,0.10730939,-0.033974259,0.017272225,0.13026002,0.15408833,600,2
0.0015756702,-0.1439885,0.033075373,-0.021568327,-0.017163654,0.041476561,0.1251734,0.12943272,-0.0044157065,-0.050419873,-0.0077370516,0.0096170227,-0.016765433,0.048732203,601,2
-0.009997382,-0.115599,0.046371804,-0.030488843,0.036100625,0.061366529,-0.023003189,0.026062917,-0.0055625949,0.069693835,-0.010882475,0.012473329,0.13338214,0.19849733,602,2
-0.0036907421,-0.13726994,0.045267253,-0.00050858278,0.11970387,0.14761777,0.01937893,0.28171515,0.0059537464,-0.065457864,-0.018996328,0.010006713,0.066864616,0.15907531,603,2
-0.010876423,-0.11001134,0.034081316,-0.035926071,0.08522194,-0.013978988,0.051862861,-0.0058924263,0.0078614571,0.18059537,-0.021526554,0.012839003,0.097525382,0.132626,604,2
-0.012396164,-0.084825723,0.026007871,-0.021651375,0.080750334,0.089748216,0.039480535,0.099857921,0.0014740586,-0.040236584,-0.0066012816,0.0036244011,-0.0026501967,0.2098554,605,2
-0.013312917,-0.072567671,0.048043104,-0.022914153,0.077621406,0.078653473,-0.065670595,0.15850352,0.0038728954,-0.0075795816,-0.0097232189,0.011973505,0.10022301,0.21010944,606,2
0.0020228449,-0.1314905,0.024411316,-0.0052968317,0.10141639,0.036342982,0.13564608,-0.012999672,-0.0018142858,0.13269229,-0.020525704,0.0097706388,0.020784273,0.11325854,607,2
-0.0060594107,-0.11948738,0.038315143,-0.025565115,0.14959584,-0.017016644,0.068966345,-0.11085912,0.0060913359,0.11781346,-0.030605949,0.015453463,0.079010867,0.15570948,608,2
-0.0044674963,-0.1367901,0.018481583,0.0046142437,0.13953027,0.014722044,0.054342248,-0.027717009,0.0020432876,0.21502474,-0.032912766,0.0098663326,0.048785666,0.18621305,609,2
-0.0065164863,-0.11428932,0.061587448,-0.027708414,0.080344497,0.13489085,-0.031894746,0.29809304,-0.0020785561,-0.17797186,-0.02121363,-0.002954052,0.099123845,0.1384166,610,2
-0.0047999716,-0.10162285,0.055884384,-0.042544444,0.12278498,0.17482445,-0.043887261,0.32904175,-0.0009054109,-0.16197285,-0.011504071,0.013830996,0.17072687,0.22768978,611,2
-0.0057161373,-0.1486305,0.041910525,-0.062018081,0.21081946,0.18504846,-0.061869888,0.19004972,-8.4404098e-05,-0.13220322,-0.016640072,0.0091615783,0.14767393,0.12853589,612,2
-0.0053525818,-0.17751303,0.052463292,-0.057460502,0.2151342,0.16656219,0.043121633,0.20276569,0.0019551579,-0.070665909,-0.011796589,0.001039906,0.15364683,0.18219443,613,2
0.0018900117,-0.15874019,0.018219677,0.013499733,0.035384799,0.060025989,0.19926436,0.13510651,0.0020868554,0.045867263,-0.028044812,0.010643683,-0.054435801,0.050782509,614,2
-0.0060831817,-0.10037753,0.067595408,-0.038181756,0.13118614,0.067917126,-0.15988529,0.10939335,-0.0024827657,0.045731005,-0.019980486,0.0038160276,0.19484331,0.2959277,615,2
-0.0080195783,-0.09481811,0.06768161,-0.033042676,0.1571272,0.033767607,-0.14170731,0.12770176,0.00031928399,0.052792693,-0.01038454,0.0095920361,0.20414399,0.35210309,616,2
-0.0068785836,-0.16311364,0.03069737,-0.014960554,0.28079308,0.038998167,-0.22733992,0.028009204,-0.0063441434,0.0021517789,-0.012761336,-0.00075932352,0.371685,0.15948294,617,2
-0.013131814,-0.092360555,0.0617052,-0.025008,0.2428069,0.041136227,-0.21098406,-0.051148219,0.017049995,0.074947875,-0.011580104,0.014221011,0.32000634,0.27166637,618,2
0.0013889137,-0.12918971,0.028277381,-0.012179661,0.21738587,0.11724914,-0.10122382,-0.042119087,-0.016199834,0.17307549,-0.027897483,0.0080993879,0.2008301,0.2715523,619,2
-0.0057881497,-0.14071541,0.025493595,-0.010175845,0.14319539,0.011562359,-0.13932811,-0.026802472,0.0076897726,0.083346397,-0.026736026,0.023896274,0.14055995,0.23724519,620,2
-0.0060384741,-0.12868798,0.029617396,-0.019745482,-0.0281274,0.11322751,0.018876033,0.12886259,0.0054882481,0.049335018,-0.0061627528,0.012083176,0.094986905,0.038948588,621,2
-0.0062482685,-0.12572904,0.063409593,-0.016780259,0.22414236,0.033987202,-0.031912824,0.1058998,-0.0019895444,0.056250391,-0.030577235,0.011703713,0.027235049,0.20605635,622,2
-0.0056153306,-0.14105119,0.062800117,-0.019249659,0.21347266,0.082099287,0.0092474886,0.099555585,0.0020452188,0.037838251,-0.022177667,0.013513211,0.023771844,0.24508144,623,2
-0.0072912165,-0.082672827,0.067406704,-0.022771172,0.13577202,0.063475585,0.0048108606,0.054877627,0.0034238943,0.014556111,-0.016171426,0.003394248,0.078298211,0.23325996,624,2
-0.0054774884,-0.086677836,0.037128062,-0.031573422,0.15459605,-0.0074038444,-0.031232457,-0.023065369,-0.00045702207,0.01125505,-0.012634976,0.0124044,0.15083674,0.15271163,625,2
-0.0067961227,-0.074785466,0.040275249,-0.030174339,0.19106751,0.014185447,-0.034959756,0.013734164,0.0013855349,0.016513773,-0.010359304,0.0064713884,0.14813446,0.17187455,626,2
-0.0069015533,-0.17369025,0.051182393,0.00038690836,0.019101268,0.071936409,0.13770491,0.035027959,0.00021209159,0.085888681,-0.0041316358,0.0017216572,0.017823167,0.12566709,627,2
-0.0077524381,-0.083715653,0.031785499,-0.032824041,0.12497473,0.022614294,0.014531875,0.11816003,-0.00049032072,0.035786876,-0.007036999,0.0042455144,0.049060295,0.22368676,628,2
-0.0037625353,-0.14351701,0.04225888,-0.011080741,0.032302715,-0.01438252,0.070315207,0.058777796,-0.00082121613,0.062856803,-0.025178534,0.014472689,0.14879248,0.044325762,629,2
-0.0076997598,-0.082237633,0.022429349,-0.023474707,0.14226709,0.040914883,0.058539923,-0.019702358,0.0033771276,-0.013475496,-0.012126406,0.0083280399,0.049127961,0.26459578,630,2
-0.0076767028,-0.16775514,0.045631581,-0.0067206966,0.1143302,0.15745062,0.05686778,0.33868317,-0.00070463939,-0.036575238,-0.016894796,0.009202751,0.022305593,0.21380648,631,2
-0.0086366901,-0.16572194,0.040592188,-0.0062973935,0.12587166,0.15987675,0.041853337,0.27471431,0.00113669,-0.079798002,-0.016183554,0.0079727128,0.022792831,0.24413512,632,2
-0.001982229,-0.075127518,0.053045124,-0.039553233,0.12277199,0.054934597,0.15222105,0.042879734,0.0027673284,0.095354277,-0.017894876,0.01573095,-0.11627968,0.19054112,633,2
-0.0083026259,-0.18868505,0.039395857,-0.010614266,0.10013532,0.045758068,-0.099032391,0.084966109,0.0037184757,0.0034767479,-0.019009447,0.0078553752,0.26743466,0.17885199,634,2
-0.008210168,-0.10133648,0.058888386,-0.023985113,0.17941825,0.049011133,-8.6928913e-05,0.066223504,0.0011260079,0.045141584,-0.016773323,0.013068752,0.12747035,0.23282413,635,2
-0.0074997861,-0.1204391,0.021285224,-0.026043152,0.085509948,0.058555359,0.10048005,0.079559802,-0.00015263928,-0.047690819,-0.011631678,0.0021313296,0.049639712,0.14550591,636,2
-0.0078380755,-0.11095002,0.014106829,-0.031301014,0.01109457,-0.012981316,0.085845276,0.12523098,0.0006573093,0.074546179,-0.012719259,0.017042396,-0.062860554,0.10625622,637,2
-0.0073660112,-0.057014608,0.015119888,-0.0416159,0.021207713,0.018769282,0.077786748,0.062067467,-0.00055041381,-0.035697659,-0.024932881,0.0058254945,0.14795732,0.056905043,638,2
-0.0040763776,-0.10053014,0.052555016,0.0029556995,0.051836032,0.027515064,0.063537074,-0.018254745,0.0012450857,0.029749988,-0.013469411,0.015510595,0.10558358,0.083064261,639,2
-0.0038344713,-0.095670301,0.052914418,-0.0013864124,0.14615385,0.02888306,0.073109898,0.057281177,-0.0030448513,0.056763078,-0.012026113,0.011816392,0.076022481,0.022675546,640,2
-0.0092877353,-0.11041604,0.052438268,0.011392978,0.0054369723,-0.0047366252,0.01274563,0.048320615,0.0019769462,0.052862253,-0.011614483,0.0067197327,0.030750935,0.14123866,641,2
-0.0055820681,-0.085809678,0.030572301,-0.035007337,0.14038071,0.078152761,0.019672358,0.050190601,-0.0022475222,0.079056606,-0.023279197,0.029682344,0.088989304,0.14038084,642,2
-0.0058738968,-0.15214227,0.049671845,-0.004438332,0.036087368,0.08831096,0.027247843,0.13502672,0.0032301645,0.028632033,-0.025140075,0.0012832365,-0.0052615347,0.20980299,643,2
-0.0069643164,-0.13852732,0.058775021,-0.0161222,0.094798417,0.057506447,0.13712169,0.12828504,-0.00037731981,-0.039755197,-0.021985187,0.033293779,-0.060633321,0.14947125,644,2
-0.0063655453,-0.17554478,0.033679706,-0.0082331843,0.15571271,-0.033147041,0.0488507,0.075256281,-0.00209044,0.066043082,-0.020847107,-0.0017692191,0.04253676,0.13696172,645,2
-0.011400174,-0.15301988,0.0491836,-0.01090307,0.22822729,0.050578852,0.061624575,-0.040639028,0.0055013635,0.08834249,-0.0077338717,0.01518212,0.066381562,0.15385234,646,2
-0.0036125929,-0.098016237,0.034123392,-0.024960896,0.088573991,0.024730379,0.13272522,-0.0067120524,-0.005178748,0.096555613,-0.019142393,-0.0043559061,-0.0494558,0.36706222,647,2
-0.006310743,-0.10134687,0.055911611,-0.031106046,0.078807365,0.013344253,0.017123301,0.082850884,0.001835283,-0.092828413,-0.036349277,0.0083394332,0.23878692,0.038208237,648,2
-0.00088905768,-0.11916903,0.034466399,-0.015061433,0.036369698,0.024019962,0.098679107,-0.060212711,0.0014815463,0.12484522,-0.024663491,-0.0071839763,-0.10196426,0.37733783,649,2
0.0048191763,-0.11707344,0.036222227,-0.01196129,0.11232683,0.14244316,0.063731713,0.050373039,-0.0068202145,0.16720898,-0.010528473,0.026026243,-0.021319386,0.29041474,650,2
-0.0064035657,-0.12845991,0.042648841,-0.041352564,0.020896936,0.18088433,0.16763318,0.16668715,0.0006171323,0.037956129,-0.041639776,0.016418094,-0.14521084,0.26853448,651,2
-0.0084164613,-0.16187352,0.037320495,-0.016898651,0.19153821,-0.049309353,-0.13201181,0.036000664,0.00097650699,0.077690262,-0.015477512,-0.0039109346,0.2063793,0.13747702,652,2
-0.012769589,-0.14759326,0.060848564,0.0072687165,0.23033161,0.018405765,-0.055121226,0.055323822,0.0022673624,0.024440889,-0.014022145,0.0075139271,0.2527628,0.16836345,653,2
-0.0018318675,-0.14443581,0.055134719,-0.0061180982,0.13625831,0.083969039,-0.11767493,0.16440442,-0.0016806527,-0.015031371,-0.01246998,0.0087359844,0.16995599,0.24012424,654,2
-0.008323488,-0.1037593,0.031648266,-0.010265336,0.11468221,-0.0059024492,-0.086037236,0.14583943,0.0046910029,-0.032509862,-0.0081088853,0.00010836944,0.17176159,0.19438069,655,2
-0.004691397,-0.078888347,0.028431427,-0.060610573,0.12735535,0.16754517,0.096327649,0.021984711,-0.0032307588,0.13630088,-0.025077423,0.015826781,0.027668845,0.23567114,656,2
-0.013104885,-0.10806706,0.008818826,-0.05595342,0.17228401,0.063517681,0.068864909,0.064350903,-0.00017996681,0.076146768,-0.020348908,0.018162688,-0.030879642,0.26984673,657,2
0.00079300489,-0.10782532,0.050511691,0.024234749,0.16486284,-0.09328648,-0.10197027,-0.032480395,0.0035419713,0.055306981,-0.019248042,0.010085237,0.16283305,0.15334788,658,2
-0.0078560324,-0.18134577,0.02966882,-0.061936479,0.1274446,-0.078107589,-0.029234545,-0.062785935,0.0089894722,0.19262447,-0.0063842665,0.0072862917,0.22659332,0.17879682,659,2
-0.012179397,-0.087642672,0.07055262,-0.02311716,0.21945312,0.064933817,-0.053114429,-0.036688824,-0.0078379876,0.16564876,-0.0050910143,0.0042060508,0.11121358,0.31254572,660,2
-0.0066473985,-0.1180579,0.06500199,-0.025893945,0.29006617,0.0012679512,-0.077926202,0.073415731,-0.005546037,0.10691158,-0.010697496,-0.0012392566,0.10539462,0.26757807,661,2
-0.0091806186,-0.12987492,0.038685861,-0.031001809,0.25858271,0.0092421442,-0.040686968,0.042763862,-0.0025146833,0.12849312,-0.013882227,0.0025322584,0.093118255,0.21126633,662,2
-0.0032191071,-0.11154708,0.042805113,-0.0010241739,0.024610183,0.11399175,0.052343347,0.1026791,0.0038054564,0.097976302,-0.030129258,0.02404636,0.052160249,0.15075177,663,2
-0.01079625,-0.12252698,0.028564697,-0.044752371,0.18372367,-0.021913084,0.097805773,0.051549916,-0.0031673497,0.055108515,-0.0036629608,0.0075625476,0.086386333,0.10781232,664,2
