"cv_fold","feature","beta_name","posterior_mean","posterior_sd","posterior_median","ci_2.5","ci_97.5","prob_positive","prob_negative","includes_zero","prior_mean","rhat","ess_bulk","ess_tail"
3,"rainfall_3_months_anomaly_cubic_intp","beta[1]",0.00104136692260616,0.00442391696701799,0.00098575062,-0.0076244206675,0.0099257141575,0.5865,0.4135,TRUE,0,1.00151133092383,10654.5244738002,3006.73246454617
3,"ndvi_value_cubic_intp","beta[2]",-0.0943383001264874,0.0262377892673331,-0.093757232,-0.145598611,-0.0434638722,0.00025,0.99975,FALSE,0,1.00149340338083,3545.30641829935,2415.96232973271
3,"ndvi_anomaly_cubic_intp","beta[3]",0.0426084691126176,0.0131585087607107,0.0426587115,0.0167375035,0.068284094175,1,0,FALSE,0,1.00044485920908,4548.37431166486,3062.01269330593
3,"log_currency_exchange","beta[4]",-0.0304873288813208,0.0215241545364333,-0.0307426485,-0.071015461675,0.01349679925,0.0835,0.9165,TRUE,0,1.0016969502405,4117.82870402667,2638.48777494968
3,"log_Area","beta[5]",0.0831287384456418,0.0704761788179734,0.0811318445,-0.052170527975,0.22758567475,0.8905,0.1095,TRUE,0,1.00169754331669,3417.94718003919,2615.22015402942
3,"Muslim","beta[6]",0.0773154396363029,0.0664413055184262,0.075778936,-0.05241274085,0.21109204025,0.8905,0.1095,TRUE,0,1.00040747689317,3157.33744724518,2638.71362667157
3,"log_food_inflation","beta[7]",0.0295511013884721,0.0730886640290474,0.034068484,-0.126758315,0.166201974,0.685,0.315,TRUE,0,1.00047762350281,2884.22993443638,2253.10344918542
3,"log_food_inflation_MPI","beta[8]",0.0750523227690038,0.0799194477732739,0.0704719735,-0.0735529743,0.2475352415,0.84425,0.15575,TRUE,0,1.00017431823973,2642.43847242511,2040.87943150507
3,"log_fatalities_explosions","beta[9]",0.00461169219662241,0.0055950883114798,0.0045388142,-0.0062179415525,0.015617300225,0.79425,0.20575,TRUE,0,1.0013216100016,8196.71337995867,2967.58637305209
3,"MPI","beta[10]",0.040022646133883,0.0763105253988935,0.039975711,-0.114156047,0.192046785,0.72625,0.27375,TRUE,0,1.0002601394202,2586.21740069321,1897.53174901181
3,"n_conflicts_Battles_rolsum_90days","beta[11]",-0.00734209305150871,0.0096300936959548,-0.0071151433,-0.0264287486,0.011592853525,0.2165,0.7835,TRUE,0,0.999974997373582,5403.56137892354,3055.33004220525
3,"log_fatalities_battles","beta[12]",0.00903676933385873,0.00634626472329697,0.0089955923,-0.0032031007375,0.021241507475,0.92225,0.07775,TRUE,0,0.999732040642815,5737.82041007299,3382.86336326957
3,"headline_inflation_cubic_intp","beta[13]",0.073676960322539,0.0755513102924605,0.0700884935,-0.068546053425,0.23431939175,0.852,0.148,TRUE,0,1.00020835274296,2687.17987933072,2316.61218728335
3,"day_num","beta[14]",0.169330898094385,0.0752660071204185,0.16469008,0.03213303695,0.3197967965,0.99175,0.00825,FALSE,0,0.999921039787546,2503.67811145944,2641.07908163507
