"cv_fold","feature","beta_name","posterior_mean","posterior_sd","posterior_median","ci_2.5","ci_97.5","prob_positive","prob_negative","includes_zero","prior_mean","rhat","ess_bulk","ess_tail"
4,"rainfall_3_months_anomaly_cubic_intp","beta[1]",-0.00431608301529673,0.00433414095521336,-0.0043915696,-0.012820623675,0.0041683634,0.162,0.838,TRUE,0,1.00201583970939,8240.08304863069,2731.82284280925
4,"ndvi_value_cubic_intp","beta[2]",-0.100547388776475,0.0265456505534532,-0.100867385,-0.152090408,-0.0487612649,0,1,FALSE,0,1.0009032887193,3495.70248600439,2485.69783094782
4,"ndvi_anomaly_cubic_intp","beta[3]",0.0362498554140325,0.015035324499736,0.036699921,0.006390576895,0.0653946025,0.9925,0.0075,FALSE,0,1.00223854339449,4056.878199162,2485.432876734
4,"log_currency_exchange","beta[4]",-0.024414992110017,0.0206108621133064,-0.0244563185,-0.064989644475,0.01517938455,0.1195,0.8805,TRUE,0,1.00229724025766,4549.36118958218,2690.69502678094
4,"log_Area","beta[5]",0.0981062575515701,0.0785767056432248,0.094819708,-0.0500905352,0.26194279975,0.89975,0.10025,TRUE,0,1.00059460524461,3698.35451617696,2764.24932260579
4,"Muslim","beta[6]",0.0770435064152587,0.0690881974960013,0.0749404005,-0.0554204508,0.21953808375,0.87925,0.12075,TRUE,0,1.000514547945,4375.23941122264,2761.16158076916
4,"log_food_inflation","beta[7]",0.013887446868852,0.0830197628128612,0.020097861,-0.17170533375,0.1584173305,0.60075,0.39925,TRUE,0,1.00099578985703,2207.3949809301,1717.61461399798
4,"log_food_inflation_MPI","beta[8]",0.0644805890425167,0.0821263078770278,0.061305303,-0.084420828975,0.23852574425,0.79225,0.20775,TRUE,0,1.00263674286703,2921.33056207969,2536.01854827203
4,"log_fatalities_explosions","beta[9]",0.000341786852500825,0.00485566424372114,0.000336761125,-0.0092498429725,0.00986231872,0.52275,0.47725,TRUE,0,0.999895450110004,8467.68237840152,2849.64619120194
4,"MPI","beta[10]",0.0303754155688008,0.082716217822404,0.0330988185,-0.13805387425,0.19361512725,0.66175,0.33825,TRUE,0,1.00005163676681,2958.94223874698,2444.60003580164
4,"n_conflicts_Battles_rolsum_90days","beta[11]",-0.0147137892327619,0.00971142028952946,-0.014743859,-0.033361161075,0.004529337025,0.062,0.938,TRUE,0,1.00122875694477,4601.67820597188,3229.98419636633
4,"log_fatalities_battles","beta[12]",0.0077620573023435,0.00630763684868096,0.00771242095,-0.004296821895,0.020082645,0.886,0.114,TRUE,0,1.00043488642122,5508.0689139161,3319.06940265541
4,"headline_inflation_cubic_intp","beta[13]",0.0767857374082047,0.0815198631718178,0.0745811305,-0.07791775945,0.247288528,0.8495,0.1505,TRUE,0,0.99980818238747,2500.30380683565,2134.44876226228
4,"day_num","beta[14]",0.199080403170587,0.0755411588889901,0.19500351,0.05754652105,0.3529384365,0.99925,0.00075,FALSE,0,1.00130631257757,2428.14198973676,2354.48229307292
