"cv_fold","feature","beta_name","posterior_mean","posterior_sd","posterior_median","ci_2.5","ci_97.5","prob_positive","prob_negative","includes_zero","prior_mean","rhat","ess_bulk","ess_tail"
5,"rainfall_3_months_anomaly_cubic_intp","beta[1]",-0.0020089581764548,0.00426599958910245,-0.0020170954,-0.010353073625,0.0062453184725,0.31425,0.68575,TRUE,0,1.00238725220117,8018.00525485099,2676.29392579364
5,"ndvi_value_cubic_intp","beta[2]",-0.110323902732525,0.0250290779530139,-0.110297225,-0.15821443925,-0.06111392005,0.00025,0.99975,FALSE,0,1.00110876520154,3684.57281998295,2884.68385884507
5,"ndvi_anomaly_cubic_intp","beta[3]",0.035887957780487,0.0140763943494684,0.035734992,0.0085781709025,0.062700215475,0.99525,0.00475,FALSE,0,1.001124684707,4147.11617593743,3097.96454062187
5,"log_currency_exchange","beta[4]",-0.0171896873635098,0.0204657194021956,-0.017000356,-0.05683461715,0.0230277968,0.19725,0.80275,TRUE,0,1.00020535351871,5415.34575201068,3060.96531062494
5,"log_Area","beta[5]",0.0995239257568229,0.0746365997196047,0.0961843945,-0.038305534275,0.25726458575,0.9215,0.0785,TRUE,0,1.00227634667501,3918.32356868342,2209.52904832027
5,"Muslim","beta[6]",0.0677780378825208,0.0676220108593419,0.06693697,-0.063747578525,0.2065541675,0.847,0.153,TRUE,0,1.00021433977186,4183.75499852818,2729.31141469848
5,"log_food_inflation","beta[7]",0.019787452895736,0.080639972990096,0.025431151,-0.153296364,0.166814911,0.63075,0.36925,TRUE,0,1.00173207060755,2053.74229477217,1522.81760627742
5,"log_food_inflation_MPI","beta[8]",0.0767014970992458,0.0855065062581618,0.071981408,-0.083372364775,0.2598204805,0.83225,0.16775,TRUE,0,1.00083750548132,2079.15727629292,1801.95685490409
5,"log_fatalities_explosions","beta[9]",0.00515779713492568,0.00567880969648452,0.0051671575,-0.0059524789175,0.016474785625,0.82075,0.17925,TRUE,0,1.00238613954598,7228.26032500692,2464.31360082673
5,"MPI","beta[10]",0.0347694115155323,0.0853386795731396,0.034681703,-0.141187892,0.20409593475,0.67725,0.32275,TRUE,0,1.00094545629281,2234.82649700714,1616.82042723995
5,"n_conflicts_Battles_rolsum_90days","beta[11]",-0.0155219742277392,0.00967090243063556,-0.0154343595,-0.034888475125,0.0036033622225,0.052,0.948,TRUE,0,1.00086922301334,4884.37019694317,3190.95748173593
5,"log_fatalities_battles","beta[12]",0.00664746406202527,0.00664791748593375,0.0064765241,-0.006260392685,0.020050067875,0.84775,0.15225,TRUE,0,1.00047727749248,4693.08645484657,2846.40362120713
5,"headline_inflation_cubic_intp","beta[13]",0.0730422122496756,0.0834863840414006,0.0709569705,-0.08810175635,0.2422619195,0.825,0.175,TRUE,0,1.00271198337193,2209.53827669127,1707.0521775052
5,"day_num","beta[14]",0.197646876830498,0.0781016556289588,0.194255005,0.051778436875,0.3649127035,0.99725,0.00275,FALSE,0,1.00288840596797,1914.40319157486,2250.28078131603
