"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","iteration","cv_fold"
-0.010252129,-0.045139211,0.023809743,-0.059208113,0.092399574,0.12864065,0.053824875,0.04195038,0.010220031,0.056904113,-0.018942107,0.013955017,0.13603946,0.064310238,29,5
-0.010863333,-0.084494462,0.032283569,-0.050226638,0.068097597,0.19063473,0.013080097,0.0052342298,0.0098059156,0.091429982,-0.031369522,0.011955903,0.13201536,0.14761605,30,5
0.0062990041,-0.10465396,0.02387483,0.0071493396,0.075678541,-0.062090636,0.094601036,0.094916255,-0.0011867606,0.0070407167,0.00012077618,-0.006702928,0.029523598,0.12988534,31,5
-0.0049375433,-0.12102158,0.053069866,-0.046239697,0.046437343,0.14872943,-0.070995731,-0.009851985,0.011502682,0.052110366,-0.022928123,0.01867836,0.1011664,0.294858,32,5
0.0027767059,-0.078616734,0.026695794,-0.020209589,0.25317502,0.034607252,-0.055391962,-0.045505457,-0.0022347661,0.14051414,-0.013122475,0.0036468957,0.155802,0.23190896,33,5
-0.0068122118,-0.11061595,0.045984248,-0.027999859,0.20802737,0.082234784,-0.02784494,0.05633129,0.004373312,-0.052603789,0.0011449734,-0.0024415279,0.060000123,0.30644441,34,5
0.004799857,-0.086557015,0.0051136355,-0.026501061,0.05765427,0.20936287,-0.025424325,0.11679505,0.011877485,0.072356618,-0.0095895403,0.0023220041,0.12416593,0.22516187,35,5
-0.0021721105,-0.1065913,0.042885914,0.0038423178,0.11035374,0.0577128,0.019625436,-0.054412417,0.0063434315,0.045431435,-0.011003956,-0.001389898,0.1961011,0.085679403,36,5
0.001066099,-0.16534285,0.05135876,-0.0013719134,0.0097258034,-2.7816016e-05,0.064103038,0.18371777,0.007152227,0.10419314,-0.016576447,0.010864638,-0.046546098,0.22767641,37,5
-0.0032282183,-0.12960114,0.047508133,0.00028740696,0.048691901,0.040256067,0.048830501,-0.034586377,-0.0052390817,-0.0058565727,-0.020880909,0.0061601511,0.098743679,0.12294418,38,5
-0.0032523439,-0.11933044,0.048875481,0.0067108512,0.036927007,0.10579516,-0.00013711778,0.024044583,0.0019348043,-0.03883076,-0.013923043,0.0057997262,0.11403666,0.19686799,39,5
-0.0051098557,-0.1159524,0.028514315,-0.024789002,0.054677708,-0.00084511355,-0.14041486,0.18650953,0.007395668,-0.010088433,-0.023662485,0.013951159,0.23910976,0.19866327,40,5
-0.00079424575,-0.10447655,0.032390864,0.023887924,0.047296335,0.13911916,-0.02024241,0.053684987,0.0049114852,0.12071167,-0.016819316,0.0030520254,0.098596601,0.1679599,41,5
-0.0046912663,-0.074456568,0.015915998,-0.068684903,0.1015937,0.096014205,0.012738701,0.11544588,0.0066203102,-0.014464266,-0.012810363,0.0077846482,0.010791742,0.38732486,42,5
-0.003454593,-0.093897585,0.04039555,-0.014683021,0.016514598,-0.023650589,0.035022736,0.052800889,-0.0039730041,0.038463172,-0.02214063,0.0088670399,0.17656436,0.033424891,43,5
-0.0010763047,-0.11757751,0.026784011,-0.011637941,0.14890122,0.060542313,0.065492845,0.067062209,0.017325098,-0.028157447,-0.0099622189,0.0040796822,-0.015469282,0.31084052,44,5
-0.0066914325,-0.11486115,0.047216561,-0.023747628,0.085221665,0.069471267,-0.11735971,0.075678718,-0.0087861565,0.017537359,-0.010763351,0.0026491874,0.20835465,0.16167235,45,5
-0.0069626445,-0.10231151,0.060082489,-0.0031749798,0.091419768,0.042738922,-0.0062043986,0.063486176,-0.0074582839,0.049201509,-0.018486494,0.005310935,0.21173542,0.083337872,46,5
0.0026238791,-0.14257101,0.035379828,0.019058733,0.02818158,0.019717333,0.094648339,0.038399906,0.015435354,0.015304438,-0.017240749,0.011229943,-0.01937061,0.13608401,47,5
-0.0052253792,-0.072692739,0.03485986,-0.016899031,0.14911787,0.11200519,-0.053476911,0.089243838,-0.0017587866,0.10049481,-0.016601022,0.0071759394,0.26717335,0.050621232,48,5
-0.0017121899,-0.12778805,0.031325915,0.0039808115,0.10328608,0.055421061,-0.040191528,-0.034386675,-0.009502334,0.19765773,-0.01508392,0.007329268,0.084002543,0.26727839,49,5
0.0019856437,-0.14025285,0.042195194,0.0091957952,0.17901778,0.087440895,0.017909331,0.13400967,-0.00056998871,-0.012649862,-0.017553011,0.011626288,0.08740296,0.15329872,50,5
-0.0024786226,-0.098730048,0.023580098,-0.028481248,0.073872159,0.045053879,0.074167497,0.031365054,0.0016678697,0.064516444,9.6115718e-05,-0.0019354456,0.085016391,0.062314805,51,5
-0.0022260245,-0.1057914,0.048686004,0.029524808,0.065334573,0.079287798,-0.006664585,0.11129182,0.013883508,0.022609469,-0.006857898,-3.0140205e-06,0.067980506,0.14578405,52,5
0.002467438,-0.083780384,0.028265078,-0.024066615,0.18641062,0.066933763,-0.0038211089,0.12993917,0.00040982401,0.013590982,-0.015149017,0.0078140403,0.07291916,0.18270626,53,5
-0.0077776857,-0.13271531,0.034332862,-0.028529494,0.079734636,0.039446399,0.11874374,0.058179176,-0.0084318634,0.020903985,-0.0049026685,0.014172876,0.034666693,0.21390933,54,5
-0.0039328624,-0.11469473,0.031149745,0.0020209773,0.03629313,0.049671745,0.053213814,0.15180446,0.011632735,0.16905248,-0.027622345,0.0072019971,-0.012065226,0.15330122,55,5
-0.00099324972,-0.11517776,0.035546785,-0.041738628,0.086308568,0.11591825,-0.21962417,0.15039357,-0.00040723388,-0.03258868,-0.011311797,0.0081197261,0.23148019,0.26675689,56,5
-0.00048313415,-0.13407797,0.035290247,-0.015812809,0.13091321,0.0017547668,0.19260939,-0.086081906,0.0070161368,0.16118486,-0.021379234,0.0038014134,-0.087760126,0.13515818,57,5
-0.0030222059,-0.097715909,0.033644754,-0.014204064,0.19329319,0.016291076,-0.048069545,0.13286826,0.0019802331,-0.0034528937,-0.0078464786,0.007889357,0.081607858,0.27893811,58,5
-0.0038353486,-0.14029882,0.042961245,-0.0091171377,-0.041012629,0.10318724,0.080296923,0.036866046,0.0080902368,0.063705644,-0.0076397968,0.0047774731,0.034642503,0.17977487,59,5
-0.0029030481,-0.10732433,0.045387908,-0.018790568,-0.088012224,0.1067599,0.039310259,0.046570108,0.0063162292,0.12768149,-0.011213353,0.004183324,0.076729459,0.17421091,60,5
-0.0014312157,-0.09123794,0.015654367,-0.015827194,0.29541486,0.016583942,0.044441879,0.11846068,0.0036297342,-0.036889919,-0.0083679751,0.0052221719,0.071971986,0.16822699,61,5
-0.0045022898,-0.099415089,0.035960774,-0.0059831472,0.14626629,0.082436921,0.085307637,0.11365514,0.0059959013,-0.0074719078,-0.01984494,0.0028601306,0.032380148,0.22316875,62,5
9.4906761e-05,-0.10987082,0.030165425,-0.014578612,0.055664026,0.046290122,0.029286935,0.031892268,0.0039246351,0.054945048,-0.015305754,0.0016969288,0.12082346,0.12725578,63,5
-0.002853641,-0.12070687,0.047422292,-0.003558619,0.010940757,0.017982369,0.10701463,0.11299323,0.004853607,0.024776524,-0.012728068,0.0090857196,-0.012037782,0.20710611,64,5
-0.0051089714,-0.087007241,0.031438539,-0.026710478,0.1166505,0.13600817,-0.07410907,0.015774355,0.0039285969,0.093177758,-0.017294859,0.010418656,0.2292731,0.16722596,65,5
0.0042335032,-0.1156935,0.024752333,0.011050729,0.032452319,0.10228955,-0.033854693,0.11908898,-0.0069244069,0.12584298,-0.019116747,-0.0037585334,0.10222968,0.19310178,66,5
-0.0067853398,-0.081185641,0.02126963,-0.050652016,0.2573549,0.068456816,0.13080203,0.015949642,0.016657727,-0.10087157,-0.017329573,0.0094646184,-0.010474332,0.27075485,67,5
0.0010689164,-0.090602563,0.028086174,0.0044464845,0.098665538,0.18894306,-0.039238864,0.1130534,0.0033785114,0.027708496,-0.010984047,-0.00026503869,-0.018023597,0.33613005,68,5
-0.00034123286,-0.096798289,0.03302128,0.017944242,0.02716133,0.10870365,-0.074668323,0.14986386,0.0052848758,0.024411118,-0.0056865439,-0.0066355774,0.11679473,0.26434039,69,5
-0.0037414851,-0.083056548,0.020514756,-0.0032448354,0.17170752,0.1109251,0.042453159,-0.0022374884,0.0024635704,0.081247895,-0.0091785079,0.0068457225,0.077402482,0.18388487,70,5
-0.0057268074,-0.077835693,0.04147011,-0.041914715,0.060340517,0.10293325,0.045055059,-0.016596536,0.004786004,0.16369833,-0.0097805521,0.0044104655,0.062922951,0.18042744,71,5
-0.004983132,-0.12864254,0.040740859,-1.1417976e-05,0.047453065,0.084766473,0.085750539,0.17751069,0.0051603305,0.085435537,-0.022136161,0.0076140913,0.047607853,0.172886,72,5
6.0723928e-05,-0.10090176,0.036342377,-0.047696813,0.17184864,0.10191881,-0.057280297,-0.045136081,0.00624644,-0.025510927,-0.0167548,0.0098467512,0.13864526,0.34977003,73,5
-0.00054253135,-0.1280239,0.028652414,-0.024684421,0.079328979,0.0042210794,0.033604029,0.1313062,0.0086960299,0.14791783,-0.015433422,0.0017250958,0.04752915,0.18391129,74,5
-0.0001234712,-0.11398526,0.042492701,-0.0038389987,-0.07481033,0.11995177,0.085267533,-0.063828879,0.0015019161,0.004761822,-0.03594128,0.027181566,-0.01771478,0.20713211,75,5
-0.0017918875,-0.10056217,0.033221623,-0.022053024,0.19756623,0.023257329,-0.16568701,0.086362824,0.011121198,-0.087473705,0.0014232708,-0.0087299687,0.30336435,0.22957859,76,5
-0.0052931085,-0.11625004,0.042007947,-0.01661655,0.20276536,0.022509218,-0.17535154,0.077646691,0.010443713,-0.14118461,0.00075116793,-0.010903637,0.28938806,0.21939983,77,5
-0.0042539656,-0.12121637,0.042793157,-0.016174725,0.20012044,0.039797922,-0.17727535,0.093350473,0.0092675792,-0.14950746,0.00027977538,-0.0087560063,0.27976768,0.24213183,78,5
-0.003601862,-0.10573243,0.04369069,-0.031112972,0.24156741,0.082066061,-0.12227109,0.10995408,0.009585295,-0.086031933,-0.024132159,0.0093956781,0.17440056,0.24108249,79,5
0.00058286384,-0.10847114,0.030766795,0.001415963,0.18091834,0.12330114,-0.12591739,-0.076231219,0.004202139,0.14665854,-0.02079512,0.0063853092,0.19748093,0.20767143,80,5
-0.0059809007,-0.10957778,0.043921496,-0.013333256,0.042198729,0.13935262,-0.10740611,0.079837531,0.0019135964,0.12282465,-0.022018175,0.013411256,0.17201418,0.19406659,81,5
-0.0026334181,-0.11901464,0.023718853,-0.034291657,0.24736186,0.061846351,-0.0093817196,0.039233536,0.016309277,-0.049626751,-0.030057765,0.0080639784,0.12899309,0.22551009,82,5
0.00052719946,-0.11391985,0.054951712,-0.019874739,0.23898537,0.074184692,-0.08889984,-0.036520223,0.0027730303,0.10860517,-0.0071765594,8.3380575e-05,0.25634853,0.21084569,83,5
-0.002959936,-0.11034933,0.039426168,-0.050352279,0.20609387,0.016492104,-0.19135325,0.013003811,-0.0025609545,0.089998239,-0.012818041,0.00089352055,0.24412806,0.26114119,84,5
-0.0037229706,-0.098248168,0.040186222,-0.045474036,0.2272693,-0.020177594,-0.18186447,-0.066537874,-0.0028872175,0.041779058,-0.013854201,0.005617808,0.29878371,0.29736314,85,5
-0.0018817485,-0.089131307,-0.017009559,-0.038200173,0.27376179,0.050245251,-0.28421721,0.088718319,0.0074206728,0.15823621,-0.023834083,0.0085658024,0.29794812,0.25823788,86,5
-0.0041619749,-0.071967152,0.054400869,-0.047556125,0.028212707,0.021070353,-0.11854689,0.121029,0.0091281201,-0.048209505,-0.013516999,0.0047336456,0.24157963,0.15816918,87,5
0.00026002822,-0.17909919,0.028307797,-0.0061296354,0.08143083,0.10176751,0.002819945,0.15944672,-0.0015982944,-0.011021792,-0.023096001,0.0087517899,-0.022141921,0.186131,88,5
0.0051434873,-0.10050679,0.046295508,0.029561654,0.22840377,0.01257792,0.023583316,0.078347481,0.00039187365,-0.12658043,-0.029319039,0.011600739,0.10846776,0.20955101,89,5
-0.010725219,-0.14288736,0.04214631,0.016439175,0.060047222,0.0099028122,-0.016348356,0.16773201,0.0077728821,-0.048226614,-0.02638859,0.0082010496,0.10593045,0.074228315,90,5
-0.00063838967,-0.068523166,0.034280384,-0.048001167,0.14588637,0.088522117,0.050465193,-0.020769909,0.0023066722,0.10729766,-0.010946491,0.0018455842,0.060426336,0.2873903,91,5
-0.0031693948,-0.12750701,0.022130269,-0.01841988,0.22456155,0.025483549,0.084502223,0.090430125,0.0026000074,0.0058455295,-0.022249565,0.011011543,-0.080521217,0.36628544,92,5
-0.0031912643,-0.12079775,0.05900312,-0.019924868,0.10540659,0.11027396,0.27956025,-0.032084357,0.0050566348,0.091583464,0.004690498,-0.0053903333,-0.13558418,0.16658098,93,5
-0.0042298092,-0.10806417,0.017290232,-0.025552641,0.3153607,-0.041190708,-0.044311893,-0.12674127,0.0048112514,0.18366954,-0.027692634,0.025404449,0.059907881,0.39285065,94,5
-0.0072464258,-0.095743898,0.024603257,-0.018871595,0.31104408,-0.045557711,0.02005434,-0.11172778,0.012151563,0.099028938,-0.028340417,0.017037624,0.025694258,0.3859504,95,5
0.0014128371,-0.078559321,0.029097291,-0.014366616,0.078044537,0.18488601,-0.00054721065,-0.01499354,0.0023138665,0.15655925,-0.017393455,0.0029735946,0.093658672,0.24911719,96,5
-0.0011746428,-0.13928061,0.040386439,-0.015072876,0.1329991,-0.062344634,0.077914691,0.14828765,0.0075328201,-0.016863887,-0.015250239,0.0043621547,0.04794232,0.05059436,97,5
-0.0042459725,-0.086712273,0.035003823,-0.03541085,0.018055262,0.20198017,-0.20332059,0.15555818,0.0039791397,-0.084067544,-0.0029340833,3.2858518e-06,0.17327386,0.3580278,98,5
-0.0048229779,-0.093368585,0.020952511,-0.02937843,0.090477851,0.26458817,-0.24901382,0.24394326,0.0065265443,-0.055059959,-0.016160517,0.0078648241,0.21565516,0.40178678,99,5
-0.0046731923,-0.092735728,0.038289101,-0.026496895,0.033854267,0.20099422,-0.26661136,0.063583055,0.0051669382,0.027890141,-0.0087201726,-0.00087076972,0.22363458,0.43395183,100,5
-0.0052914577,-0.1144942,0.022113024,-9.840887e-05,0.045455426,0.003695185,-0.06095709,0.12715308,-5.8001211e-05,-0.11460818,-0.025512801,0.011855672,0.21653696,0.14105155,101,5
0.0023960338,-0.096346615,0.043266602,-0.020262866,0.070635943,0.11982943,0.083609694,-0.039467976,0.011170185,0.098752411,-0.0070361049,0.0017748622,-0.055135398,0.21237606,102,5
-0.0073875118,-0.1334204,0.026411725,-0.010086237,0.065527018,-0.042646877,-0.033595731,0.073896312,-0.00013294153,-0.012444543,-0.028364615,0.0092867018,0.12204193,0.1381773,103,5
0.00018188795,-0.12989085,0.068812968,-0.020090917,0.16788684,0.093389987,0.025294017,0.0021704698,0.005803175,0.10880452,0.0035644287,0.001108904,0.04871392,0.21194199,104,5
-0.0022521447,-0.082475969,-0.0033674717,-0.014143918,0.18711947,-0.054204488,0.11422835,0.047674904,0.0040077786,-0.048028185,-0.01964392,0.0055476888,-0.030698503,0.15892676,105,5
-0.0052536188,-0.12292292,0.053736453,0.042165932,0.0144345,0.12211964,0.025440032,0.023958794,0.010430574,0.10969995,-0.0087150355,0.003879634,0.093654337,0.021593529,106,5
-0.012986836,-0.1554596,0.041350387,0.035439708,0.044063096,0.054826035,0.088956863,-0.041898218,0.017648877,0.030536875,-0.014993924,-0.00025796627,0.10437772,0.03683635,107,5
-0.0069294356,-0.14124072,0.043452315,0.020177945,0.22881091,0.017864809,0.031647124,0.022100004,0.0089318854,0.058378119,-0.0050089333,0.010985917,0.11386709,0.070270696,108,5
0.0011763749,-0.076063764,0.021447319,-0.041458803,-0.0023853602,0.1415445,0.09646441,0.091865028,0.0023341976,0.060715936,-0.032837914,0.010196948,0.073380304,0.13454977,109,5
0.0018949763,-0.081883958,0.0220725,-0.032844653,0.020195958,0.12016388,0.071399759,0.050242562,0.0059237207,0.046006961,-0.033140807,0.010346547,0.10409779,0.14662258,110,5
-0.0040109097,-0.13898014,0.031746794,-0.024157389,0.097603965,0.025579529,0.044753084,0.021440454,0.010425431,-0.037665441,-0.010054311,0.0010402665,0.035602902,0.16725016,111,5
-0.007236202,-0.087869486,0.025083278,0.014935295,0.16481001,0.14034471,-0.0097552611,0.070459809,0.0069695558,0.0036499984,-0.025895136,0.010282363,0.18239233,0.080173498,112,5
0.0051271763,-0.12442305,0.039861938,-0.017101525,-0.013250159,-0.040911489,0.10330131,0.062186837,0.0041159734,0.12767945,-0.010361906,0.011898313,-0.014245692,0.26231934,113,5
-0.0081852721,-0.11546004,0.031392449,-0.010850808,0.1358818,0.12151798,0.030596632,0.11445427,0.004080766,0.023101915,-0.010765223,-0.0021178887,0.12158054,0.17275139,114,5
9.4476219e-05,-0.10460042,0.036023593,-0.012811153,0.10759027,0.18517026,-0.13677766,-0.047208715,-0.001743663,-0.031846558,0.0010219206,0.0051450783,0.18194373,0.19235733,115,5
-0.0051631841,-0.094155326,0.026128783,-0.029583819,0.10611983,0.04096865,-0.079551516,0.072955257,0.00895515,0.10083516,-0.019147406,0.0078674095,0.088106222,0.24383821,116,5
-0.0010697958,-0.1196371,0.040159543,0.0035156587,0.026165595,0.14615651,-0.033661583,-0.026488472,0.00029920373,0.036512821,-0.0098639513,0.0026756281,0.10978126,0.04316205,117,5
-0.0014350525,-0.10803714,0.035406142,0.031989983,0.22583737,-0.093862516,0.0022451187,0.17710025,0.0087495289,0.073830637,-0.0096306618,0.0036658197,0.088992261,0.28008432,118,5
-0.0080383998,-0.067721768,0.042916701,0.010697735,0.059046517,0.067524909,-0.026236594,0.046740748,0.0016394212,0.10863583,-0.0049503602,-0.00016047116,0.047624452,0.14004203,119,5
0.0044280811,-0.15319504,0.034708412,-0.047169136,0.036268758,0.085256655,0.11709576,0.068098215,0.016954931,-0.015133523,-0.025497615,0.012576223,-0.037176337,0.10351054,120,5
-0.0090538073,-0.11969298,0.052065476,-0.020102539,0.11489292,0.19357738,-0.010556828,0.044749293,0.0041381716,0.061067072,-0.020439175,0.014492081,0.16801096,0.12605994,121,5
-0.012990977,-0.080045299,0.028476446,-0.040272169,0.10559868,0.032086546,0.16670147,-0.024306027,0.0077473754,-0.078680602,-0.014009734,0.005368232,-0.094762475,0.30004499,122,5
0.0070027693,-0.12631197,0.042160965,-0.0022945946,0.18124287,0.13557353,0.12340234,0.096117458,-0.0030900566,0.16659073,-0.0025631144,-0.0019470006,0.10580071,0.0914029,123,5
-0.0065746321,-0.11617899,0.039101692,0.0036976638,-0.021342515,0.044311954,-0.048778143,0.00065654979,0.01298857,-0.017910767,-0.012351826,0.0040550643,0.13506997,0.20257822,124,5
-0.0050880608,-0.17012212,0.048261053,-0.0086149926,0.064281809,0.10882752,-0.10268385,0.070424967,0.0077006345,0.10083677,-0.0029990498,0.00078890416,0.15236705,0.22843053,125,5
0.0023403723,-0.079340458,0.038933358,-0.025718662,0.10186522,0.023295953,0.074718539,0.045332729,0.0025718407,0.055540803,-0.036715109,0.016788657,0.13331557,0.11633594,126,5
-0.006199968,-0.11897717,0.022611136,-0.032424784,0.018390616,0.083527167,0.030660525,0.063443069,0.0044570833,0.067474722,0.010592211,-0.0073127883,0.079409083,0.16870965,127,5
-0.002144307,-0.10245722,0.031564869,-0.04581241,0.07748619,-0.019679594,-0.026842606,0.066974865,0.0085527218,-0.012534216,-0.0039178873,0.013960459,0.17009256,0.10616133,128,5
0.00067428125,-0.11008785,0.039715427,0.0071280443,0.14416096,0.10514785,0.14386983,0.076381765,0.002601183,0.091609857,-0.021669349,0.0048128794,-0.14181241,0.25278113,129,5
-0.001719017,-0.13804351,0.014396934,-0.034482267,0.064084341,0.16243105,0.20799835,0.051014699,0.00125702,0.022240406,-0.015675498,0.021471494,-0.15384127,0.30342034,130,5
-0.00042902427,-0.12488203,0.043184743,-0.019453735,0.14323137,-0.027376069,0.23290472,0.088437167,0.0097456928,0.11023153,-0.027325867,-0.0011009036,-0.15898701,0.26649468,131,5
-0.0035948048,-0.16573801,0.049071854,0.02650878,0.20272775,-0.028461101,0.18075509,-0.027295462,0.010209755,0.14358585,-0.0077625427,0.0071589869,-0.19576095,0.28615613,132,5
-0.0050004563,-0.059938208,0.024511221,-0.044032711,0.12018868,0.087745139,-0.10253247,-0.025875955,-0.0021438679,0.087637282,-0.0077428452,0.001856442,0.23693721,0.14038417,133,5
0.0012229282,-0.0995722,0.021174871,0.011674938,0.09430287,0.046453202,0.070707388,0.074391882,0.011464046,0.048392605,-0.014034337,0.003763668,-0.037844588,0.1954185,134,5
-0.00058247372,-0.08986176,0.012582513,-0.050974931,0.24371909,0.040230968,0.088407988,-0.15235428,0.0087171345,0.13399181,-0.0024515669,0.0039387956,0.1090116,0.10478197,135,5
-0.0059814222,-0.094837186,0.044075702,-0.009401327,0.26098565,0.013773946,0.11725061,-0.073105735,0.011405277,0.17710183,-0.015775483,0.0025328408,0.080002169,0.1423232,136,5
0.00061789863,-0.1226152,0.027655256,-0.012914213,-0.022634581,0.10255234,-0.059591308,0.12220553,-0.0026157685,-0.024213975,-0.015429385,-0.0024728674,0.12744867,0.20958774,137,5
-0.0012046975,-0.14022382,0.036245701,-0.0064933411,0.094389958,0.018285389,0.1189348,0.08035875,0.0067268926,0.045200529,-0.010639482,0.013805334,-0.035611344,0.17231471,138,5
0.0021152829,-0.10136315,0.042509563,-0.02889555,0.054651568,0.063547274,0.035296825,0.040797981,0.0078843733,0.042387686,-0.035571329,0.0042396017,0.12044314,0.22856332,139,5
-0.0092595141,-0.12994093,0.031289343,0.0035304294,0.136425,0.07250447,0.054463739,0.033296461,0.002448201,0.035401084,-0.018440678,0.0077729072,0.076970758,0.13474015,140,5
-0.0054481954,-0.12658444,0.039898654,-0.026647557,0.13862609,-0.0072152499,0.10988006,0.17140816,0.0063173407,0.057795479,-0.0096114679,0.0068478304,0.020426543,0.1899461,141,5
0.0027860867,-0.13132017,0.03820648,-0.0052502706,0.048699496,0.069189571,0.088399162,0.0067574756,0.0030271799,0.010835257,-0.014363686,0.0039214285,0.096170616,0.16469567,142,5
0.0021034723,-0.12806664,0.041692185,-0.011840595,0.047166056,0.097426649,0.055077596,-0.010582685,0.00043068902,-0.024430228,-0.015641511,0.0040900358,0.07116872,0.1718295,143,5
