"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","iteration","cv_fold"
-0.0107019,-0.052237074,0.0094751664,-0.017459202,0.11386399,0.03432019,0.041353697,-0.03866809,-0.0073202398,0.13046316,-0.014163465,0.013421671,0.069876171,0.11162939,33,4
0.0036209787,-0.11579059,0.028382042,-0.038935352,-0.031509274,0.015881593,0.034676137,0.11380946,0.0066734637,-0.0622035,-0.0021132057,-0.0042891634,0.029310656,0.090438593,34,4
-0.012539825,-0.085838965,0.041449049,-0.017576623,0.1259186,0.051335464,0.036102509,-0.028333326,-0.0076455292,0.14283298,-0.016032452,0.013004572,0.075693841,0.12435484,35,4
-0.0083339068,-0.087949848,0.033623063,-0.028244285,0.11655921,0.040363282,0.069070205,-0.012286208,-0.0030392321,0.13622172,-0.011465278,0.011870764,0.0052571676,0.12765105,36,4
-0.00021269404,-0.12761882,0.049527585,-0.044363009,-0.0058942055,0.17703002,0.11016978,-0.047290342,-0.0014950786,0.1239297,-0.024465475,0.014223784,0.064976223,0.24905956,37,4
-0.007310921,-0.10693657,0.052994934,-0.056602443,-0.020828254,0.1164918,0.022077763,-0.0017141052,-0.0015384108,0.14075817,-0.018984859,0.01121998,0.075878571,0.12843999,38,4
-0.0026898989,-0.13156887,0.032123852,-0.038017017,-0.057247294,0.091807771,0.065808581,0.086829963,-0.00023428051,0.10991382,-0.0025857928,0.0058587501,-0.031423994,0.28071678,39,4
-0.0041363959,-0.12519382,0.03019037,-0.037245242,0.075558166,-0.046947659,0.012147226,0.21243579,-0.0069507711,0.031459996,-0.020583495,0.0083293932,0.063438887,0.1923576,40,4
-0.0037755241,-0.086643072,0.028869427,-0.053936002,0.17093439,0.043810644,-0.075849533,0.059454047,0.0039237636,0.001320875,-0.0095747098,0.0073728469,0.16829175,0.25064015,41,4
-0.0020975759,-0.069683264,0.011348709,-0.0048008347,0.084437664,-0.054830355,-0.2271068,0.13178506,-0.0030024488,0.088815942,-0.0065652081,0.0011584271,0.22064954,0.24905115,42,4
-0.0058923806,-0.11171674,0.027020056,0.012632083,-0.0026265348,-0.093359047,-0.22523574,0.1404503,0.0067716813,0.11328777,0.005900507,0.0058793904,0.19203017,0.34843983,43,4
-0.0020800891,-0.069501367,0.028680865,-0.050872094,0.099362122,0.043095395,0.01014921,0.095013476,-0.0027843053,0.034514829,-0.022212844,0.0025833018,0.12822282,0.24110719,44,4
-0.0082081478,-0.10732457,0.013253931,-0.028514292,0.13872583,0.06962499,-0.059521566,-0.073651281,0.0023152366,0.10313308,-0.0052420854,0.014213964,0.056974049,0.36802742,45,4
-0.0069062528,-0.10665384,0.017968479,-0.018477019,0.12031436,0.054132021,-0.060883528,-0.068912121,0.0026147072,0.079303455,-0.0037804337,0.014649071,0.083894372,0.36549105,46,4
-0.0084545581,-0.1081722,0.014758182,-0.016141365,0.14140996,0.026158861,-0.048405736,-0.065267822,0.0014653763,0.057870496,-0.001254274,0.012232123,0.049718794,0.34008003,47,4
0.0013416515,-0.11063696,0.054734805,-0.017063445,0.17512332,0.11522863,0.083893318,0.0057218861,0.00066163791,0.088518565,-0.031135219,0.0053231185,0.050059211,0.26621416,48,4
-0.0095984481,-0.0873708,0.015028673,-0.025820925,0.28204304,0.071641272,0.01035438,-0.16524494,-0.00024949085,0.057394086,-0.01307881,0.017424587,0.15641599,0.29180908,49,4
-0.0038080971,-0.097665131,0.020118188,-0.046981603,0.29522287,0.034726186,-0.029564176,-0.18678685,-0.001081914,0.1074986,-0.015956005,0.023900921,0.11608473,0.32866299,50,4
-0.0076250996,-0.10740924,0.0519062,0.0056885037,0.06022573,0.066179374,0.050402877,0.051053682,0.0059703641,0.051219336,-0.0013949904,-0.00026925675,0.0086511347,0.13939185,51,4
-0.0041057403,-0.064116897,0.047367689,0.006480042,0.11975932,0.003967699,0.087240662,0.021857382,0.010313695,-0.068205172,0.0036684742,0.0049597462,0.084741436,0.077531594,52,4
-0.0038328597,-0.13245429,0.028455452,0.002162145,0.076504911,0.086603359,0.038601672,0.10599213,-0.010264694,0.1118775,-0.011474527,-0.0020288801,0.065030169,0.18246663,53,4
0.0013053366,-0.098344366,0.038565056,-0.022049138,0.043262233,0.076379734,0.020783694,0.046235371,0.0038061342,-0.029964964,-0.0012998267,0.007724254,0.091906752,0.065162382,54,4
0.0012438946,-0.11886609,0.035645006,-0.023392714,0.053447632,0.027996239,-0.011875416,0.13585056,-0.0038294441,0.0011015902,-0.0067810033,5.0846924e-05,0.13748,0.097052246,55,4
0.00036049927,-0.07876576,0.038323067,-0.034074406,-0.031555153,0.035515983,0.043797815,0.042675698,-0.0045537398,-0.084463281,-0.0067275925,0.0070719983,0.050264079,0.12033314,56,4
-0.011046661,-0.096945547,0.030915623,-0.0082923784,0.090145962,0.032393021,0.075751197,-0.0029326505,0.00063095865,0.097596043,-0.018338181,0.0058363053,0.14895151,0.18773813,57,4
-0.00040509441,-0.12067598,0.057323031,-0.030129778,0.06238216,0.096641177,0.072170174,0.086652501,-0.0056354056,-0.049768629,-0.008269055,0.0069657537,0.090758873,0.17739206,58,4
-0.007342269,-0.12624129,0.054930061,-0.025591675,0.09831335,0.01448887,0.046229319,0.03473891,0.0049246779,0.069735889,-0.018721191,0.0097542986,0.16542712,0.13862621,59,4
-0.0019625878,-0.10985728,0.042958541,-0.013958371,0.082563336,0.022687947,0.092359461,0.0035233045,-0.003916783,0.048061115,-0.02267593,0.0072877935,0.074489462,0.2013052,60,4
-0.0036923023,-0.098089987,0.057731679,-0.019187077,0.089701472,-0.037303026,-0.074295642,-0.042584155,8.0741149e-06,0.047501895,0.0011207129,0.0081377424,0.096969153,0.16485488,61,4
-0.0051178181,-0.10519038,0.023290107,-0.028169323,0.0076449323,0.19589907,0.11450057,0.16321023,-0.0079560678,-0.065708195,-0.028181346,0.0090887696,-0.015436249,0.20462475,62,4
-0.0044156358,-0.065403985,0.025870774,-0.039403614,0.1462408,-0.030037562,-0.0065954855,-0.033565906,0.007399902,0.15036301,-0.012217145,0.0065345788,0.14632819,0.15117096,63,4
-0.0011355479,-0.097382985,0.035991461,-0.031385626,0.13101419,-0.048273395,-0.06387975,0.16827837,-0.0083366796,-0.1075244,-0.026625449,0.009569479,0.18803453,0.1917696,64,4
-0.0074384536,-0.10806741,0.03255912,-0.021585672,0.15252242,0.11781631,0.026060943,0.039148798,0.0057576035,0.048978077,0.0020226573,0.0090939396,-0.0090833878,0.28897837,65,4
-0.0025391847,-0.11391893,0.023843289,-0.038754401,0.28725753,0.031353826,0.040558004,-0.015090572,-0.010147637,-0.0093663669,-0.014576627,-0.001916808,0.019487997,0.3291742,66,4
-0.0040563192,-0.11408725,0.047895818,0.022425638,0.18023858,0.15053168,0.009567632,-0.033132552,0.010294199,0.06032144,-0.015028027,0.014005913,0.052474136,0.24243479,67,4
-0.0086756378,-0.15827082,0.045641776,-0.0094452053,0.1813743,0.018124144,0.12257788,0.057386727,-0.0062469129,-0.0025228309,-0.013541332,0.0064981684,0.029887941,0.11358056,68,4
0.0013840718,-0.16663451,0.038990479,8.5973962e-05,0.011712391,-0.028592144,-0.030065043,-0.0057615112,-0.00076694954,0.084520908,0.0016998638,0.0074068611,0.10220196,0.11246883,69,4
-0.0072955119,-0.074267301,0.065474452,-0.029660295,0.17245584,0.17962484,0.096793691,0.042378615,0.0018013169,-0.043836228,-0.026310925,0.012479116,-0.025382403,0.19028762,70,4
-0.00065493874,-0.16129667,0.020174744,-0.025464123,0.1405377,0.001497103,-0.12911922,0.23414815,0.0014569765,0.06573308,-0.0041441081,5.9945754e-05,0.26091452,0.21670978,71,4
-0.0020720518,-0.16206346,0.026920158,-0.026181922,0.1568386,-0.01055204,-0.15998515,0.24011576,-0.00081493034,0.053717775,-0.0021555881,0.002485045,0.18740607,0.19718831,72,4
-0.0073937654,-0.13694315,0.027134502,-0.026017102,0.26599802,-0.10371272,-0.14858706,0.23256244,-0.00057549969,0.07056626,0.0025847498,-0.0048610943,0.28491803,0.21011258,73,4
-0.0024000995,-0.14515916,0.070987193,-0.010873069,0.0041408644,0.10603426,-0.0085554681,-0.0065988964,0.001167729,-0.021964015,-0.017785552,0.013057672,0.094043646,0.27998974,74,4
-0.0045129897,-0.1256089,0.072029249,-0.0077534657,0.056278671,0.081174332,0.0007491029,-0.016369978,0.0019256979,-0.0074765376,-0.023157213,0.0093423757,0.046244942,0.30412665,75,4
-0.004241645,-0.14547486,0.05762187,0.005949086,0.073540746,0.093608353,0.010292313,0.12397537,0.0084140787,0.10002909,-0.013914692,0.012570167,0.1164259,0.15461709,76,4
-0.0055054188,-0.064831955,0.021685894,0.0017892134,0.053077723,0.090907102,0.13843064,0.021311932,-0.0081217481,0.052918845,0.0014955562,-0.0083146663,-0.04308013,0.2032392,77,4
-0.0053507169,-0.13971364,0.049335516,-0.031695988,-0.0080564379,0.090936711,-0.014662687,0.077538835,0.0072756952,0.15577459,-0.007369779,0.011223821,0.10842941,0.29648906,78,4
-0.0055914369,-0.083861478,0.040336226,-0.02674445,0.29330327,0.11978405,-0.057955738,0.074385851,-0.00113933,-0.13412285,-0.031739424,0.0024578155,0.10297941,0.21240206,79,4
-0.0058509001,-0.10630557,0.047945741,-0.020172709,-0.057917687,0.098086262,-0.12943207,0.31436204,0.004452736,-0.091622647,-0.016516167,-0.0058253452,0.12638419,0.26317826,80,4
-0.0069105669,-0.10189471,0.0033054665,-0.034569998,0.10594152,0.014724059,-0.094814979,0.18676058,-0.0033857979,0.11984211,-0.016483395,0.020368479,0.11558537,0.29821076,81,4
-0.0026088069,-0.10211891,0.035833196,-0.043406196,0.15926668,-0.042074584,-0.18313821,0.21631441,0.0048422997,-0.059317128,-0.015746589,-0.0006722411,0.22715434,0.26939996,82,4
-0.0047541175,-0.14896673,0.038455953,0.025621602,0.037506988,-0.043086744,-0.098388449,0.12088868,-0.0031657428,-0.078335946,-0.012824365,0.013943181,0.14727483,0.14310888,83,4
-0.0083823521,-0.12331076,0.033284149,-0.026025614,0.2299629,0.091913622,-0.14460047,-0.01582818,0.0022154475,-0.0015934879,-0.020871581,0.0062787677,0.22891467,0.11421571,84,4
-0.0018436165,-0.08364231,0.040775915,0.0010652253,0.085930074,0.10162004,-0.0013413613,0.1723162,-0.009257339,-0.098276105,-0.011497438,0.0077943554,-0.036316024,0.21518494,85,4
-0.0032698705,-0.13007833,0.011649951,-0.030955893,0.099100698,0.15619559,0.0075665491,0.22877148,-0.0014103104,-0.064708018,-0.0071815602,0.0060144154,0.024709016,0.34965885,86,4
-0.0050694774,-0.052224057,0.034923859,-0.018361752,0.19127733,0.044400962,0.021066574,0.092263285,0.0024261172,0.091312413,-0.012992257,0.0056403021,0.14268542,0.11435572,87,4
-0.00041070864,-0.12440117,0.021283453,0.040783894,-0.045216824,0.057431531,0.030454488,0.09111254,-0.0027880848,0.035477503,-0.015975241,0.0093008439,0.040967917,0.16401871,88,4
-0.0062472236,-0.12249562,0.074448984,-0.056461728,0.18568958,-0.0027969902,0.045065696,0.0018067863,0.0049951698,0.023592514,-0.025729084,0.015388417,0.095491932,0.17009068,89,4
-0.00055773394,-0.11277416,0.012114154,0.0084455404,0.11065967,0.13407592,-0.048296327,0.10297605,0.0023886603,0.034338293,-0.014494048,-0.0032571739,0.07788096,0.26879463,90,4
-0.0048283421,-0.13244903,0.058674717,-0.03270793,0.15955869,-0.0044577741,0.11298143,0.078596599,-0.0022351148,-0.062683252,-0.0071695627,0.012648931,0.051419985,0.071710989,91,4
-0.0027942245,-0.086717061,0.02330798,0.011510088,0.024584967,0.096918443,-0.071646607,0.047998862,0.0036233168,0.098611857,-0.016750446,0.0034382057,0.095793188,0.20692611,92,4
-0.0073575664,-0.092772497,0.022271526,-0.023060173,0.059490011,0.093682934,0.11339694,0.0012755583,-0.004585549,0.13266593,-0.019517971,0.0058480247,0.10440265,0.069622281,93,4
0.0027538669,-0.076501665,0.0051204057,-0.022154602,0.21072108,0.097750531,-0.0098872158,0.071845743,-0.00059684605,0.018909264,-0.0042990486,0.0024160305,-0.054416224,0.3801183,94,4
-0.0095908613,-0.068134067,0.015772402,-0.046996433,0.15594555,0.10941172,-0.01218911,0.16966842,-0.0025030918,-0.060925445,-0.0027273297,0.0020934004,0.15003558,0.24350343,95,4
0.0013867599,-0.10889479,0.040840487,-0.0056573722,0.05434938,0.059614604,-0.046893314,0.13899894,0.0036218219,-0.076688964,-0.036943106,0.017413436,0.13001764,0.24501967,96,4
-0.002586908,-0.10971538,0.041631662,0.0072779641,0.069121812,0.051217128,0.023359779,0.11981877,0.00096690254,0.083909217,-0.010941006,0.0070345598,0.056201738,0.16677028,97,4
-0.004756439,-0.1134948,0.032510787,0.0055314285,0.10515888,0.12018544,0.054312488,0.029005939,-0.0018212108,0.051522105,-0.0083575413,0.0061992331,0.053782177,0.14182574,98,4
-0.0035863959,-0.13884687,0.047582466,0.0026541579,0.05405379,0.09723714,0.063403121,-0.024235987,0.0013077588,0.019314571,-0.012280321,0.0032885917,0.045183169,0.15443407,99,4
-0.004391025,-0.10027879,0.03066888,-0.017081323,0.00089820559,-0.014086408,0.050099899,0.094718764,-9.7977876e-05,0.26842336,-0.025221582,0.0194052,0.021996682,0.23590245,100,4
-0.0046608476,-0.13096267,0.055907856,-0.022033945,0.14905171,0.087656091,0.064877694,0.065372265,0.0011348092,-0.085871057,-0.014811819,0.0036001159,0.12995676,0.091221317,101,4
-0.0061924584,-0.11860047,0.03511919,-0.01664705,0.21012102,0.069961379,-0.066992838,0.11673379,0.0057548083,-0.084268677,-0.011173018,0.00042148503,0.10809076,0.1771068,102,4
-0.0024584486,-0.11042883,0.041477326,-0.0046782278,0.017843528,0.10416234,-0.12302273,0.14320409,0.0025317482,-0.045122358,-0.014426371,0.010606834,0.19645276,0.15978944,103,4
-0.0071915906,-0.12813314,0.067603507,-0.030168241,0.16510201,0.019350991,0.12002005,-0.010405702,-0.0038490771,0.095917795,-0.01786852,0.0046565581,-0.07791744,0.19230862,104,4
-0.00098005868,-0.076842133,0.029024557,-0.047628406,0.021796062,0.13749112,0.10155345,0.046027937,-0.0029474056,0.069930526,-0.012812257,0.0051487027,0.036337702,0.22498289,105,4
-0.0058385461,-0.10926305,0.029254404,0.0079771983,0.11935954,0.087691791,0.10275908,0.084169347,0.0040631459,0.0488856,-0.018225856,0.0076842463,0.059019764,0.16349726,106,4
-0.0054263347,-0.10537966,0.03253989,-0.050389275,0.016972042,0.10861818,-0.023354253,0.035442385,0.0047436175,0.022644654,-0.019201178,0.014891113,0.11117813,0.16287277,107,4
-0.0057160679,-0.14214643,0.063506078,0.019507954,0.13256144,0.00029068372,0.056449815,0.011273834,-0.0052397877,0.035519418,-0.0079953323,0.00073154247,0.0039745015,0.12269231,108,4
-0.0033779277,-0.14478862,0.040241519,0.001924924,0.094644156,0.095784015,0.076181316,-0.011872872,0.0015194818,0.016118763,-0.0063849763,0.0023448182,0.0224978,0.23053262,109,4
-0.0066133325,-0.12841366,0.074624295,-0.050734083,0.31077381,0.083950037,-0.14998983,-0.077912554,-0.0019553588,0.11495556,-0.014525676,0.0073800737,0.37625386,0.11200313,110,4
-0.0030692191,-0.094039143,-0.0015414519,-0.027728897,0.17227794,0.028634888,-0.18026007,-0.038403683,0.00210496,0.20545398,-0.014246009,0.0092865333,0.21292632,0.21161564,111,4
-0.0038404545,-0.094675746,-0.003116864,-0.031138143,0.14859488,0.033170785,-0.19623584,-0.049402516,0.0019824908,0.20799364,-0.015728351,0.0096966174,0.21899917,0.21262362,112,4
-0.0026248256,-0.039380194,0.029585249,-0.050305505,0.0010475698,0.030454744,-0.15003291,0.22009374,-7.1649677e-05,0.051125716,-0.010072919,0.0074153475,0.23861951,0.27883664,113,4
-0.0020396897,-0.10155484,0.033177472,-0.037104056,-0.0011826186,-0.029785802,-0.15203948,0.20033737,0.0052061563,0.011318938,-0.02125432,0.0074515085,0.21525525,0.16378287,114,4
-0.0073162666,-0.10180525,0.04370068,-0.018745211,0.060576757,0.21548433,-0.020234978,0.018579937,-0.0052403891,0.037414044,-0.0052235338,0.0061500409,0.071246611,0.22323509,115,4
-0.0030177165,-0.15032849,0.050232388,-0.022519859,0.19929813,-0.036873278,-0.14743094,0.16445818,0.0071269255,-0.018552947,-0.027490457,0.0070796951,0.17884874,0.21258833,116,4
-0.001399856,-0.10110078,0.042326176,-0.0047280672,0.098210999,0.042645125,-0.080901035,0.083120386,-0.0074285065,-0.059154378,-0.023938354,0.016654158,0.20243182,0.2384721,117,4
-0.0023649817,-0.073046801,0.049693749,-0.037819775,0.12638804,0.066979587,-0.15178537,0.16212206,0.0028088492,-0.070845997,-0.03150724,0.0075481342,0.13953606,0.27329358,118,4
-0.0067837252,-0.1345594,0.010087726,-0.010037052,0.01154732,-0.019527401,0.065985483,0.058783384,-0.0010494199,-0.051855253,0.0033692578,0.009091747,0.086279083,0.18150836,119,4
-0.0099075732,-0.098824203,0.025784434,-0.01351258,0.091661631,-0.041032095,0.061037667,0.099504053,0.0052860938,0.07131869,-0.0091062835,0.0015971003,0.042794232,0.1420877,120,4
0.0002913546,-0.083689355,0.047280918,-0.042525366,0.116814,0.078440443,-0.036475941,0.079081348,-0.00050984527,-0.044254337,-0.01898722,0.014777045,0.10543567,0.14963086,121,4
-0.0050544981,-0.10717479,0.045258586,-0.014864951,0.043790455,0.12269624,-0.024507684,0.087881107,-0.0033032384,-0.048041397,-0.017959151,0.0095559281,0.18916458,0.18654984,122,4
-0.0039671139,-0.076891235,0.028781213,-0.047278024,0.20928682,-0.026618385,0.10997916,0.048761504,0.0047264643,0.038843377,-0.017850514,0.0080711203,0.056353462,0.23575468,123,4
0.00011444524,-0.083504644,0.015968498,-0.02476908,0.15688844,0.019333793,0.034921459,-0.027412197,0.0012652551,0.027405511,-0.016487654,-0.0003546207,-0.046671753,0.24454208,124,4
-0.0048679643,-0.076681364,0.045777173,-0.024231056,0.15189681,0.040855313,-0.012358064,0.14057586,0.0008629394,0.0087074963,-0.011276879,0.0068322912,0.13392187,0.15873947,125,4
-0.0044513142,-0.12061012,0.024565236,-0.022151534,0.012467008,0.035452816,0.047299595,0.026451544,-0.0011754891,0.039992904,-0.011287664,0.0055545532,0.049172741,0.1673457,126,4
-0.00045767678,-0.076212332,0.045025311,-0.017585451,0.040244742,0.069284628,0.039145409,0.10671589,0.0051250368,0.050563868,-0.027336099,0.0066968676,0.098880411,0.159444,127,4
-0.0037515249,-0.076882676,0.041598685,-0.019064357,0.046013466,0.061163696,0.055963322,0.12730963,0.0084889838,0.036810059,-0.027662228,0.0075130832,0.077459081,0.17002673,128,4
-0.0041202774,-0.10303984,0.04655977,-0.019334169,0.11109548,0.12384814,-0.015753878,0.09794707,0.0013546605,-0.0090043524,-0.01063884,0.020086116,0.074613926,0.18811232,129,4
-0.0061756334,-0.081073098,0.029440212,-0.018162709,0.035486089,0.0020813627,0.063787725,0.056832613,0.0031385093,-0.0071032527,-0.028186145,-0.00071583173,0.062163758,0.11138557,130,4
0.00010034908,-0.076717942,0.024815587,-0.010579917,0.088665557,0.066439339,-0.0068490192,0.041840389,-0.0025507491,0.10642555,-0.0046653918,0.018343924,0.044250932,0.15837796,131,4
-0.0057741656,-0.073609037,0.029357318,-0.010630072,0.11318752,0.011272877,-0.025389791,0.086426487,-0.0014607254,0.02051483,-0.019802094,0.015288578,0.13262008,0.16459642,132,4
-0.0019815803,-0.12862591,0.037314708,-0.001965923,0.10805512,0.08457919,0.0013614951,0.023446254,0.0015711157,0.036266726,-0.019606546,0.0074083166,0.15734342,0.1678013,133,4
-0.0068964292,-0.093975542,0.055920652,-0.052409546,0.1649758,0.1640161,0.02700974,0.0095303686,-0.0045481226,0.033206318,-0.0093049069,0.0078736306,0.15370697,0.21804911,134,4
-0.0018436494,-0.11333234,0.028183561,-0.0094163079,0.17636669,0.050662097,0.026453704,0.067487676,0.0060914873,-0.015063517,-0.019249452,0.007912912,0.078182873,0.28757052,135,4
-0.0035019186,-0.088569984,0.026786451,-0.015440342,0.10075807,0.041245457,-0.051954756,0.081104742,-0.0011596843,-0.0080465845,-0.01298579,0.0053201372,0.063055234,0.19942674,136,4
-0.0035805865,-0.12105705,0.051936154,-0.036528841,0.06079821,-0.0017549455,0.033693611,0.041279263,-0.0041957816,0.060211324,-0.007884436,0.0072252326,0.02829812,0.10982386,137,4
-0.0093420304,-0.1202847,0.042185724,-0.039017033,0.042765891,0.10026147,0.097407222,0.023562716,0.0078280616,0.030820994,-0.011365823,0.0042673595,0.079435038,0.096646905,138,4
-0.006098387,-0.1215634,0.042640164,-0.04010406,0.058074356,0.073218403,-0.002194033,0.0095792187,0.0049201191,0.02838419,-0.016106505,-0.00079748929,0.131954,0.086940176,139,4
-0.0035073199,-0.10692746,0.04678513,-6.5207684e-05,0.130016,0.054814905,0.078399679,0.0049772353,0.0026300926,0.12025469,-0.00021729848,0.014851991,0.043981784,0.16115444,140,4
-0.004837788,-0.11118959,0.043777385,-0.047815296,0.022699568,0.036857349,0.055508301,0.076469591,-0.001620595,-0.053294432,-0.037236022,0.0059247548,0.092695324,0.1500718,141,4
-0.0033265712,-0.090439283,0.01647329,0.00085520514,0.16028328,0.093922171,0.071957332,0.0041479279,0.0019390213,0.09427916,0.010415768,0.0091615752,0.090477433,0.15562505,142,4
