"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","iteration","cv_fold"
-0.0016732959,-0.079790718,0.030943251,-0.0054244508,-0.050219787,0.12949839,-0.041526475,0.039238495,-0.0029431872,0.056175721,-0.012495351,0.011345061,0.081455465,0.12830928,32,3
0.0021399551,-0.070871892,0.049670319,-0.015473581,0.0072774474,0.13154625,-0.045891766,0.10011221,-0.0078823231,0.031795401,-0.019893792,0.018377033,0.15375043,0.10366933,33,3
-0.0019669273,-0.14061543,0.035518358,-0.04319963,0.16626249,0.046096986,0.13124018,-0.037441119,0.011360915,0.0061291888,0.0090066276,0.0049938266,-0.0092712329,0.20372114,34,3
0.0022139603,-0.06171662,0.035098746,-0.05278264,0.15762354,0.018492247,0.09725231,0.033977919,-0.0023841415,0.051427032,-0.0073710186,0.005527141,-0.026206046,0.22794574,35,3
-0.0015569184,-0.13961731,0.047922424,-0.015230637,0.067112906,0.048220291,0.055933905,0.082293065,0.011272965,0.0047870068,-0.0090746379,0.010265053,0.084286124,0.055996253,36,3
0.0071733066,-0.096372955,0.061601882,-0.035456823,0.079164164,0.07567567,0.093935566,0.10519445,0.0089368921,0.040241751,-0.013854429,0.017504704,0.033018182,0.10688811,37,3
-0.0058014543,-0.14892899,0.075871025,-0.014160918,0.046996297,-0.023968935,0.10484941,0.064135199,0.008884889,0.08115901,-0.010571504,0.0085609149,-0.00031247404,0.17246942,38,3
-0.0039605153,-0.051975401,0.012951092,-0.055537795,0.17136535,0.16434008,-0.1730984,0.011979895,0.0021242746,0.06839407,-0.0087196474,0.0057157395,0.27615122,0.23298796,39,3
0.003566055,-0.16038473,0.060880393,-0.014380352,0.029658255,0.03495716,0.071544943,0.13311878,0.0068469363,-0.020906981,-0.011152061,0.0049403841,-0.027667818,0.13779415,40,3
0.007631155,-0.11680859,0.062688416,-0.017623504,0.055813442,-0.068208545,0.11984806,0.046736499,0.0051563168,0.03012816,-0.013686614,0.0085732267,0.06599231,0.1046996,41,3
0.010628685,-0.11120885,0.05783628,-0.031293449,0.061242654,-0.074952778,0.087582692,0.026779612,0.0056607821,0.039972245,-0.014861166,0.012779724,0.058778631,0.088282595,42,3
-0.0020928666,-0.081331903,0.031379266,-0.043809359,0.1112582,0.11824507,0.0062922943,0.076083722,0.0040636574,0.024886502,-0.0039656423,0.009723038,0.082260907,0.19869771,43,3
-0.0002483644,-0.11915532,0.049029659,-0.01067694,0.046792715,0.032020454,0.092340378,0.07572824,0.0018213914,0.071575161,-0.0078154364,0.012448442,0.089869965,0.084721389,44,3
-0.00021718076,-0.11907443,0.04931333,-0.011401291,0.049632707,0.030970877,0.093148906,0.073312287,0.0017737187,0.073678191,-0.007303423,0.012344306,0.088492792,0.085519904,45,3
0.000943566,-0.12069277,0.051375846,-0.0033775351,0.11208033,0.0029588635,0.071256802,0.10881087,0.0011712678,0.076446005,-0.0025341801,0.011306614,0.0068222467,0.11504036,46,3
0.0039382902,-0.09158212,0.045875628,-0.025894897,0.11511566,0.092842125,0.13693649,-0.041911198,-0.0069195458,0.019834049,-0.0025034518,-0.0028181692,0.022464538,0.13569098,47,3
-0.002303323,-0.11945452,0.04435667,-0.03310876,0.19231588,-0.084023154,0.096311701,0.03235721,0.013177755,0.15520447,-0.0068867327,0.016207994,0.01937243,0.24024065,48,3
0.0048984227,-0.055672294,0.039177957,-0.062610773,0.18540465,0.034751993,0.043097286,0.010408411,0.0057470091,-0.027751757,-0.012962333,0.0030104872,0.10797657,0.079389731,49,3
-0.0018611232,-0.10507299,0.035953063,-0.0026968849,-0.047189749,0.11200926,0.047511964,0.077498134,0.003549865,0.11504959,0.011449514,0.011476164,0.023121207,0.19691173,50,3
0.007911973,-0.082272567,0.049857108,-0.020465193,0.0043513496,0.075248831,-0.030265314,0.042513626,0.0061721693,0.065418752,-0.0038253786,0.0043271639,0.18348927,0.12341938,51,3
0.008269987,-0.11695933,0.06809176,-0.055667579,0.19581682,0.13185819,0.10998846,0.12987872,-0.00044679948,-0.12252171,-0.014591758,0.011101466,-0.096531839,0.27271264,52,3
-0.0076222627,-0.10846741,0.051691073,-0.050600172,0.14854778,0.063056705,0.19239846,0.044946836,0.015147064,0.017818314,-0.011099156,0.016869031,-0.10074925,0.27896651,53,3
-0.00074494391,-0.063272872,0.045923211,-0.031967988,0.03150688,0.13445159,-0.049191876,0.1185592,0.0045266538,0.12882534,0.0038925703,0.005247234,0.22704269,0.089387975,54,3
0.00069020646,-0.10151464,0.029595687,-0.042776952,0.070980406,0.10500182,-0.02616427,0.18656241,0.0032288175,-0.02295743,-0.0014410131,0.019717197,0.0051546013,0.34878792,55,3
0.0012137615,-0.11429405,0.028737977,-0.012991148,0.10614042,0.062828016,-0.0054704265,0.12354103,0.0030279558,0.076658322,-0.017120434,-0.0002522526,0.063197942,0.26096206,56,3
0.00041045232,-0.083660839,0.036062385,-0.054066609,0.066978549,-0.030722202,-0.022496117,0.097999827,0.0079500888,-0.00300826,0.014273548,0.0099837164,0.084916585,0.16593432,57,3
0.0038889437,-0.094855865,0.045952222,-0.061594629,0.13223966,0.027724486,0.032246291,0.082039959,0.0047172112,0.0082229101,0.005195938,0.0013218443,0.14250428,0.14249394,58,3
-0.0052719721,-0.061290628,0.036111924,-0.064922357,0.040117489,0.11521683,-0.025100752,0.12535338,0.010749885,0.098871807,-0.0019269378,0.011595984,0.098591124,0.21247621,59,3
0.007348,-0.067155413,0.033032272,-0.011230022,0.054505184,0.11578645,0.025148333,-0.01593022,0.0030791571,0.028128344,-0.024011983,0.011863951,0.12153081,0.1574036,60,3
0.0053021051,-0.092750549,0.058686234,-0.027505905,0.093414185,-0.023849347,0.10047369,0.039103504,0.0071997945,0.005163846,-0.0070729112,0.0011040233,0.032312687,0.20622162,61,3
-0.0037389533,-0.10138981,0.027532565,-0.055014479,0.1586408,0.1058976,-0.093419241,0.1775373,0.0038414583,0.038348078,-0.010534459,0.020627564,0.13664355,0.20170579,62,3
0.0030900008,-0.090701131,0.063772799,-0.010201766,-0.0036877761,0.088433237,0.059164353,0.1545005,0.0064152494,-0.03316205,-0.0040833106,0.0038547212,0.030055897,0.083837316,63,3
-0.0021547265,-0.14263719,0.041275575,-0.06152435,0.067415357,0.057537881,0.039764857,0.073237546,0.0049849668,0.069122916,-0.017576936,0.018424359,0.055897664,0.14597307,64,3
0.0018369765,-0.11110814,0.043472231,-0.056889588,0.041799984,0.062587831,0.10451099,0.082553657,0.0063311533,0.032118076,-0.019320621,0.018630622,0.017471595,0.14351324,65,3
-0.0064290604,-0.10356421,0.02307697,-0.049097746,0.037964574,0.10623875,0.094482468,0.072814573,-0.00014795025,0.1377985,-0.014171447,0.0046111527,0.071383654,0.13671866,66,3
-0.0048392818,-0.09041712,0.054702594,-0.015532165,0.13212788,0.030729413,0.01004397,0.1495526,0.0049961766,-0.0010066043,-0.013957152,0.0066062435,0.067828151,0.15251126,67,3
0.0088875369,-0.075432096,0.02551321,-0.002905288,0.089992569,0.1520057,0.052945666,0.020263184,0.0018832281,0.027282653,-0.0060201895,0.015353501,0.034175665,0.095901116,68,3
-0.0033895046,-0.095320964,0.064252851,-0.045515637,0.053111296,0.10425266,0.01700769,0.042429725,0.018602838,0.036391154,-0.016975491,0.010043211,0.14528203,0.10546372,69,3
0.00037944952,-0.083449756,0.01198505,-0.0025488475,0.073794936,-0.065826061,0.099341969,0.0042014478,0.0061427316,0.053534036,0.0016734866,0.0015255641,-0.016137959,0.13624719,70,3
0.0067788245,-0.077422773,0.02408049,-0.019943477,0.050915638,0.051293565,0.10908806,0.0049793736,0.0051776627,-0.017520212,-0.00035675989,-0.0059933536,0.092267753,0.080081291,71,3
0.00021640179,-0.11837993,0.059287546,-0.022645496,0.060226277,0.099426863,-0.0001918756,0.050904498,0.015481197,0.030164882,-0.02288538,0.013541606,0.089481458,0.19698212,72,3
-0.00030119148,-0.071207959,0.03567843,-0.047448114,0.056020447,-0.059831371,0.078668393,0.0055008597,-0.0027475301,0.0059793999,0.0024824191,-0.00029075064,0.038564448,0.13649003,73,3
0.0039701909,-0.12295858,0.046877259,-0.0031283151,0.023690445,0.11790071,0.085209646,0.1007765,0.0056441658,0.091219615,0.0056216074,0.01101811,0.054529523,0.097756392,74,3
0.0018886573,-0.093979864,0.049840133,-0.050068734,0.13018699,0.010789166,0.020312852,0.1014568,0.0033104346,-0.062294593,-0.013921019,0.0056687243,0.082410127,0.24890374,75,3
0.0057359035,-0.076247928,0.032764331,-0.037003423,0.14602986,0.059335419,0.010219947,0.11936163,-0.0011728131,0.068806134,-0.0083785106,0.01020829,0.071157222,0.11927465,76,3
-0.0006123093,-0.08898964,0.033098148,-0.033573619,0.10116704,0.038467582,-0.054775844,0.080808258,0.0024390389,-0.019330398,-0.015760316,0.012326861,0.19506712,0.14490122,77,3
0.0018333994,-0.1243008,0.063567552,-0.027551644,0.11328092,0.1273736,0.11482295,0.11622019,0.0094128877,-0.01322997,-0.013919106,0.015498232,0.0071285845,0.19417949,78,3
0.00048118717,-0.051245665,0.017595786,-0.030558119,0.12426525,0.038852911,0.12706274,0.042900189,0.0019860068,0.050585061,-0.013082293,-0.0017244888,0.035577061,0.21350475,79,3
-0.0016809622,-0.11490252,0.070830428,-0.055284732,0.076680998,0.069704456,-0.045807648,0.074251106,0.0051127039,-0.012607014,-0.016614604,0.030732305,0.11223648,0.10118195,80,3
0.0040853502,-0.097237495,0.03482397,-0.020560143,0.056796758,0.011317592,0.0641388,0.13480055,-0.0032615066,-0.073351824,0.0020913682,-0.011361702,0.10678886,0.17594887,81,3
-0.001217504,-0.079072121,0.050893727,-0.02842761,0.06760365,0.023223021,0.065217957,-0.013119626,0.010439001,0.19567511,-0.032707247,0.013738962,0.030662721,0.14361636,82,3
0.00063195589,-0.085685057,0.033965642,-0.028790529,0.045710716,0.1219609,0.083617173,0.11644046,-0.0020375986,-0.054367224,0.0088513376,-0.00099501299,0.1155199,0.1382096,83,3
0.0013739161,-0.085703791,0.034187876,-0.066143595,0.092688239,0.13097676,0.12104562,0.045133058,0.0040048953,0.088992067,-0.019255609,0.017426543,0.014659725,0.15088433,84,3
-0.00025353834,-0.12647744,0.059115012,-0.0093333501,0.035712756,0.05724975,-0.11673451,0.15899103,0.005134013,0.014599857,0.011840788,0.0018178124,0.08707188,0.34725527,85,3
-0.0021789709,-0.078068514,0.039804305,-0.043094779,0.095247728,0.15075836,-0.047649247,0.2999697,0.0023488499,-0.1434976,-0.034280334,0.017748246,0.19795647,0.067452513,86,3
0.0058500565,-0.14633735,0.058267431,-0.022848907,0.095209838,0.12721858,-0.1434701,0.30893483,0.0062817357,-0.20585561,0.0073066501,0.0029621321,0.093470501,0.33797004,87,3
-0.00089456513,-0.10864611,0.044679275,-0.027560945,0.071014863,0.0020838012,0.053322646,0.25484911,0.0059163832,-0.074765927,-0.030551263,0.021394968,-0.0034499368,0.26459237,88,3
-0.0036085958,-0.075123191,0.031271942,0.0072526274,0.10845971,0.17636657,-0.081704946,-0.0061803056,-0.0045939593,0.086139338,0.010427982,-0.0025389254,0.23298829,0.11125766,89,3
0.0038382388,-0.09347014,0.041045115,-0.067640344,0.05785882,0.04434189,0.012447294,0.10875661,0.0052138761,0.012796315,-0.0039015099,0.0084926622,-0.05050637,0.19263733,90,3
-0.0036589901,-0.077263568,0.050437105,-0.059853728,0.1004216,0.026278193,0.065195931,0.094321873,0.0055424192,0.12664805,-0.0016817654,0.0052894096,0.12905918,0.24121448,91,3
0.0016642662,-0.12002163,0.026411569,0.0015255015,0.090516986,0.13940298,0.21007827,0.069683548,0.003259246,-0.019414834,-0.016286903,0.012057093,0.015967618,0.13763052,92,3
0.0055086889,-0.083337478,0.063855123,-0.044272507,0.076836276,0.089711201,0.034324281,-0.033754556,0.0057641681,0.24212531,0.0025529422,0.011477567,0.12867989,0.22933306,93,3
-0.0036571715,-0.14870099,0.046647536,-0.034930917,0.14342841,0.11997534,-0.083321544,0.14245328,0.0046166507,-0.094561439,-0.0070779766,0.00058746673,0.16371992,0.21799981,94,3
-0.00024274474,-0.061266701,0.040990566,-0.045802797,0.02383268,0.066334168,0.079111559,0.011143702,0.0076189907,0.074246299,-0.012805813,0.011940309,0.064876415,0.12349495,95,3
0.0026942359,-0.066965186,0.023320253,-0.039641876,0.21138141,0.0822069,-0.0088173322,0.00017761599,0.001597197,0.075693925,-0.0022068457,0.0084204367,0.10791912,0.21459155,96,3
-0.003235445,-0.084103488,0.057476712,-0.057299964,0.19101927,0.08603634,0.031196704,-0.02173024,0.014336888,0.1083217,0.0056112337,-0.0025196045,0.04964746,0.26534034,97,3
-0.0025550342,-0.084893998,0.054903426,-0.054732991,0.17256453,0.10026314,0.021657107,-0.010526901,0.014507522,0.11313307,0.0069276839,-0.0030773268,0.064059859,0.24659739,98,3
0.0015445268,-0.11783083,0.028114622,0.018193336,0.059657069,0.099657244,0.020622943,0.18697118,0.0034081261,-0.023098016,-0.024137519,0.01668287,0.12308554,0.049809381,99,3
-0.0020452342,-0.11770512,0.058712551,-0.021053577,0.028155549,0.084742537,0.030003761,0.021720033,0.017194115,0.058178242,-0.004252212,0.004694417,0.043364435,0.17085286,100,3
0.0058332322,-0.12116181,0.048610621,-0.041731881,0.20434769,-0.040886108,-0.038357234,0.080637611,-0.0055572834,0.0077152838,-0.0059170806,0.010193318,0.14737597,0.1630307,101,3
-0.00082558243,-0.080039681,0.034843793,-0.020097727,-0.01101075,0.13546502,0.089295105,0.029229483,0.015770806,0.004862264,-0.0076549236,0.013613235,-0.0018110027,0.14294778,102,3
0.00096112516,-0.066836343,0.052854465,-0.0033159958,-0.060009158,0.056334359,0.10675325,0.018700894,0.010933651,0.069655415,-0.0090619542,0.01219628,0.0022941359,0.084395579,103,3
0.0022699412,-0.075142684,0.062859878,0.007916065,-0.046168875,0.086234477,0.09102732,0.062631629,0.0099896097,0.051879303,-0.013144546,0.012156562,0.024531275,0.037776965,104,3
0.0027541039,-0.069013974,0.043713249,-0.018481528,0.26704255,-0.029152024,-0.11665415,0.030597663,0.0050824887,-0.026338491,-0.012411061,0.0034220007,0.14722145,0.34337444,105,3
-0.0011372092,-0.09975801,0.036972839,-0.046354017,0.2274256,0.034814569,-0.026616826,0.10184417,0.0046423263,0.010335674,-0.0024448527,0.011962998,0.087552159,0.27603916,106,3
0.00036635084,-0.10357896,0.055203739,-0.028971895,0.14984495,0.076122442,-0.054201946,0.011944808,0.0080663475,0.02625909,-0.0047748372,-0.0053511394,0.14045999,0.27736236,107,3
-0.001620871,-0.1188466,0.032039303,-0.025561694,0.10656264,0.086430236,-0.062670482,0.1755729,0.0011903278,0.012236797,-0.0087184768,0.018864016,0.032806755,0.33764234,108,3
0.0019995658,-0.076347105,0.049964226,-0.049741589,0.095066332,0.099802621,0.087183525,-0.008915822,0.0093739097,0.09392398,-0.0017186565,0.00056171517,0.045888355,0.093224751,109,3
-0.00030556332,-0.07733917,0.026757864,-0.01110285,-0.0279944,0.039479117,0.020171599,0.14555901,-0.0046098502,0.058783817,0.0098126223,0.0038752041,0.05769961,0.1495369,110,3
0.0020917848,-0.11897856,0.061115485,-0.038205178,0.069638425,0.10193701,0.072310406,0.008970192,0.013848692,0.053502913,-0.017018119,0.0099964037,0.057046568,0.077551451,111,3
-0.0028352951,-0.10199126,0.038871853,-0.016763975,0.039564138,0.13034656,0.030240233,0.028831755,0.0014529561,0.088002005,-0.010384343,0.014744259,0.09445656,0.081802561,112,3
-0.001641711,-0.080875827,0.041552126,-0.03169613,0.12161629,0.024813477,0.062884319,0.13053002,0.0042200898,0.027420732,0.0029615978,0.0074709927,0.046865164,0.16880884,113,3
-0.0052377843,-0.049822448,0.020475146,-0.060161209,0.059188184,0.00048052608,0.066947859,0.061269018,0.0098730443,-0.02322972,0.012560033,-0.0036659264,0.035435505,0.10839797,114,3
-0.0030162477,-0.1210692,0.06628409,0.013689429,0.055852168,0.11293609,-0.046132763,-0.0087486212,0.011977132,0.073363861,-0.031254554,0.020334893,0.083705312,0.26424628,115,3
-0.0019787784,-0.091229123,0.047756459,-0.0170204,0.088696239,0.024212158,0.078935369,0.1451727,-0.00062875208,0.015210434,0.0058150128,-0.0043958236,0.01289894,0.078723623,116,3
-0.0040392768,-0.10803564,0.040836691,-0.049021009,0.053070098,0.10609673,-0.044882832,0.036194673,0.0002797606,0.028513502,-0.031494872,0.015212991,0.17004026,0.24342663,117,3
0.0037898615,-0.08668145,0.037687526,-0.05141281,0.1540067,0.049398756,-0.058609967,0.030970861,0.0038991415,0.072145875,-0.006328774,0.010524947,0.11120548,0.2026065,118,3
-0.0041256641,-0.068759885,0.042232471,-0.042459443,0.13659343,0.038057695,0.11471269,0.070101598,0.0033621768,-0.090916522,-0.01819753,0.010014026,0.036777696,0.23669307,119,3
-0.00014127569,-0.10090895,0.035740417,-0.023498917,0.11993604,0.015384402,-0.041904511,0.001958705,0.0074975602,0.12715605,0.00080647148,0.005817017,0.22392225,0.17172913,120,3
-0.00052248651,-0.070397988,0.053522094,-0.029540306,0.08319216,0.012520957,-0.086235411,-0.016237239,0.0086486359,0.12431093,0.0038445318,0.00082244621,0.13807967,0.19433139,121,3
0.0058897352,-0.10157349,0.044858021,-0.02950795,0.11589903,0.051015173,-0.039745345,-0.0051518664,0.0086256449,0.14637943,-0.0059497116,0.0020406345,0.13184957,0.20369418,122,3
0.0014781287,-0.097834924,0.051867351,-0.032158034,0.17595754,0.0250108,-0.033888205,-0.059381131,0.014924063,0.16910457,-0.0044981108,0.0069127595,0.1643904,0.19373497,123,3
-0.0014242947,-0.10923635,0.037692286,-0.035677348,0.014575173,0.075207906,0.022924436,0.17136492,-0.004302265,-0.011727027,-0.015858937,0.013177811,0.07237474,0.2036983,124,3
0.0067136227,-0.090543362,0.042628609,-0.014721478,0.011872429,-0.01580833,0.065209386,0.011076119,0.011647125,0.26501453,0.01111407,0.0019829408,0.052269901,0.19304245,125,3
0.0072542887,-0.083679659,0.037218012,-0.026459693,0.12078405,0.26742535,-0.08455686,-0.035186096,0.0094547345,0.10197919,-0.016689487,0.019599546,0.14081342,0.26615912,126,3
-0.005503706,-0.14200902,0.056914436,-0.017588208,-0.03646412,0.080554985,-0.032331677,0.04604722,-0.0028295108,0.13942939,0.0053799824,-0.0024879134,0.060246246,0.22698184,127,3
-0.003652606,-0.064573525,0.011219566,-0.039823405,0.14579537,0.07550489,0.085677137,0.035025987,0.0220618,-0.10105224,-0.032231617,0.0046097784,0.076827148,0.062535614,128,3
-0.0044610211,-0.062294264,0.0072307018,-0.037404228,0.15855317,0.091803483,0.087969251,0.037837758,0.021723462,-0.11218593,-0.034219784,0.0035995615,0.075549582,0.06401651,129,3
0.0082015682,-0.077798143,0.06416788,-0.027661087,0.13206947,0.10197432,-0.059655936,0.074297691,-0.0046295987,0.096759534,0.007615585,0.020114125,0.11359779,0.32851049,130,3
0.0029881875,-0.071049433,0.033427946,-0.048967761,0.030775877,0.19525007,-0.0023813533,0.10131422,0.0048341787,-0.015825081,-0.013382646,0.003312079,0.039552484,0.23183334,131,3
0.0022515426,-0.10823742,0.037797193,-0.031170791,0.072656414,0.17583309,0.0756821,0.13833086,0.00059055722,-0.011517528,-0.0010708395,0.0094892501,0.035082944,0.22838614,132,3
0.0011919569,-0.038120443,0.028452128,-0.026803525,0.065503012,0.016050585,-0.0084071277,0.013722389,0.0041603431,0.12504798,-0.014821221,0.0097032661,0.18205969,0.099550669,133,3
0.0016133442,-0.13072132,0.052607782,-0.058193652,0.082745834,0.17465103,-0.042010249,0.036917743,0.0025852337,0.040346927,-0.0039672815,0.01425854,0.16137041,0.14248623,134,3
0.0079501915,-0.082090715,0.024150972,-0.010439237,0.10790454,0.020093565,-0.052318066,0.052575624,0.0040239401,0.011359074,-0.0095300597,0.0049471748,0.025540195,0.21945884,135,3
-0.0032122029,-0.088818559,0.041766614,-0.048118468,0.071030837,0.085518183,0.0059570875,0.13296064,0.0073821566,0.047520524,-0.0047842673,0.012777891,0.11346749,0.30287089,136,3
-0.0045400813,-0.1047968,0.045452823,-0.0098121874,0.026354253,0.10654157,-0.052806054,0.15187744,0.017860363,-0.019178979,-0.0018323924,0.017350719,0.11205007,0.18389364,137,3
-0.0023736631,-0.11466496,0.050375817,-0.039871241,0.062116519,0.081063923,-0.012912509,0.089288441,0.014790558,0.0016884084,-0.017196992,0.013555471,0.12964357,0.14137439,138,3
0.0049716978,-0.092032944,0.036003986,-0.011532753,0.19834321,0.13356342,0.028830015,0.033262647,0.001142262,-0.010494674,-0.00034848639,0.0050568928,0.06233313,0.16616095,139,3
-0.0042633127,-0.1182672,0.049999329,-0.054210631,0.1670731,0.040423647,0.048305713,0.003011391,0.0045616348,0.038618368,-0.015865617,0.017287974,0.11774807,0.21697257,140,3
0.0051972964,-0.092809753,0.047453524,-0.033094546,0.15160811,0.057119686,0.10310038,0.01249924,0.0064250693,0.11091343,-0.0046364549,0.0047474448,0.053915013,0.095711217,141,3
-0.0016143245,-0.14093664,0.058117429,-0.035011422,0.044985082,0.03010436,0.08773073,0.007630928,-0.001675278,0.024670615,-0.0048422681,0.010897297,0.033510404,0.1168838,142,3
0.0036415961,-0.048056853,0.024870594,-0.017433355,0.087930934,0.045905563,-0.024959824,0.060957024,0.0063413992,-0.013991933,-0.0087827845,0.010769398,0.076257569,0.21288849,143,3
0.0021073902,-0.11698351,0.057504314,-0.036055969,0.030286823,0.1330882,0.13593142,0.0088031618,0.0061623696,-0.0025027536,-0.016789075,0.011849526,-0.034895814,0.1612238,144,3
