"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","iteration","cv_fold"
-0.011078396,-0.13045312,0.023321089,-0.043134997,0.10779075,0.16403652,-0.12738887,0.047366161,0.0051451581,0.02210434,-0.015609918,0.0069220455,0.17606422,0.28869093,71,0
-0.017470945,-0.1058373,0.048824229,-0.061995726,0.065040182,0.026184337,0.10996117,-0.064754468,-0.0011006294,0.19470789,-0.0093754192,0.0084058585,0.083327387,0.20936579,72,0
0.00078394797,-0.089812677,0.025660324,-0.029233868,0.082754383,0.15481363,0.088438756,0.10332872,0.009290627,-0.098463853,-0.018460958,-0.00028880928,0.085956171,0.1626336,73,0
-0.017440064,-0.18946233,0.041656334,-0.016099257,0.038609355,0.032387372,-0.0079871309,-0.09113332,0.00031875236,0.062220358,-0.0093902273,-0.0022197706,0.068257198,0.26282355,74,0
-0.0047545843,-0.16989781,0.029115727,-0.032948155,0.063411742,0.12745796,0.047067915,-0.11873955,0.011436162,0.11014371,-0.0020072792,0.0048647729,0.073875728,0.31867161,75,0
-0.0056089705,-0.12287049,0.0405849,-0.0020056955,0.14251364,0.020234448,0.16349615,0.036657128,-0.0057292469,0.00070425855,-0.0070103733,-0.0096597481,0.073410007,0.062244289,76,0
-0.010632233,-0.12446927,0.049299522,-0.025032946,0.16067416,0.026199376,0.11044737,-0.0016862432,-0.0057089169,0.0028716374,-0.007849251,-0.0035156921,0.09458751,0.074885139,77,0
0.0019556672,-0.12365318,0.029295056,-0.018923908,-0.036878273,0.12062382,0.033866269,0.032385323,0.013496564,-0.00091345516,-0.026367993,0.010985523,0.13065885,0.20224982,78,0
0.0027688249,-0.12713924,0.016849239,-0.052130535,0.061681826,0.11366818,-0.072307234,0.064591646,0.0051708719,-0.036185074,-0.03116656,0.00061771577,0.11531113,0.2479276,79,0
-0.014668607,-0.094348018,0.072166339,-0.016898007,0.24844788,0.0056949152,-0.08870754,0.12574812,0.0036282884,-0.0029829659,-0.022545935,0.018601761,0.11304101,0.21252266,80,0
-0.0062827772,-0.14077094,0.01497924,-0.037932925,0.06868658,-0.083332371,-0.05675783,0.050304729,0.0055417499,-0.0046125723,-0.0063052021,-0.010203077,0.093843871,0.25951042,81,0
0.00019903352,-0.12032028,0.044034047,-0.027270906,0.14877216,0.13951519,0.12338232,0.071699859,-0.0024018775,-0.039403127,0.004693579,0.0013269758,-0.071707312,0.19116233,82,0
-0.010182899,-0.13167265,0.023963237,-0.03506418,0.12063705,0.075229073,0.14545456,-0.0036670664,0.0095897439,0.022848258,-0.020095596,-0.0036659321,0.015073882,0.18828602,83,0
0.00026384575,-0.1166963,0.046078812,-0.027750028,0.090348342,0.15462264,0.019642558,0.10576873,-0.0039199495,-0.01574073,-0.011567277,0.012186832,0.070764752,0.17857217,84,0
-0.0067199057,-0.099441309,0.069615925,-0.04096559,-0.015223899,0.13269685,-0.0037899735,0.12167239,0.0035021804,-0.064406279,-0.015877531,0.0021548142,0.18516407,0.10366261,85,0
-0.010403497,-0.14335115,0.044658295,-0.042474843,0.17733871,0.18511344,0.01245526,-0.037438039,-0.0022680692,0.07675635,-0.0071881298,0.0064312503,0.12935829,0.22260693,86,0
-0.0102801,-0.082066497,0.033803507,-0.022227327,0.20916185,0.026379017,-0.082294923,-0.0083657797,0.011808844,0.1179225,-0.032072913,0.0071356189,0.24736217,0.2207828,87,0
-0.0062443133,-0.1390269,0.037185982,-0.036875025,0.079364312,0.22419989,-0.2144175,-0.025036497,-0.0081058072,0.020241414,-0.0039109446,0.0095298395,0.27706367,0.27858931,88,0
-0.0069755054,-0.1430904,0.036271284,-0.038055563,0.07681522,0.21562325,-0.20702496,-0.033397715,-0.0094706259,0.0082677806,-0.0060111621,0.010102636,0.2765486,0.28014562,89,0
-0.0081320519,-0.11855938,0.037343099,-0.018251056,0.13219998,0.11622131,-0.0071179248,0.024555069,0.015115593,0.072242692,-0.017311528,-0.00059838398,0.16848728,0.20225131,90,0
-0.0029539677,-0.12948063,0.031595947,-0.023507122,0.020302302,0.13803338,0.17934392,-0.066879688,-0.0058695515,0.075035391,-0.0075433385,0.010717095,-0.014131123,0.2207506,91,0
-0.015865804,-0.12225145,0.011401446,-0.022268381,0.090905215,0.19074602,0.12999669,-0.040512939,0.0040572124,0.18885347,-0.013714383,-0.0059058375,0.020562905,0.22359961,92,0
4.7435721e-05,-0.15502105,0.042470748,-0.029495126,0.15366707,-0.018328487,-0.024075337,0.071318044,-0.00053814707,0.0029635508,-0.017895546,0.0036841501,0.16169703,0.18747033,93,0
-0.010061441,-0.11342016,0.037961663,-0.012057971,0.059407967,0.049630272,0.086124657,-0.021893797,0.010133315,-0.0001008861,-0.0050184534,-0.0024298003,0.012106765,0.19465248,94,0
-0.00070485514,-0.1585695,0.027918924,-0.031638919,0.069891788,0.055231845,-0.0044523627,0.06203438,-0.0018195272,-0.021938144,-0.012341702,0.001592855,0.19222629,0.16245807,95,0
-0.007903014,-0.069982044,0.043700063,-0.045244856,0.038985162,0.13286998,0.095642127,0.0078437474,0.003342276,0.043215519,-0.0019241487,-0.0045364922,0.07397152,0.18557829,96,0
-0.0077818514,-0.067363355,0.040771893,-0.047191095,0.044390449,0.1208389,0.073663314,0.0056762948,0.0039763172,0.040088333,-0.0031911098,-0.0034476737,0.081395516,0.19180009,97,0
-0.0039781263,-0.18769419,0.03826389,-0.01052357,0.14846997,0.031846888,0.083193984,0.15203513,0.0031225323,-0.078988363,-0.026721916,0.01211194,0.042434994,0.16136499,98,0
-0.0037009357,-0.10666367,0.046863688,-0.034332148,0.030555233,0.18536126,-0.014133524,0.10396011,-0.00043628244,-0.074981515,0.012401262,-0.010645733,0.19461522,0.050005844,99,0
-0.0074937265,-0.17073896,0.070813967,-0.031534678,0.053630042,0.23635326,0.01386272,0.028711591,-0.0055341209,-0.054730998,0.0043431308,0.00034852321,0.1708272,0.097886722,100,0
-0.0010277954,-0.11156127,0.018909302,0.023776926,0.038855258,0.010260952,-0.074983842,-0.074119343,0.012692543,0.17894821,-0.019687048,-0.00024884245,0.089495922,0.15265861,101,0
-0.009575365,-0.12635608,0.048628491,-0.068045806,0.083712451,0.13766865,0.12770137,0.18631149,-0.0027752331,-0.10722434,-0.0020118314,0.0029445335,0.012809637,0.10552296,102,0
-0.0027239499,-0.1613244,0.024897837,-0.011064112,0.18682134,0.099336739,-0.025979345,0.088445756,0.0056542103,-0.1185041,-0.031462224,0.009043758,0.14902322,0.20592584,103,0
0.0019363455,-0.16390788,0.045516373,-0.052393862,0.10111156,0.20801796,-0.018949157,0.18488241,0.0039464695,-0.14313744,-0.0069916846,0.0078449075,0.17329649,0.074254995,104,0
-0.015991775,-0.09266973,0.032764626,-0.033671447,0.081874816,0.17561159,-0.18532964,0.18309005,0.0016854191,-0.15654553,-0.024756906,0.0020695804,0.24984809,0.22147977,105,0
-0.0063577304,-0.14626036,0.019249708,-0.044072603,0.069587489,0.16186919,-0.079396039,0.13152943,0.0057885864,-0.1110913,-0.012223166,0.0062225718,0.24583939,0.2895245,106,0
0.0024315721,-0.1202271,-0.0077744898,-0.043515793,0.13009243,0.20353429,-0.12122697,0.078794175,0.005497984,0.033887404,-0.015232658,-0.0027167047,0.22009931,0.20732191,107,0
-0.0036907203,-0.11588366,0.040797078,-0.025778392,0.020070333,0.11550629,-0.11363266,-0.078567155,-0.0031286432,0.056398067,0.0030773651,-0.0064437825,0.24439808,0.24260883,108,0
-0.0072274295,-0.11432017,0.036086511,-0.027717808,-0.030660964,0.13505991,-0.045434063,-0.045454538,0.0052793193,0.14739386,-0.012084325,0.0032333908,0.1309425,0.21729556,109,0
-0.014178692,-0.15799003,0.046769353,-0.036976129,-0.04838419,0.11164061,0.036694943,-0.049016814,-0.00030858078,0.13764001,-0.02386343,-0.0050008295,0.091356277,0.27230873,110,0
0.0013028294,-0.09605144,0.025958551,-0.017761532,0.2212417,0.14184018,0.037455442,0.088842654,0.0058086916,-0.040413157,-0.0034998104,0.0035635792,0.015010561,0.24702224,111,0
-0.011475795,-0.15467282,0.043663768,-0.041052821,-0.020867075,0.11458252,0.092914832,0.15554702,0.00013135085,-0.092076178,-0.0062827583,0.0051901725,-0.0087255117,0.25518633,112,0
-0.0045384754,-0.092676808,0.052154995,-0.015696548,-0.044391643,0.077981035,0.055454602,0.11513161,-0.0042748025,-0.048003603,-0.0053655166,-0.0046843658,0.01047042,0.23521479,113,0
-0.011045894,-0.15327871,0.03998649,-0.047202277,0.026748916,0.13206205,0.082741858,0.10189634,0.0018986141,-0.039232862,-0.013129145,0.0063624624,0.023864782,0.14024801,114,0
-0.0067052618,-0.1554814,0.019462508,-0.02331651,0.068880655,0.017945493,0.11979678,0.078746576,0.0039889421,-0.074939263,-0.016895076,0.0041195672,0.078135876,0.14877698,115,0
-0.011769496,-0.087168572,0.044560764,-0.020332701,-0.0084669153,0.14702279,0.028721293,0.066234004,0.0029965978,0.047754706,-0.0072225523,0.0039495425,0.12097689,0.17785424,116,0
-0.0087179968,-0.17421905,0.026635475,-0.023199461,0.10095821,0.12568645,0.070265098,0.035697581,-0.001317862,0.024162138,-0.0082898742,0.0038075411,0.052971081,0.12109189,117,0
-0.015690222,-0.16315004,0.026699467,-0.044519331,0.13734961,0.04510713,-0.032955051,0.071703405,0.0026477582,-0.068701295,-0.013551113,-0.010414127,0.099992144,0.28555541,118,0
0.0070818976,-0.14510013,0.042747299,-0.018190366,0.017884338,0.080936417,0.11422125,0.044419234,0.0029861657,0.01276738,-0.0055026612,0.012733264,0.11261099,0.095868697,119,0
-0.0034693435,-0.12058336,0.043669762,0.003038117,0.10262843,0.19710642,0.036879346,0.056100504,-0.0095354507,0.0024845309,-0.021398246,0.01014546,0.1060882,0.071069733,120,0
-0.0075655475,-0.078051284,0.023110159,-0.038922055,0.091048178,0.041948259,0.12173924,-0.0016209893,0.015680803,0.091273268,-0.0033206632,-0.008437107,0.035630786,0.1106124,121,0
-8.9119139e-05,-0.10030961,0.0083336428,-0.042131892,0.053086809,0.11425996,0.15017032,0.035919799,0.0029429286,0.10840164,-0.0028639127,0.012063763,0.013500017,0.10507261,122,0
-0.0095085632,-0.18567236,0.066396807,-0.0011532942,0.10667761,0.042822808,-0.042865418,-0.096219257,0.0051824011,-0.053804097,-0.011686247,0.002579368,0.093458359,0.21754344,123,0
-0.0061234812,-0.064363172,0.011260381,-0.049189257,-0.00038255178,0.096947003,0.10298407,-0.043909775,0.0059980944,0.0063007373,-0.0049300577,0.005038209,0.068482698,0.13876781,124,0
-0.0038787558,-0.14566275,0.039480611,-0.00080090933,0.094897368,-0.0047612762,0.013070086,0.13496382,0.00049753345,-0.020823372,-0.001033821,-0.0085879006,0.1157958,0.14193469,125,0
0.00028207324,-0.1452731,0.035607135,-0.0058975266,0.087527796,-0.030366862,0.01660211,0.099806412,-0.00085027232,0.0095275942,-0.0037350174,-0.0051709891,0.12266045,0.15723467,126,0
-0.0026214503,-0.18265854,0.0036803753,-0.01291564,0.003506653,0.24101093,0.006314289,0.03184657,0.0057160447,-0.032417035,-0.0059861546,-0.0023548623,0.12096097,0.12866413,127,0
-0.0090114266,-0.086653428,0.062021701,-0.030823534,0.21651651,-0.023620082,0.069744533,0.06427819,0.0037875669,-0.098823998,-0.01532543,0.0086772813,0.15630168,0.16766141,128,0
-0.0026284291,-0.16978615,0.020575107,-0.016377537,0.037337533,0.24911449,-0.16688866,0.093515407,0.0019138885,-0.069202948,-0.0085294382,-0.00096957085,0.18414356,0.32209448,129,0
-0.012464189,-0.096240412,0.02970496,-0.030572477,0.0062532128,0.18572468,-0.19149655,0.17111753,0.0018062671,0.071479487,-0.014994501,0.007531394,0.2115025,0.37858083,130,0
-0.0035026843,-0.093874266,0.028971286,0.011153095,0.0056451529,0.27318974,-0.043108872,0.11616551,0.012431523,-0.13478694,-0.018553043,0.0058461771,0.14929363,0.25189305,131,0
-0.003934704,-0.14545587,0.044993727,-0.051806923,0.049770258,-0.071079587,0.10449872,-0.064163058,0.0014370036,0.036583526,-0.00074872502,-0.00083148069,0.034080262,0.14929296,132,0
-0.0069569248,-0.090656856,0.023471312,0.0044620769,0.045158622,0.27232133,0.029869797,0.062322757,0.0054931138,0.13427722,-0.012597414,0.0077132564,0.046230734,0.23396336,133,0
-0.0024359227,-0.15412604,0.046377505,-0.054696445,0.024674963,0.0088364095,0.039653556,-0.1198831,0.0010791404,0.14024956,0.0059721581,0.00059119358,0.10147425,0.21346918,134,0
-0.007896737,-0.1285914,0.02884187,0.014875131,0.13348391,0.19029887,0.10251735,-0.0053343219,0.0056775128,0.14390125,-0.012816218,0.0029572846,-0.0016650048,0.18577206,135,0
-0.0017416168,-0.14627048,0.050741642,-0.052962456,0.059982053,0.14520998,0.068884778,0.10381746,0.00033353706,0.0036134057,-0.0072085078,-0.0013745733,0.05339276,0.22992914,136,0
-0.010807028,-0.10326666,0.023616262,0.010140639,0.054964212,-0.0099878492,0.049819085,-0.030837581,0.0076836452,0.01917027,-0.025227728,0.0085284289,0.10327151,0.092267909,137,0
0.0026744233,-0.095068273,0.033105067,-0.041414556,0.041052892,-0.007464903,0.13025873,-0.0023132651,-0.0004775175,0.041810558,0.01421543,-0.0012920789,0.021937456,0.17810649,138,0
-0.013520276,-0.13043262,0.034162891,0.024682666,0.064403729,0.11525459,0.026981547,0.034020192,0.0075416857,0.0018076599,-0.033537537,0.0029506571,0.17121095,0.067878131,139,0
-0.00028585132,-0.16774548,0.037336231,-0.025602557,0.078890044,-0.0030988292,0.012348765,0.04670748,0.0066736792,-0.010952452,0.0029460293,0.0073639322,0.10204583,0.17255425,140,0
-0.0098863373,-0.084059518,0.030410649,-0.035954098,0.065799204,0.18559443,0.14320412,-0.0053952167,0.00084973116,0.063523596,-0.023572714,-0.0007102281,-0.017272629,0.13907175,141,0
-0.00052331395,-0.14908955,0.045444241,-0.015484782,0.074123287,0.034809043,0.012262877,0.042049151,0.013978634,-0.023217672,-0.0053533401,-5.941046e-05,0.14351232,0.16377158,142,0
