"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","iteration","cv_fold"
0.0027005309,-0.12386885,0.043621578,0.0032665079,0.078585592,0.016519199,0.086547952,0.090093293,0.0076877004,0.10294318,-0.020052779,-0.0054740379,0.065540763,0.17220991,52,1
-0.0077628313,-0.11619431,0.048848934,-0.016409276,0.0091662305,0.15806875,0.017037209,0.10669987,0.0048397404,0.10488566,0.00043746686,0.014016731,0.058520019,0.14317903,53,1
0.0044304188,-0.062198056,0.028486926,-0.010247285,0.050453101,0.15248966,-0.010562733,0.14876734,0.0017363751,-0.047832211,-0.013989812,0.0072287131,0.10947617,0.21090972,54,1
-0.0118538,-0.137729,0.033849124,0.00099344112,0.10548868,0.098664622,0.12455991,0.078571683,0.0061719264,0.041212081,-0.0028175126,0.0031962697,0.073497935,0.13794224,55,1
0.0006938686,-0.16184559,0.078878603,-0.042686474,0.10225151,0.072260046,0.15752359,0.13795977,-0.0029027086,0.10444158,-0.0084864434,0.011310852,-0.13603408,0.16054804,56,1
0.0040121326,-0.1394357,0.070183746,-0.037971869,0.082651591,0.13950318,0.19011237,0.023730947,0.0012376046,0.12096722,-0.0088795431,0.02393258,-0.0064547164,0.10660529,57,1
0.0046693453,-0.13610339,0.045338881,-0.029835272,0.10197405,0.091259758,0.11496538,0.027572029,-0.0018841818,0.12449686,-0.012898518,0.027048767,0.054911935,0.098714596,58,1
-0.009186929,-0.18424824,0.069569286,0.005387315,0.12295546,-0.0091537414,-0.014127355,0.06909271,0.012461168,0.035217347,-0.014878207,0.014984738,0.11149252,0.16658199,59,1
0.0040088195,-0.14222112,0.075845829,0.016753555,0.036455534,0.11465359,0.15007734,0.020836859,0.010270083,0.099681985,-0.002405833,0.014391824,0.049124168,0.05323672,60,1
-0.0045922852,-0.15744608,0.050319911,-0.0024034028,0.054702036,0.092972681,0.047153668,0.093487005,0.0067754494,0.090142276,-0.011803344,0.01064468,0.0027722295,0.052595687,61,1
0.0021417015,-0.16449545,0.038791973,0.00092035847,0.07064951,0.015854792,0.14280235,0.08218971,0.0068466408,0.14086008,-0.02651331,0.019407503,0.045261951,0.073475584,62,1
-0.0050982014,-0.092944147,0.043956366,-0.010065908,0.10823729,0.13663631,-0.0012505694,0.13668298,0.00097293184,0.0195685,-0.0036714184,0.0060126946,0.15506336,0.19358301,63,1
0.0013321747,-0.096929839,0.038435943,-0.018562785,0.20505319,0.11016036,-0.052491745,0.14640206,-0.0017199942,0.016458897,-0.0017183951,0.010439872,0.084953751,0.13523067,64,1
-0.0048251901,-0.15357366,0.043357757,-0.024614465,-0.10135462,0.067729518,0.082266671,0.073021284,0.0026630897,0.16139644,-0.010658374,0.0031104944,0.01384835,0.30474965,65,1
0.0019309322,-0.098768401,0.055568741,-0.022025821,-6.6582085e-05,0.24948163,0.097412752,0.29523915,0.00039563144,-0.092840291,0.0033060046,0.0064746077,0.022925616,0.22884187,66,1
-0.0073588096,-0.19655935,0.030015392,-0.0049614794,0.081853669,0.011449475,-0.15278051,0.17927218,0.0055535072,-0.088694268,-0.013382693,0.0073116068,0.081537306,0.28238307,67,1
0.00057520914,-0.14597415,0.070572428,0.01896926,0.11932284,0.27180398,0.020324169,0.061098148,-0.0011485252,0.08545574,-0.0055170244,0.0026729189,0.0024388591,0.17590256,68,1
-0.0049049188,-0.12873304,0.024948287,-0.024331454,0.072106462,-0.014774977,0.051483938,0.21191849,0.0056916312,0.0490324,-0.012181989,0.010469492,-0.035077192,0.19690725,69,1
-0.0063168099,-0.067624683,0.031874249,-0.0087356077,0.1188145,0.21503313,-0.0022302745,0.032585471,0.00044297199,0.15260418,-0.016039159,-0.0014070558,0.15792194,0.11044138,70,1
-0.0016842804,-0.1387004,0.030823148,-0.032332471,0.066077794,0.14402353,-0.0056660224,0.03068616,0.010477585,0.13881881,0.00082239508,0.013962017,0.08797951,0.23889184,71,1
0.0028450221,-0.088990595,0.042302282,-0.019920119,0.14877545,0.11146019,-0.0059366186,0.14621098,-3.9046951e-05,-0.012842924,-0.0047286598,0.0068433287,0.05547665,0.23455862,72,1
-0.0058750665,-0.17787328,0.040455743,-0.010360097,0.059816198,0.17694807,0.002082598,0.063075567,0.010643896,0.014580483,-0.0029897493,0.012829291,0.16207001,0.10882002,73,1
0.0024627943,-0.084606231,0.055452512,0.02011086,0.15426329,-0.032393902,0.015573412,0.10253873,-0.0064629819,0.073305863,-0.0091384839,0.0017102696,0.079642385,0.15370203,74,1
0.001660861,-0.084581,0.056685311,0.0098388144,0.11844158,-0.060448914,0.10658257,0.21475468,-0.0097654186,0.053933966,-0.00068852888,0.0029963603,0.036738253,0.099831426,75,1
-0.004698432,-0.20674981,0.018079527,-0.0089404019,0.11315483,0.2375972,-0.15821281,-0.048294514,0.018539465,0.13086971,-0.0124515,0.012612273,0.15324759,0.25957142,76,1
-0.0024763295,-0.15575044,0.051554282,-0.035919297,0.10337174,0.20706147,0.043884481,-0.034064952,-0.00036418325,0.13154014,-0.012936245,0.0040782381,0.16102288,0.18904735,77,1
0.0075324536,-0.091639504,0.026544698,0.0032601398,0.093729337,0.057329413,-0.055785685,0.21809095,0.01306196,0.034571335,-0.016770548,0.0087013544,0.10557668,0.30849561,78,1
0.0053523476,-0.089968674,0.02560157,0.00089683227,0.079728209,0.053512016,-0.041358916,0.17268511,0.011827424,0.005685923,-0.017806912,0.0069076163,0.096034173,0.31752781,79,1
-0.0026237765,-0.13646957,0.041808027,-0.045234346,0.10722153,0.11625623,0.069834069,-0.0013727034,0.0029921042,0.069255219,-0.014057435,0.016643678,0.072008873,0.14575259,80,1
-0.0094106704,-0.13357327,0.053583548,-0.021379645,0.034238573,0.21425621,-0.022076778,0.1644685,0.0061339959,0.1105653,-0.012855923,0.015281873,0.027613589,0.28749823,81,1
0.0033664194,-0.10608701,0.025158957,0.010941705,0.16403958,-0.03103124,0.050791794,0.10642308,0.00094729291,0.09308534,-0.0087162447,0.0084246028,0.095901885,0.10657278,82,1
-0.0083647776,-0.12482204,0.015954983,-0.040601563,0.10529846,0.067698155,0.033868539,0.044722164,0.0057934334,0.12407266,-0.00064553993,0.00087775757,0.038837665,0.26243222,83,1
0.0015240902,-0.069244503,0.03834044,-0.036484896,0.16881703,-0.0060481463,0.045207523,-0.086916247,0.0010794625,0.30939423,-0.012035791,0.0097754751,0.088019232,0.16185119,84,1
-0.0037731893,-0.17371895,0.054560577,-0.0096486507,0.11524868,0.20244876,0.11089524,0.040718756,-0.0013062766,0.042705811,-0.0090515676,0.0075100046,-0.066388482,0.25487649,85,1
-0.003386448,-0.14363808,0.05397965,-0.030300734,0.12545705,0.10365925,0.11755201,0.16734557,-0.0059409182,0.0060025669,-0.00083818049,0.0063621515,-0.079229719,0.25267263,86,1
-0.0029551324,-0.14843899,0.041156596,-0.013840283,0.17808194,0.15440494,0.14157156,0.086730696,0.0072090067,0.056525515,-0.019995011,0.020132802,-0.018680646,0.083898006,87,1
-0.00014948005,-0.065071557,0.029985587,0.0084998585,0.040694122,0.084101864,0.011090782,0.074432859,0.0025519109,0.13334361,0.005038899,0.0078473261,0.0093455901,0.26967567,88,1
0.0026734891,-0.0994828,0.028474983,0.0028415005,0.026668511,0.014358621,0.063556468,-0.0019540096,0.0080335502,0.18086388,-0.00017399144,0.003202933,0.068945678,0.23795731,89,1
-0.0048444441,-0.08211021,0.038805591,0.015514579,0.12264709,0.18985453,0.089334532,0.22524576,-0.0011316784,-0.018974828,-0.018589991,0.014571507,0.12577726,0.037877211,90,1
0.0013581269,-0.1632278,0.058155151,-0.00097743026,0.057933391,0.042205081,0.065261664,0.015489649,0.0093170844,0.2369668,-0.0032692305,0.0054723074,0.090624207,0.22474677,91,1
-0.0063519244,-0.15461978,0.036943665,-0.013581508,0.053192101,0.0048974344,0.046988017,0.18117063,0.0011374562,-0.070137866,-0.012426812,0.0088053,0.15956936,0.15905697,92,1
0.00071793276,-0.11588333,0.043002122,-0.027563503,0.059050418,0.18779014,-0.037139489,0.019920082,0.0051964216,0.14483645,-0.010250705,0.011886709,0.14273952,0.30363979,93,1
-0.01007095,-0.1544271,0.049259241,-0.0091459431,0.018065226,0.15335403,0.052032772,0.12786238,0.00087127653,0.013495245,0.0074190956,0.00077447664,0.026692466,0.10582446,94,1
-0.0023942624,-0.13841653,0.032788852,-0.020760333,0.038790907,0.020457074,0.020674882,0.18312759,0.010332201,0.056994918,-0.0049087008,0.0047524575,0.098616439,0.035811501,95,1
-0.0026579077,-0.13053896,0.045173209,-0.011045516,0.1203516,0.029025946,0.13162049,0.18475219,0.010970191,-0.022810373,-0.0085953899,0.013223195,0.1118185,0.070251229,96,1
0.00031537571,-0.11637491,0.060544301,-0.0102865,0.26143225,0.050551485,-0.014414713,0.076649375,-0.0073878672,0.016492466,0.0024491684,0.0024274844,0.089325796,0.084071405,97,1
-0.0019696691,-0.07018535,-0.0040176037,0.0028066951,-0.053116059,0.20008021,0.12336312,0.137917,0.014537597,0.22735631,-0.020840719,0.015996663,-0.0074555589,0.34256593,98,1
-0.000775441,-0.1090759,0.017791044,-0.038723333,-0.0047912359,0.20578363,0.00091884272,0.03938237,-0.0072278469,0.12249319,-0.016839559,0.010394289,-0.074563157,0.47961116,99,1
-0.0037652688,-0.082322248,0.048389981,-0.044935108,0.17769896,0.067869392,-0.027524563,0.098353442,0.013262211,-0.067246357,-0.0060334513,0.0058888294,0.24728938,0.032529981,100,1
-0.0012183048,-0.086069441,0.033319491,-0.049905293,0.12319831,0.16801746,0.016389561,0.10915805,0.0049625861,0.091282718,0.00025547548,0.0067477678,0.096659016,0.098919596,101,1
0.0012449999,-0.11134318,0.047110971,-0.03499883,0.060805538,0.14687374,0.046802785,0.094415747,0.00012197014,0.045008626,0.0018586615,0.013520921,0.14762544,0.17262617,102,1
-0.00072102496,-0.13445974,0.052679776,-0.014910874,0.010445813,0.10763384,-0.073891333,0.12317675,0.00067707039,-0.11056396,-0.0032538455,0.010774638,0.12046748,0.13356783,103,1
-0.0051503691,-0.12747472,0.036595681,-0.021764262,0.11336297,0.15444456,-0.029898591,0.21301164,0.0016253048,-0.039753724,-0.0054084873,0.01025557,0.2295128,0.13607962,104,1
0.00023226086,-0.11575269,0.037417547,-0.018459007,0.15190177,0.12469408,-0.049955252,0.11023758,0.0076860081,0.0004568424,-0.028975779,0.019516359,0.20753511,0.20646109,105,1
-0.0048045764,-0.11808962,0.040278775,-0.018229618,0.14561397,0.16179947,-0.053524759,0.085876753,0.005437386,-0.014687801,-0.031851203,0.015464781,0.14890907,0.23643408,106,1
-0.00065860408,-0.13695396,0.018686756,-0.01347366,0.04786972,0.089852652,-0.029376376,0.0571663,0.0024649191,0.057968919,0.0091745097,0.0041922673,0.13364873,0.16652905,107,1
0.001229647,-0.10154038,0.042006246,-0.026379542,0.17719849,0.13175611,0.036807766,0.098529161,-0.0094900409,0.048592066,-0.033368921,0.0067757165,0.065155665,0.2075819,108,1
-0.0030939896,-0.10496889,0.028238114,-0.035288779,0.11477255,0.080703269,0.030869937,0.096659389,0.00026031019,-0.003953886,-0.037570207,0.0062562347,0.11013415,0.14357569,109,1
-0.0025998105,-0.10827631,0.053219256,-0.05067202,0.024779459,0.16929097,0.035752827,0.086563833,0.00502841,0.15262178,0.0038619273,0.022053254,0.016210599,0.33501589,110,1
0.00055619663,-0.11550706,0.019525117,-0.0032686635,0.12158619,0.10715582,0.09536038,0.060427134,0.0088943493,0.10090075,-0.0044323647,0.012616459,0.040776501,0.20082591,111,1
-0.0044312874,-0.13688031,0.043600585,-0.011965953,0.15624116,0.10075086,-0.098582707,0.072032517,0.00020860662,-0.016552845,-0.017847367,0.00083480571,0.18676909,0.25989307,112,1
-0.0014309697,-0.12417009,0.041424929,-0.038636128,0.14048455,0.012149191,0.097469859,0.034570501,0.005903218,0.18063206,0.010835149,0.0072991,-0.048985339,0.24494322,113,1
-0.0028017217,-0.12335006,0.05278296,-0.04242369,0.12728126,-0.018649416,0.039482147,0.10950269,-0.004995396,0.018400536,0.0044217351,0.00071242005,0.012397083,0.33979635,114,1
-0.0025541991,-0.12167683,0.05508288,-0.039207901,0.10017342,-0.028856198,-0.0012345736,0.091883626,-0.0039140611,0.063261056,0.0028894434,0.0014023441,0.0043698306,0.32996548,115,1
0.0043773149,-0.11999714,0.016150824,-0.011239222,0.11891115,-0.066823916,-0.092821025,0.0025651673,0.014867487,0.29723872,-0.022083591,0.017867047,0.13509952,0.24124038,116,1
-0.0069790263,-0.097879748,0.033218674,-0.06568525,0.04878368,0.06867323,0.0017938362,0.26532421,-0.0033168237,-0.10038065,-0.0039649265,0.0025888146,0.060487297,0.11612214,117,1
0.0023721919,-0.11015554,0.032053317,0.019688303,0.13894131,0.1624405,0.020172639,-0.23515426,0.010345727,0.42112225,-0.0078851226,0.015546056,0.024874521,0.24548783,118,1
-0.0063035492,-0.15136412,0.044449455,-0.025773198,0.035256283,0.1645869,-0.026403382,0.074419206,-0.0027945301,0.15683004,-0.021988803,0.010062166,0.059290003,0.22904565,119,1
0.00023876209,-0.10763758,0.02985164,-0.011762941,0.13028214,0.039189907,0.074796674,0.1044227,0.010209011,0.12762413,0.004768908,0.0068502863,-0.013706113,0.20770062,120,1
0.0016528019,-0.13943289,0.049636118,-0.021645931,0.054770442,0.16537543,-0.0024960036,0.080250964,0.0045004779,0.034199583,-0.0038447198,0.021618318,0.21334046,0.095528652,121,1
-0.0037197818,-0.11264276,0.040690887,-0.042674925,0.098589129,0.050419895,-0.098159937,0.053246559,0.005626347,0.13588939,-0.01065789,0.0065927191,0.1157627,0.21821047,122,1
-0.0044755361,-0.095485775,0.032081629,-0.011958329,0.0827165,0.01267189,0.016958337,0.063059781,0.0096774649,0.086694836,3.255837e-05,0.0033636689,0.11154753,0.20944681,123,1
-0.0076322528,-0.10567808,0.03986898,-0.057341136,0.061549631,0.25883845,0.090569241,0.1097504,-0.0016338696,0.02937378,-0.022025447,0.018016777,0.14679572,0.1679326,124,1
-0.0049988504,-0.11969088,0.037318001,0.015302341,0.11958433,0.028558091,-0.10202124,0.0030278823,0.0077370093,0.10785694,0.0024566497,0.0045365882,0.039425292,0.24963087,125,1
0.0015497469,-0.0886038,0.025658799,-0.0076526276,0.24429797,0.094609634,0.051100738,0.20396676,-0.0007694388,-0.013490146,-0.0035471069,-0.0066681693,-0.04388828,0.088426849,126,1
-0.0058054396,-0.16728078,0.050670562,-0.0040365054,0.088991552,0.11755636,0.062457359,0.14821761,0.0079407929,0.10801186,-0.0091824992,0.015240532,-0.056197853,0.085481256,127,1
-0.0025551418,-0.10525387,0.039983773,-0.017270685,0.20441122,0.016137396,0.024629044,0.1555092,-9.904088e-05,-0.0023093562,-0.0022831224,-0.0012616036,0.13392508,0.30739206,128,1
-0.0067296011,-0.056902124,0.004803941,-0.034035898,0.12346669,0.23206423,-0.010001948,0.055407816,0.0043972239,0.085676169,-0.0034475093,0.0078872444,0.16335299,0.22243036,129,1
0.0034447905,-0.12511652,0.075453586,-0.0013102366,0.14357061,0.19372373,-0.078220324,0.048052618,-0.0057281124,0.039623342,-0.01692227,0.0098919643,0.2457061,0.12937727,130,1
-0.0054956408,-0.15931303,0.055911313,0.013805239,0.10934784,0.054791833,0.043877317,0.062760983,-0.00029005554,0.094158188,-0.0017854066,0.013758975,0.076169815,0.15095748,131,1
0.0016706165,-0.10977742,0.038244342,-0.014082823,0.15344238,0.17724411,-0.098148196,0.1582943,0.0054253122,-0.094205236,-0.0069933193,-0.0050231527,0.22305549,0.19589446,132,1
-0.0071222232,-0.14183111,0.010207788,-0.025845539,0.20546845,0.14041901,-0.089241897,0.10471925,0.0044412869,-0.10049794,-0.019801826,-0.0014025381,0.14551508,0.20333057,133,1
0.0030561469,-0.087977062,0.065142304,-0.0065351939,-0.070663341,0.13847218,-0.21025225,0.28759037,0.0027537301,-0.043332647,-0.012396147,0.030559564,0.24492597,0.22153272,134,1
-0.0059285238,-0.17523814,0.030380332,-0.010088485,0.15232572,0.17141013,-0.074838346,0.25859638,0.0067096571,-0.15381255,-0.043527373,0.016351929,0.10718654,0.2462991,135,1
-0.008447353,-0.16392257,0.027021479,-0.013940456,0.12822953,0.10462482,-0.12431714,0.23064614,0.0050849852,-0.15658483,-0.040552835,0.022761883,0.17981182,0.21068791,136,1
0.0017970036,-0.14958321,0.061603966,-0.031116759,0.21806937,0.051029131,0.28327034,0.32202217,-0.0030287636,-0.12592918,0.0076390727,0.007257375,-0.26032131,0.22344482,137,1
-0.0067890188,-0.14158472,0.020886335,-0.034956469,0.056372847,0.056324766,0.18408351,0.18148712,0.0062389733,0.0087813468,-0.015217376,-0.0020756846,-0.20098175,0.35950866,138,1
-0.0048964595,-0.092156761,0.047042873,-0.011924718,0.14821393,0.10830244,-0.048280937,0.077920679,-0.0040793853,0.066850919,-0.012102602,0.012764148,0.15892086,0.15005923,139,1
0.00017843118,-0.12805597,0.027737776,-0.011220287,0.16369256,-0.053536182,-0.023154001,0.044055107,0.0028728715,0.12904236,-0.0056047917,0.0024237232,0.084731128,0.19963605,140,1
-0.0056413915,-0.17093482,0.057527347,0.00017658998,0.027659649,0.22948646,-0.16316289,0.1893055,0.0037760228,-0.043990688,-0.0098693769,0.01495009,0.15891853,0.26227637,141,1
-0.0004390851,-0.082680748,0.015207481,-0.027910292,0.15916136,0.062205431,0.0060215583,0.025011988,0.0031176205,0.10492285,-0.015416523,0.0093795366,0.090044862,0.19774925,142,1
-0.0051561465,-0.17572344,0.064608557,-0.010147863,0.013407449,0.17237027,0.041671677,0.17055427,0.0032638941,0.01066873,-0.0037134543,0.0043794208,0.010660841,0.1708462,143,1
0.00046314434,-0.12261308,0.036446062,-0.012282616,0.17247808,0.022539187,-0.041982206,0.092999216,0.0043446325,0.016520957,-0.016170301,0.014155008,0.048437654,0.29380688,144,1
