"cv_fold","feature","beta_name","posterior_mean","posterior_sd","posterior_median","ci_2.5","ci_97.5","prob_positive","prob_negative","includes_zero","prior_mean","rhat","ess_bulk","ess_tail"
2,"rainfall_3_months_anomaly_cubic_intp","beta[1]",-0.00635912873710303,0.00483229465092373,-0.00643929965,-0.01582768585,0.0030143828575,0.094,0.906,TRUE,0,1.0000420686498,6180.02274370865,2907.38539819351
2,"ndvi_value_cubic_intp","beta[2]",-0.1169696457161,0.0297594581478961,-0.116604205,-0.17460706625,-0.05799596445,0.00025,0.99975,FALSE,0,0.999992800021488,4113.68835777195,2866.05947230164
2,"ndvi_anomaly_cubic_intp","beta[3]",0.0404950199061915,0.015779222291274,0.040311871,0.010986158175,0.072015848025,0.99625,0.00375,FALSE,0,1.00024372673015,4957.37454692526,3126.46940817568
2,"log_currency_exchange","beta[4]",-0.0174287831537747,0.0209541577084207,-0.017406819,-0.058367341925,0.024072746425,0.20425,0.79575,TRUE,0,1.00079462567562,4114.66376815392,2457.3059649674
2,"log_Area","beta[5]",0.0997800706089989,0.0641403479849427,0.097994093,-0.027065660275,0.23031615625,0.946,0.054,TRUE,0,1.00215151819804,3189.1652486513,2364.94407794896
2,"Muslim","beta[6]",0.052893015924714,0.0718868513198302,0.051714139,-0.088918855675,0.19851725225,0.7755,0.2245,TRUE,0,1.00432778358255,3786.48844119313,2497.78897778314
2,"log_food_inflation","beta[7]",0.023104972755975,0.0779237306093547,0.027486897,-0.146054,0.1701720005,0.644,0.356,TRUE,0,1.00007377301065,2594.82890489588,2404.48841825333
2,"log_food_inflation_MPI","beta[8]",0.0800972535528259,0.0794305913365293,0.0766397115,-0.06803714135,0.246480074,0.85875,0.14125,TRUE,0,1.00045102928674,2813.08014941213,2067.32910314237
2,"log_fatalities_explosions","beta[9]",0.0010611140546348,0.00556917110281547,0.00107308185,-0.0098426337375,0.011889223775,0.57225,0.42775,TRUE,0,1.00087327521174,5992.13237757869,2534.61234693718
2,"MPI","beta[10]",0.0432010775954945,0.0793722583840244,0.0444646215,-0.12187796375,0.19129558075,0.7335,0.2665,TRUE,0,1.00176198407709,2622.78372824319,2351.94088817106
2,"n_conflicts_Battles_rolsum_90days","beta[11]",-0.0186336040804748,0.00889208658378231,-0.0184932505,-0.03617448495,-0.000901372028249999,0.01975,0.98025,FALSE,0,0.999400505192838,4873.12684812505,2921.40851378821
2,"log_fatalities_battles","beta[12]",0.0120878664995425,0.00744897821920012,0.0121885545,-0.0024612511825,0.026763269825,0.94475,0.05525,TRUE,0,1.0011583968872,4477.17571173079,2972.50557431271
2,"headline_inflation_cubic_intp","beta[13]",0.0717828279969456,0.0803366767244605,0.071122386,-0.086561610725,0.23819765125,0.8235,0.1765,TRUE,0,1.00075350328473,3181.4064621003,2255.22567042451
2,"day_num","beta[14]",0.18121590543025,0.0746255540110042,0.177375715,0.044318346425,0.33694538875,0.99675,0.00325,FALSE,0,1.00191717696455,2911.54759203074,2968.48202090237
