"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","iteration","cv_fold"
0.11078863,-0.078962988,0.014001211,-0.061850409,-0.086964566,1046,2
0.12116993,-0.079802056,0.0067080621,-0.0098920275,-0.062886938,1047,2
0.13642434,-0.090047348,-0.031904337,0.038548408,-0.099928818,1048,2
0.11348069,-0.028477051,0.033642086,-0.03913661,-0.13672604,1049,2
0.25411727,-0.048023608,-0.022886999,0.0092665549,0.037439659,1050,2
0.29791015,-0.037086167,0.064606612,-0.035233287,-0.11454177,1051,2
0.15826063,-0.042717464,-0.023505797,-0.031870281,-0.0057632224,1052,2
0.1211788,-0.030474471,-0.038185815,-0.064793422,-0.017828742,1053,2
0.12046844,-0.034170436,-0.047673367,-0.068291269,-0.016506729,1054,2
0.16360512,-0.086079334,-0.032785071,-0.10793883,-0.02125756,1055,2
0.19820139,-0.060273184,0.027547144,-0.029683061,-0.028023515,1056,2
0.28271269,-0.057659956,-0.037101305,0.004001489,-0.024066564,1057,2
0.21707375,-0.033749891,-0.0058547307,-0.011094983,0.040431524,1058,2
0.25501653,-0.039902185,-0.036049809,0.0036726793,0.02765688,1059,2
0.23514909,-0.038786377,0.090496877,-0.030789445,-0.071893476,1060,2
0.28524835,-0.066504896,0.032479981,0.001536005,-0.13842884,1061,2
0.24963628,-0.079193944,0.058932423,0.019390845,-0.023237508,1062,2
0.18963413,-0.068333203,0.015085174,-0.0041726451,-0.016055602,1063,2
0.21144978,-0.011594417,0.020974586,-0.0086722793,-0.10870108,1064,2
0.22823242,-0.031087948,-0.0013893351,-0.0048373934,-0.097587928,1065,2
0.34781146,-0.03740077,0.090850059,-0.022642661,-0.095539092,1066,2
0.35417613,-0.051418595,0.078074965,-0.017520787,-0.032158997,1067,2
0.29832867,-0.030640083,0.011841444,0.0059068101,-0.12351746,1068,2
0.29703398,-0.0041754055,3.2424617e-05,0.061175149,-0.13875769,1069,2
0.29471746,-0.055097552,0.054169765,0.032480472,-0.11582267,1070,2
0.29871976,-0.035240922,0.03837401,-0.01039661,-0.16965275,1071,2
0.1703263,-0.055800948,0.065125857,0.027930551,-0.080679761,1072,2
0.29300811,-0.039435383,-0.032287307,-0.0092616167,-0.07360513,1073,2
0.15687964,-0.051208212,0.074872682,-0.01212609,-0.067957292,1074,2
0.06345482,-0.035617804,0.006560093,-0.0097422536,-0.080710195,1075,2
0.1299872,-0.052526339,-0.026868249,-0.0069862166,-0.069193992,1076,2
0.14350367,-0.013467834,0.044252013,-0.071117018,0.0078898178,1077,2
0.21341079,-0.057376193,-0.094473118,0.039224866,-0.041124952,1078,2
0.26703806,-0.051465823,0.075219214,-0.038998117,-0.083115853,1079,2
0.13251538,-0.02910914,-0.052302002,0.018553627,-0.026078063,1080,2
0.23063346,-0.044243665,0.047746822,-0.059206385,-0.083167472,1081,2
0.26922642,-0.034420102,-0.0015423394,-0.10102302,-0.062203428,1082,2
0.25824173,-0.048272378,0.015398637,-0.046301846,-0.071523525,1083,2
0.22433745,-0.039238807,0.03558332,0.014165039,-0.06310972,1084,2
0.19111991,-0.045194432,0.048296811,-0.01635794,-0.13493224,1085,2
0.25723462,-0.047163599,-0.0011210638,-0.019363025,-0.028274995,1086,2
0.18985164,-0.040510746,0.026030619,-0.0037232835,-0.11498365,1087,2
0.23420318,-0.022857234,-0.0089226327,-0.093151387,0.06280017,1088,2
0.21221932,-0.042353657,0.01418298,0.0021725887,-0.1853685,1089,2
0.22714952,-0.050106279,0.01374977,0.013321638,-0.21647452,1090,2
0.18722156,-0.023706062,0.067236003,-0.066482336,-0.088584528,1091,2
0.2865232,-0.014161006,0.051971184,-0.010751007,-0.052602483,1092,2
0.34098243,-0.022624789,0.057316477,0.0011563639,-0.051625837,1093,2
0.089865875,-0.047881445,0.031032574,-0.03109288,-0.043754223,1094,2
0.094559528,-0.055554769,0.030587576,-0.020239817,-0.053204451,1095,2
0.26030652,-0.026343031,-0.0072040352,-0.018948531,-0.11548271,1096,2
0.24209389,-0.044225462,0.035031405,-0.048706588,-0.061216888,1097,2
0.22341783,-0.039312023,0.032923693,0.020661722,-0.15105919,1098,2
0.22451783,-0.0090772289,0.075454649,-0.025011,-0.22363527,1099,2
0.30721714,-0.034111963,0.0040433961,-0.010301013,-0.10801519,1100,2
0.14565623,-0.047392457,0.032568003,0.010854949,-0.079321282,1101,2
0.38855961,-0.025846098,-0.021827596,-0.058047923,-0.11001466,1102,2
0.2483868,-0.039366947,0.016878287,-0.024441457,-0.1634537,1103,2
0.1966147,-0.019936266,-0.0072275394,-0.093575778,-0.14704173,1104,2
0.21490365,-0.04557056,0.053740024,-0.0038885585,-0.00052849294,1105,2
0.28688795,-0.046583882,0.0045834776,0.0073708607,-0.025979539,1106,2
0.27331967,-0.053887388,0.0036486834,-0.025757811,-0.016761673,1107,2
0.30238801,-0.052160589,0.0024137041,-0.015801789,-0.0095212698,1108,2
0.27445669,-0.024341566,0.012977499,0.0045101756,-0.10572592,1109,2
0.21598748,-0.050032933,0.018187809,-0.059771596,-0.060252197,1110,2
0.23149748,-0.019365784,-0.0059531154,0.022742703,-0.06296099,1111,2
0.20469461,0.0042534812,0.035263734,0.0080191822,-0.097728747,1112,2
0.19001142,-0.0060040625,0.036249945,0.09501551,-0.10737945,1113,2
0.25479276,-0.034606795,0.0069575708,-0.035181347,-0.035514538,1114,2
0.23999609,-0.02742028,0.021129377,-0.018110089,-0.048000288,1115,2
0.24756171,-0.016818857,0.070158698,-0.011959385,-0.10878245,1116,2
0.25863854,-0.046244636,0.040714362,-0.043071456,-0.082215496,1117,2
0.30013551,-0.056668694,0.035769353,-0.011853865,-0.058071027,1118,2
0.24864528,-0.044240429,0.067311043,0.036901127,-0.12025952,1119,2
0.19653036,-0.058591695,-0.018689432,-0.021051973,-0.049855367,1120,2
0.18351486,-0.056555682,0.015747776,0.033573299,-0.051739659,1121,2
0.16971277,-0.060912951,0.013655763,-0.016709033,-0.0055128347,1122,2
0.19014335,-0.074808569,0.01625559,-0.018689617,-0.022710709,1123,2
0.17386029,-0.074353359,0.047865038,0.039254769,0.048171421,1124,2
0.15958108,-0.020525461,0.008852306,-0.02010917,-0.13765807,1125,2
0.20452972,-0.03563137,0.0065133179,-0.048452084,-0.030152836,1126,2
0.21106111,-0.032339827,0.0014526498,-0.049842648,-0.029407463,1127,2
0.26654257,-0.033282887,0.014967825,-0.014238991,-0.098015161,1128,2
0.28429171,-0.022497538,0.061518926,0.0062804096,-0.1000055,1129,2
0.23808798,-0.031952205,0.0047123696,-0.09076161,-0.11033873,1130,2
0.26415133,-0.030606756,-0.028221408,-0.095195183,-0.081145179,1131,2
0.28253593,-0.037764593,-0.01202677,-0.079794944,-0.04154838,1132,2
0.29273779,-0.020989981,-0.018097659,0.011968596,-0.035940073,1133,2
0.20837947,-0.049640277,0.018527989,0.010175412,-0.033164664,1134,2
0.17698247,-0.024263196,0.011061686,-0.068977603,-0.045215209,1135,2
0.26860231,-0.05379874,0.06920121,-0.0055314366,-0.081845504,1136,2
0.23562286,-0.047770813,0.052906612,0.0037046565,-0.069000813,1137,2
0.18646799,-0.011233889,0.047364184,0.046601058,-0.050283714,1138,2
0.18715385,-0.036723628,0.083285177,0.015884347,-0.05409836,1139,2
0.26463583,-0.037545178,-0.050070431,0.019511736,-0.11973548,1140,2
0.3175945,-0.039709611,0.030679405,-0.051907485,-0.011168588,1141,2
0.26207822,-0.012961571,0.063796994,-0.043816419,-0.092108697,1142,2
0.2055057,-0.013997849,0.035984209,0.011766418,-0.11094131,1143,2
0.27910571,-0.032570022,0.024749232,-0.03419621,-0.026491085,1144,2
0.24155701,-0.052835072,0.032764464,-0.026848342,-0.095085151,1145,2
0.19354305,-0.042035075,-0.010061809,-0.048413754,-0.083905313,1146,2
0.18417467,-0.05123751,-0.047943194,-0.024232588,-0.049535919,1147,2
0.15404281,-0.064241332,-0.0098451185,0.0036910242,-0.02736269,1148,2
0.25168298,-0.03342105,0.040491079,-0.034771468,-0.018326815,1149,2
0.16402697,-0.060958118,-0.016854258,0.025130124,-0.12099239,1150,2
0.17985228,-0.030711009,0.041998572,0.014951961,-0.14848999,1151,2
0.15793219,-0.03180813,0.015702148,-0.0033289113,-0.025731607,1152,2
0.2000277,-0.045504339,-0.016584665,-0.030496797,-0.079916436,1153,2
0.16160223,-0.037482368,-0.0095466959,-0.037462151,-0.01104794,1154,2
0.24863508,-0.028247117,0.029102805,0.02358241,-0.10170362,1155,2
0.20431654,-0.055592484,0.0054054882,-0.069176209,-0.063976063,1156,2
0.10227609,-0.021433235,-0.020956432,-0.012847962,-0.1013356,1157,2
0.11482817,-0.031336598,-0.10768773,-0.00084653718,-0.15613634,1158,2
0.13003505,-0.022342811,-0.073670425,-0.01625426,-0.12838823,1159,2
0.16404952,-0.010142084,0.060066749,-0.014010461,-0.088653809,1160,2
0.2768058,-0.0044874705,-0.027123067,-0.060330649,-0.041985198,1161,2
0.11801011,-0.058418023,0.036720565,-0.024062814,-0.073180692,1162,2
0.28424806,-0.039564979,0.064938816,0.0033165889,-0.090927997,1163,2
0.27848405,-0.043742752,-0.0019350633,-0.027454054,-0.085374691,1164,2
0.26633374,-0.05431736,0.015639907,-0.036238639,-0.083432394,1165,2
0.20187049,-0.011913403,0.033913198,0.00055104026,-0.05765005,1166,2
0.16444602,-0.047241753,0.037398542,0.05500901,-0.022034103,1167,2
0.19431252,-0.030437097,0.047619806,-0.016894437,-0.064057201,1168,2
0.17172137,-0.047612174,0.029812236,0.060971291,-0.081329256,1169,2
0.14946416,-0.048075881,0.043185891,0.048096722,-0.053649297,1170,2
0.18076468,-0.026863561,-0.024676155,-0.0025952603,-0.1213458,1171,2
0.25172832,-0.010268301,0.022108867,-0.036558281,-0.047794138,1172,2
0.16968987,-0.071023043,0.018490329,0.027698577,-0.12383205,1173,2
0.34253114,-0.04122648,0.059286618,-0.061907897,-0.041295136,1174,2
0.22643181,-0.047086932,0.018573823,0.054304122,-0.02395496,1175,2
0.32091045,-0.063323156,0.053362635,0.026657743,-0.13972105,1176,2
0.22956619,-0.061482324,0.032210775,-0.020358847,-0.13262547,1177,2
0.29936039,-0.051548277,-0.0021058842,-0.020207425,-0.0050584917,1178,2
0.25932834,-0.051306111,0.047962418,-0.07431107,-0.10634722,1179,2
0.27138625,-0.078114299,0.060141651,0.0097725034,-0.047508702,1180,2
0.2785888,-0.031605362,0.033437087,-0.046441838,-0.13716251,1181,2
0.14967127,-0.056009331,0.022953332,-0.040366933,-0.10638052,1182,2
0.20329598,-0.023534779,-0.0073860407,-0.012629178,-0.043055964,1183,2
0.17581799,-0.044451136,-0.015396723,-0.053697512,-0.067980028,1184,2
0.27950146,-0.041928216,0.028344935,0.023531861,-0.034125991,1185,2
0.20166494,-0.042830309,0.026918485,-0.012831461,-0.062291267,1186,2
0.25073917,-0.045854976,0.0035684288,-0.034264484,-0.041837591,1187,2
0.17057727,-0.034041452,-0.0061533721,0.015977651,-0.097090129,1188,2
0.31281303,-0.04219867,0.053135294,-0.0356468,-0.042282013,1189,2
0.2651401,-0.073296132,0.060012848,-0.0072465199,-0.10877853,1190,2
0.16005839,-0.0041874855,-0.030137161,-0.015444347,-0.0064659606,1191,2
0.31246976,-0.029892898,0.10049717,0.030114345,-0.0891794,1192,2
0.29406659,-0.042061959,0.050600011,-0.05653328,-0.1453837,1193,2
0.28161624,-0.014664523,0.025778892,-0.095571466,-0.071028177,1194,2
0.30083484,-0.051773788,0.020136084,0.072497559,-0.038747268,1195,2
0.19831153,-0.028848468,0.046218687,-0.099208925,-0.11615833,1196,2
0.2809366,-0.043925077,0.019683358,-0.040239634,-0.11900322,1197,2
0.28449491,-0.039454944,0.0028162733,-0.020524894,-0.09993007,1198,2
0.20933325,-0.036881125,0.03704318,-0.024080012,-0.059563348,1199,2
0.22616938,-0.041425647,0.062522719,-0.011588322,-0.075188426,1200,2
0.19390684,-0.026901305,-0.049296686,-0.037015635,-0.0952682,1201,2
0.22948251,-0.050349915,0.046007648,0.010815153,-0.050345125,1202,2
0.25638463,-0.049582436,0.027008049,0.0029866454,-0.06158809,1203,2
0.28481038,-0.026786795,0.010429968,-0.13722797,-0.099365278,1204,2
0.26419003,-0.00072779653,0.053848563,-0.029893404,-0.020661274,1205,2
0.27019786,-0.065494723,-0.02154848,-0.016843485,-0.11516391,1206,2
0.33476828,-0.038986688,0.01052828,-0.065504762,-0.13609583,1207,2
0.21394652,-0.050888096,0.054103346,-0.030242335,-0.12185041,1208,2
0.2561474,-0.038876085,0.044894538,-0.04156983,-0.097222656,1209,2
0.28706541,-0.032361723,-0.011528706,0.0011559773,-0.0096826922,1210,2
0.27551687,-0.065478406,0.028990872,-0.062816069,-0.045757493,1211,2
0.28598507,-0.015694195,0.064528883,0.0060000154,-0.096705174,1212,2
0.23033482,-0.034658817,0.012879353,-0.0034515297,-0.096040568,1213,2
0.16765619,-0.033303327,-0.040097058,-0.04889256,-0.011583556,1214,2
0.2247259,-0.037585055,-0.01705977,0.0021869535,-0.02113026,1215,2
0.22446256,-0.037047261,-0.0095945176,-0.035900931,0.029055504,1216,2
0.28801278,-0.033375388,0.015685388,-0.014342924,-0.10588918,1217,2
0.29471292,-0.030444727,0.0034717017,-0.025632916,-0.093902037,1218,2
0.22675229,-0.054923245,0.037813758,0.06109643,-0.08492907,1219,2
0.2785915,-0.053433764,0.015507373,-0.060844396,-0.054692741,1220,2
0.28819088,-0.042206821,0.0066527635,-0.05712959,-0.080809883,1221,2
0.21741815,-0.044763883,0.042257829,0.13041137,-0.087418954,1222,2
0.27560813,-0.013704795,0.009616446,-0.10815386,-0.11804512,1223,2
0.16037089,-0.031108251,0.0064672476,0.018204743,-0.038683466,1224,2
0.20579229,-0.059918184,-0.057953489,-0.066910777,0.025979689,1225,2
0.1852582,-0.075560628,-0.05811431,-0.13139717,0.04663937,1226,2
0.18720228,-0.071930905,-0.0044180334,-0.025506958,-0.034534478,1227,2
0.22877727,-0.041989847,0.0043410098,-0.030265236,-0.069217973,1228,2
0.2553307,-0.048877595,0.06521133,-0.028020395,-0.08477675,1229,2
0.26631618,-0.046281534,0.060326948,-0.016283962,-0.086946565,1230,2
0.18959142,-0.04367489,-0.03517238,-0.035717997,-0.021491815,1231,2
0.18312633,-0.0081423154,-0.031033904,0.00031262784,-0.080951974,1232,2
0.24266563,-0.0267768,-0.021231697,-0.0099741247,-0.059466871,1233,2
0.19066358,-0.035492436,0.0093991563,-0.0081114434,-0.10307936,1234,2
0.24998918,-0.012656199,-0.011069535,0.00021998085,-0.034964973,1235,2
0.2422244,-0.018052361,0.030197112,-0.021738507,-0.042873738,1236,2
0.16233773,-0.065951422,0.019655238,-0.0062859235,-0.14681945,1237,2
0.31258876,-0.0088524392,0.015430483,-0.016185489,0.011459261,1238,2
0.31239338,-0.0081158573,-0.0066378335,-0.032087591,0.0020824543,1239,2
0.24990103,-0.036040816,-0.0089075136,-0.024229882,0.045263423,1240,2
0.20238781,-0.051933539,0.06397105,0.0052871914,-0.16634464,1241,2
0.22733378,-0.034867022,-0.036548937,-0.064864545,-0.065109931,1242,2
0.24271216,-0.041782549,0.043664512,-0.025986596,-0.041993737,1243,2
0.25676302,-0.062381251,0.016260586,-0.02414343,-0.0037884438,1244,2
0.18833084,-0.015917993,-0.0010896346,-0.044904187,-0.071401893,1245,2
0.17901183,-0.023402483,0.031872072,-0.063306795,-0.080906465,1246,2
0.19875437,-0.033584581,0.024420031,-0.031979531,-0.085089077,1247,2
0.18190216,-0.058842033,0.010976594,-0.054154267,-0.061828127,1248,2
0.14871971,-0.028880115,-0.0024898435,0.006360797,-0.01648092,1249,2
0.19963392,-0.017025648,-0.0076196152,-0.068636939,0.0010342132,1250,2
0.1986721,-0.014782006,-0.02642652,-0.10571991,-0.026408078,1251,2
0.20949104,-0.061347476,-0.002498733,0.038214441,-0.08985418,1252,2
0.25210726,-0.030510744,0.0026317325,-0.039262107,-0.055714205,1253,2
0.23593786,0.0078782934,-0.021526335,0.022347875,-0.039803088,1254,2
0.25232439,-0.028610136,-0.068595078,-0.057005204,-0.065179148,1255,2
0.17416598,-0.057310193,-0.055595932,-0.00048778473,-0.098546696,1256,2
0.13287788,-0.018278327,0.032611703,-0.039148592,0.060419877,1257,2
0.15237699,-0.024304417,0.040090751,-0.062493368,0.030799556,1258,2
0.16344463,-0.02683213,0.035581386,-0.075813485,0.020602783,1259,2
0.29936563,-0.03816373,-0.013818752,0.018944735,-0.12894025,1260,2
0.18588771,-0.0036599701,0.0061171666,-0.049382183,0.031925691,1261,2
0.22042337,-0.01761527,-0.080775694,-0.022516674,-0.08394053,1262,2
0.24024745,-0.012903957,0.03633977,-0.02904555,-0.035221414,1263,2
0.12915986,-0.069298055,0.011270007,-0.033633309,-0.10627878,1264,2
0.14996088,-0.05386346,-0.028573758,-0.00075894469,-0.07872194,1265,2
0.23866933,-0.030448459,0.003277778,0.016751089,-0.078650194,1266,2
0.083881057,-0.055442972,0.019748683,-0.030012024,-0.12815302,1267,2
0.28174239,-0.046536867,0.049978448,0.024600119,-0.11226746,1268,2
0.19258652,-0.035407321,0.030103857,0.034946684,-0.091507342,1269,2
0.3499902,-0.0503852,-0.0056495754,0.0081226049,-0.13540701,1270,2
0.37890422,-0.036907473,0.038481774,-0.060273234,-0.060980012,1271,2
0.036268935,-0.035157785,0.030441974,0.0051016445,-0.052238833,1272,2
0.2538398,-0.051653259,0.0047841096,-0.042978525,-0.060386857,1273,2
0.31831662,-0.079374817,0.1085813,-0.10589079,-0.088321457,1274,2
0.12860028,-0.063861104,-0.018150985,-0.12295219,0.012414962,1275,2
0.14421545,-0.034152629,-0.009755041,-0.018908444,-0.013220225,1276,2
0.22716202,-0.023347156,0.012377812,-0.047205483,-0.091653485,1277,2
0.26019401,-0.069022897,0.072724511,-0.030131295,-0.067770031,1278,2
0.25736364,-0.060116703,0.039838478,0.012802747,-0.078879458,1279,2
0.3049168,-0.047113669,0.095444661,0.086020521,-0.08084821,1280,2
0.14699627,-0.06297367,-0.0055820093,-0.014418771,-0.01811106,1281,2
0.17822571,-0.048491951,-0.02330042,0.0019646815,0.017701067,1282,2
0.23511708,-0.015712991,-0.012685737,-0.02329474,-0.040816916,1283,2
0.22748116,-0.032060755,0.021701625,-0.041582695,-0.087475741,1284,2
0.20882149,-0.045617473,0.029410404,-0.063239481,-0.10999478,1285,2
0.25889805,-0.023868117,0.0063817232,0.022362753,-0.05469718,1286,2
0.25553995,-0.055872357,0.026544554,-0.039257993,-0.077191339,1287,2
0.21445793,-0.047522501,-0.022736264,0.028284467,-0.058628109,1288,2
0.30444634,-0.089047666,0.10146648,0.0040669491,-0.059470449,1289,2
0.20318565,-0.0090155436,-0.033873999,0.00089366044,-0.031227188,1290,2
0.1646439,-0.020779134,-0.0078852747,-0.061030985,-0.064119456,1291,2
0.25512259,-0.029843638,0.019992146,0.07152516,-0.042232807,1292,2
0.2273971,-0.034035965,-0.020219186,0.07762124,-0.094699354,1293,2
0.33846603,-0.076898462,0.15926883,-0.079266466,-0.086268404,1294,2
0.35536649,-0.020224459,-0.02798065,0.062658571,-0.16855442,1295,2
0.2733192,-0.017201591,-0.0095821814,0.040044069,-0.09384154,1296,2
0.13181899,-0.040267344,-0.012124537,-0.086818949,-0.049446065,1297,2
0.19599409,-0.042025664,0.070021182,-0.054345393,-0.11098824,1298,2
0.35425294,-0.018660725,0.026560413,-0.018975575,-0.041760619,1299,2
0.070361111,-0.061892018,0.011278659,-0.011680288,-0.041683909,1300,2
0.14153074,-0.036246848,0.043491635,0.01720928,-0.010833682,1301,2
0.14419554,-0.021851794,0.035279742,0.093201838,0.062142796,1302,2
0.20856204,-0.064228958,0.071027943,-0.028496649,-0.031343806,1303,2
0.27005138,-0.035391278,-0.036645397,-0.020714861,-0.13251662,1304,2
0.11911662,-0.027739339,0.061943348,0.015372368,-0.07685339,1305,2
0.28740333,-0.043915882,-0.02807137,-0.0044759626,-0.058233566,1306,2
0.19173586,-0.036615396,0.026087705,-0.014645869,-0.066405649,1307,2
0.25748358,-0.042316496,0.011152045,-0.0087592312,-0.095494827,1308,2
0.25159027,-0.026778648,0.046134485,-0.033365217,-0.094777283,1309,2
0.16344122,-0.047327613,-0.056788876,-0.0028462179,-0.041916678,1310,2
0.24597325,-0.040951634,0.015326018,-0.10921803,-0.06548317,1311,2
0.24756781,-0.033209569,0.030845575,-0.10971055,-0.09518999,1312,2
0.18322565,-0.047655517,-0.045529411,-0.060254918,-0.014856,1313,2
0.24790797,-0.022126175,0.032650557,0.073104626,-0.11905146,1314,2
0.17677979,-0.055128515,0.04224903,0.054495095,-0.18342623,1315,2
0.31991901,-0.022993143,-0.013026596,-0.09484471,-0.13874864,1316,2
0.19615973,-0.06198386,0.040309542,0.05830572,-0.076974999,1317,2
0.24648941,-0.055156173,0.030094301,-0.0079265916,0.0099560323,1318,2
0.20772185,-0.011595877,0.051349849,0.021427987,-0.11552327,1319,2
0.19866514,-0.019206373,0.0044431483,-0.0057395049,-0.10910062,1320,2
0.19152858,-0.0091492456,0.0022504092,0.02491561,-0.050361504,1321,2
0.24510638,-0.039554104,0.075539043,-0.0096420754,-0.050095941,1322,2
0.16794998,0.022691507,-0.039802925,-0.069827728,-0.043975096,1323,2
0.24377657,-0.076540835,0.039842653,0.015477516,-0.1144568,1324,2
0.22750176,0.0029821793,0.019430069,-0.03309872,-0.035878034,1325,2
0.19124744,-0.064466397,0.0022878561,-0.073552921,-0.06369102,1326,2
0.1541438,-0.062171518,-0.02882905,-0.087066462,-0.083561272,1327,2
0.26651835,-0.032444384,-0.0087125022,0.021797109,-0.067534634,1328,2
0.19511692,-0.033367984,0.0011257917,-0.014653651,-0.12102943,1329,2
0.27891459,-0.04754356,0.022497895,-0.023596292,-0.0039944094,1330,2
0.33310189,-0.0052982306,0.025750668,-0.059029966,-0.088217091,1331,2
0.28668338,-0.0048000628,0.041704608,-0.095181505,-0.12646785,1332,2
0.27469321,-0.0012128852,0.061221849,-0.079906824,-0.090771569,1333,2
0.28197467,-0.043298828,0.10702776,-0.11291973,-0.11155714,1334,2
0.17184527,-0.033190101,-0.070831865,0.090514001,-0.022508745,1335,2
0.23198995,-0.037767077,0.034515004,0.073389998,-0.07498412,1336,2
0.19864474,-0.040995036,-0.020445264,-0.064071515,0.0095860289,1337,2
0.21641531,-0.040784358,-0.022773985,-0.045754044,-0.023683185,1338,2
0.10546341,-0.03807795,-0.052887634,-0.019855757,-0.05673531,1339,2
0.21021653,-0.051290912,0.035780601,-0.022582552,-0.026877642,1340,2
0.11641661,-0.049698795,0.040124354,0.038090328,-0.076027474,1341,2
0.067389132,-0.045425348,0.025814269,-0.002602287,-0.083423383,1342,2
0.3197269,-0.04212564,0.058100062,-0.013452098,-0.15508698,1343,2
0.29512375,-0.042499529,0.064536442,-0.025644497,-0.13286426,1344,2
0.30289116,-0.035787772,0.11386571,-0.13530472,-0.11708664,1345,2
0.2444711,-0.016985942,0.062743398,-0.019590556,-0.14789546,1346,2
0.32511755,-0.045246499,0.094575606,0.05805331,-0.1110593,1347,2
0.35063494,-0.052158733,0.00617484,-0.077764871,-0.15159539,1348,2
0.24759674,-0.070862281,0.0084241227,-0.024229169,-0.02295303,1349,2
0.18189725,-0.014566873,-0.0041614955,-0.034779636,-0.074402335,1350,2
0.17803306,-0.062845025,0.0084875828,-0.013434156,-0.061061232,1351,2
0.36322996,-0.025120374,0.039651764,-0.019874563,-0.10652285,1352,2
0.11045453,-0.048520416,-0.03365772,-0.029242549,-0.029881538,1353,2
0.31001055,-0.038918616,0.028018272,-0.012204012,-0.12323761,1354,2
0.29701584,-0.056645904,0.019088056,-0.012802668,-0.11419135,1355,2
0.15062297,-0.010040781,0.0084585998,0.003259456,-0.11239656,1356,2
0.27223521,-0.054705127,0.050354974,0.0063675762,-0.08596376,1357,2
0.29947451,-0.046694598,0.038702312,-0.06731074,-0.1643954,1358,2
0.22751337,-0.065640459,0.075592598,0.0065726103,-0.014427425,1359,2
0.25926345,-0.048663149,0.061400282,0.0019495507,-0.072377779,1360,2
0.22874792,-0.028271507,0.0095265214,-0.04813642,-0.079376349,1361,2
0.22661593,-0.051700257,0.014627092,-0.055613472,-0.090863174,1362,2
0.20871499,-0.025998165,-0.024499925,-0.053832358,-0.082527627,1363,2
0.28043597,-0.045527387,0.074325528,0.025731496,-0.047731356,1364,2
0.30534575,-0.062327989,0.051887045,-0.034292022,-0.0061743313,1365,2
0.2631358,-0.042277572,0.041344526,0.018044194,-0.07925534,1366,2
0.31571615,-0.046668004,0.0063751284,0.040544156,-0.06877214,1367,2
0.32721226,-0.062067451,-0.0012325861,-0.0074667457,-0.026383964,1368,2
0.27651155,-0.054122374,-0.017929588,-0.0019963594,-0.045752205,1369,2
0.29385276,-0.015312238,0.04054298,0.041858721,-0.11296601,1370,2
0.32331693,-0.0090912813,0.037146345,0.038886227,-0.11520576,1371,2
0.32295096,-0.015438385,0.043189161,0.030508838,-0.10648923,1372,2
0.22823607,-0.043436912,0.0053490049,0.036858784,-0.15437186,1373,2
0.21268533,0.0092199948,0.036610717,0.0030979646,-0.062502814,1374,2
0.26918209,-0.057751842,0.0053403026,-0.028817182,-0.077323783,1375,2
0.28232394,-0.051666542,0.0084457533,0.044146922,-0.077397526,1376,2
0.26032612,-0.066795471,-0.023397406,0.041579808,-0.0875255,1377,2
0.23950667,-0.04779698,0.038155798,-0.028289372,-0.1219083,1378,2
0.23488439,-0.047471611,0.066551671,-0.045260113,-0.11979613,1379,2
0.26299296,-0.047927071,0.011482784,-0.017254386,-0.13859448,1380,2
0.25638484,-0.036232592,0.019304644,0.017905657,-0.026038094,1381,2
0.25739672,-0.02426975,0.064105618,-0.0088675768,-0.041592518,1382,2
0.29414014,-0.031477518,0.0068490078,-0.0093196406,-0.095212008,1383,2
0.2609908,-0.034265172,0.0033373631,0.013256389,-0.089129176,1384,2
0.12738813,-0.034826162,0.029118429,0.086390062,-0.047268892,1385,2
0.093096674,-0.025604122,0.038085487,0.05411285,-0.066540244,1386,2
0.3709293,-0.051589463,-0.0033903943,-0.09467119,-0.055803216,1387,2
0.26396439,-0.025874279,0.0017752205,0.050509594,-0.14155778,1388,2
0.23678626,-0.0493745,0.025109833,-0.095667823,-0.090420571,1389,2
0.21485616,-0.017388398,-0.0038431754,0.03538545,-0.050999013,1390,2
0.22018091,-0.032656149,-0.015898127,0.030254359,-0.06482597,1391,2
0.28646222,-0.046685802,0.030240322,-0.033789306,-0.11320888,1392,2
0.21210494,-0.041155234,0.049960377,0.033424626,-0.0092282616,1393,2
0.18747548,-0.046718317,0.010415958,-0.059244153,-0.16168858,1394,2
0.22522897,-0.033614955,0.0020750067,0.068675084,-0.0090058106,1395,2
0.29157667,-0.029682089,0.019461174,0.016455909,-0.10697568,1396,2
0.18525942,-0.047537029,0.025609991,-0.076272253,-0.069878524,1397,2
0.20686128,-0.035957103,-0.022390707,-0.037631528,-0.036365839,1398,2
0.16493188,-0.035302619,0.017587572,-0.0040256808,-0.065492852,1399,2
0.13555818,-0.050332537,0.039641863,0.015895804,-0.11855047,1400,2
0.30970113,-0.036967773,0.027334541,-0.048406695,-0.12292803,1401,2
0.23539701,-0.023246823,0.0089275717,-0.032235218,-0.11795841,1402,2
0.25471258,-0.046569213,0.045959836,0.033900892,-0.053261241,1403,2
0.34345952,-0.03407954,0.037715739,0.020021733,-0.0066391063,1404,2
0.35429719,-0.055798082,0.0064692031,-0.02483249,0.013458271,1405,2
0.36829986,-0.062676713,-0.0022846969,-0.027643288,0.015255445,1406,2
0.32696737,-0.022337519,-0.019459864,0.056071443,0.003104938,1407,2
0.2277327,-0.016138297,0.036930503,0.051657632,0.019573425,1408,2
0.13479723,-0.058011251,0.0044588712,-0.0095315511,0.089145354,1409,2
