"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","iteration","cv_fold"
-0.00088086212,-0.0079454917,-0.049265487,-0.09535742,-0.12216685,30,3
-0.013248462,-0.0085482057,-0.059178803,-0.078184946,-0.11616545,31,3
0.093150642,-0.021728102,-0.082681412,-0.082923747,-0.12245038,32,3
0.22901946,-0.054487328,0.024071639,0.048611735,0.063155819,33,3
0.21897096,-0.072689749,0.048384017,0.096481852,-0.095346573,34,3
0.2456496,-0.010590196,0.015735535,-0.03485383,-0.1122354,35,3
0.078133774,-0.058824359,-0.10006362,0.0060511702,0.048192343,36,3
0.31892352,-0.017053132,0.048150695,-0.02682274,-0.1557409,37,3
0.2609979,-0.060824097,0.054243478,0.042127081,-0.080196449,38,3
0.085941139,-0.011276252,-0.10063145,-0.071655014,-0.010499377,39,3
0.090402826,-0.028860813,-0.15711518,-0.060548649,0.0038636596,40,3
0.10702508,-0.034210948,-0.017167636,0.0010365165,-0.031613112,41,3
0.18375156,-0.062457043,0.027840834,-0.050410182,-0.067488235,42,3
0.075719102,-0.053832217,-0.00035871384,0.044278744,-0.024034815,43,3
0.085441299,-0.056877868,0.0051172189,0.056617514,-0.05192678,44,3
0.20992737,-0.037170931,-0.10896042,-0.088382762,-0.0042142677,45,3
0.16389523,-0.04526672,-0.10557878,-0.052238384,0.01520399,46,3
0.16500092,-0.064460588,-0.052588227,0.011415295,-0.037310418,47,3
0.054601881,-0.041900734,-0.062580829,0.0042315837,-0.012606353,48,3
0.22454309,-0.03181665,0.044200142,-0.011604828,-0.1189394,49,3
0.11137259,-0.047770671,-0.07572038,-0.0012660105,0.10251509,50,3
0.21139795,-0.037126445,-0.04372193,0.02259304,-0.098914141,51,3
0.15530727,-0.034160898,-0.033963971,0.034228633,-0.058874082,52,3
0.16529031,-0.020972972,-0.061824302,-0.15946717,-0.015151167,53,3
0.12104405,-0.028096644,-0.072602207,-0.18044597,-0.029007909,54,3
0.19705848,-0.035711596,-0.030958052,-0.10060566,-0.02827244,55,3
0.083823071,-0.034864324,0.016155087,0.051935087,-0.06133754,56,3
0.15695175,-0.047620265,-0.11664518,-0.087174868,-0.036717574,57,3
0.16160423,-0.054237474,-0.11273441,-0.064902941,-0.027131069,58,3
0.15715587,-0.046287815,0.049378554,0.0030692848,-0.092533018,59,3
0.19181388,-0.043525017,-0.069590941,-0.095466182,-0.015398916,60,3
0.16404972,-0.039915948,-0.056414301,-0.069689999,0.01207611,61,3
0.14887334,-0.043456623,0.00030166605,0.063648988,-0.08705283,62,3
0.15642494,-0.036299455,0.001629108,0.058686211,-0.073702574,63,3
0.17616404,-0.040127205,-0.018321074,0.041508947,-0.084935874,64,3
0.17124937,-0.035617576,-0.018179139,0.032440954,-0.10238865,65,3
0.2001435,-0.023212597,0.026281245,-0.028167375,0.0080152569,66,3
0.076659996,-0.054870026,-0.07010221,0.0057043134,-0.1158411,67,3
0.22291986,-0.043351283,-0.034420895,-0.085841032,0.02020706,68,3
0.24114845,-0.053555361,-0.012669994,-0.020050768,-0.1546647,69,3
0.23306918,-0.057555929,-0.01934478,-0.024872075,-0.1455946,70,3
0.27126928,-0.051706976,-0.010601082,-0.074692954,-0.098753709,71,3
0.20040856,-0.055085642,-0.031381059,-0.078950299,-0.05332429,72,3
0.12705768,-0.025342132,-0.011180456,0.0619058,-0.036515208,73,3
0.18289886,-0.015584893,-0.010206184,-0.064308516,-0.038196996,74,3
0.22533986,-0.056612317,-0.058280776,-0.029353123,-0.0054202954,75,3
0.22504561,-0.057709667,-0.054742367,-0.016089038,-0.011401641,76,3
0.22974176,-0.071059888,-0.053102202,-0.0113147,0.030785706,77,3
0.1724492,-0.045804307,0.014130462,-0.001507733,-0.09739498,78,3
0.16042615,-0.010446591,-0.10502052,-0.020784335,0.035727891,79,3
0.19705274,-0.062954596,0.078438476,0.020866411,-0.12153823,80,3
-0.029437639,-0.04974867,-0.13697849,-0.032399157,-0.020182025,81,3
0.1968413,-0.014500921,-0.00097934277,0.0024049929,-0.078253756,82,3
0.1702184,-0.019877868,-0.065135006,-0.024508407,-0.043828806,83,3
0.10566853,-0.033807482,-0.035375477,0.0067857436,-0.090048183,84,3
0.26770925,-0.057710403,0.010115688,-0.043624305,-0.048357982,85,3
0.12220538,-0.032598813,-0.023224407,0.11757959,0.048438053,86,3
0.25713218,-0.037506653,-0.0072835065,-0.089540528,-0.054094474,87,3
0.052192411,-0.034440596,-0.078734637,0.069186716,0.0026121579,88,3
0.10630669,-0.043906527,-0.026667177,-0.04281509,-0.091827412,89,3
0.21193558,-0.041775134,-0.047155493,-0.011097393,0.0033220511,90,3
0.17240522,-0.032391017,-0.049988891,0.030051163,-0.086495713,91,3
0.082417407,-0.036404412,-0.037191447,-0.085259174,0.054027383,92,3
0.29765446,-0.0548658,0.011237345,-0.030434535,-0.20484598,93,3
0.25350032,-0.037101867,0.011950033,-0.024667459,-0.17629237,94,3
0.31674202,-0.042094353,-0.028039634,0.025424445,0.020364802,95,3
0.28164754,-0.04016275,-0.01205429,0.02321175,0.048846838,96,3
0.21592234,-0.043706497,-0.0020213279,-0.020866839,0.070425399,97,3
0.16689794,-0.042089975,-0.0029578077,-0.030070404,0.053024061,98,3
0.088613857,-0.018568518,-0.12816102,-0.020622801,0.088179041,99,3
0.25571884,-0.041700714,-0.041882035,-0.018956302,0.048751348,100,3
0.20573354,-0.029072196,0.030448133,-0.076209951,0.012923837,101,3
0.17079794,-0.037042628,-0.070005987,0.0020271629,-0.069088846,102,3
0.12689312,-0.025476729,-0.076931131,0.017724221,-0.039831182,103,3
0.18656211,-0.045387576,0.0037989861,0.052314924,-0.080539387,104,3
0.28037121,-0.034864718,0.022583052,0.053791473,-0.024171091,105,3
0.26772533,-0.046363609,0.03626438,0.047530127,-0.026224065,106,3
0.24530977,-0.050252851,0.019099196,0.021597317,-0.04549489,107,3
0.17849199,-0.026808033,-0.11016711,-0.040445935,0.035923347,108,3
0.15004165,-0.062653852,0.034859773,-0.0016837324,-0.087721959,109,3
0.24448214,-0.039142588,-0.11558483,0.021092603,0.017497989,110,3
0.20525058,-0.03214273,0.063130678,-0.029466296,-0.0012993935,111,3
0.22348742,-0.020955676,-0.05592299,-0.00042092664,-0.015353796,112,3
0.2641294,-0.029072839,-0.11413871,-0.056523192,-0.025643951,113,3
0.2559428,-0.037091112,-0.038133896,-0.01884533,-0.15860493,114,3
0.20944384,-0.032893609,0.041972018,0.007325225,-0.03579883,115,3
0.11540843,-0.066754704,-0.045644284,0.0052108115,-0.029028596,116,3
0.089294457,-0.052662632,-0.062847328,0.02319631,0.0093253092,117,3
-0.011362494,-0.049013807,0.024664189,0.071682604,-0.11003,118,3
-0.044873934,-0.065025342,-0.028573221,0.056637884,-0.123592,119,3
0.011916058,-0.0604158,-0.047789833,0.013719148,-0.12362807,120,3
0.19008527,-0.010923648,-0.077394491,-0.029595519,0.042754118,121,3
0.15942021,-0.047845581,-0.073764415,-0.058107759,0.095300043,122,3
0.16211299,-0.022636426,-0.0013207257,0.03671824,-0.15325928,123,3
0.20852673,-0.035473355,0.044061322,0.026629797,-0.01665059,124,3
0.22209489,-0.031135212,0.058325687,0.031828573,-0.06685509,125,3
0.2203133,-0.037930574,0.054655676,0.029667381,-0.064230366,126,3
0.22124952,-0.05187734,-0.08698587,-0.049894613,-0.098153769,127,3
0.17005009,-0.043581377,-0.090834952,-0.046837247,-0.087663234,128,3
0.13635496,-0.027495303,-0.012873446,-0.0010488893,0.010346586,129,3
0.19473376,-0.0592513,-0.057333655,-0.0024658876,-0.082756625,130,3
0.22779525,-0.026221529,-0.072700383,-7.090757e-05,-0.038809368,131,3
0.20138754,-0.048324906,-0.06935113,0.0062398202,-0.011332161,132,3
0.18773816,-0.026861322,-0.004442626,-0.040105761,-0.015729224,133,3
0.17393664,-0.039211397,-0.031290234,-0.06042579,-0.018052202,134,3
0.091229117,-0.041342925,-0.093553929,0.0084848768,-0.045630549,135,3
0.15296728,-0.023593184,-0.02834983,0.0088889778,-0.06589289,136,3
0.21441875,-0.064254692,-0.00068318117,-0.068866834,0.020419659,137,3
0.30103892,-0.021247793,0.00047024895,0.045621697,0.02164673,138,3
0.077097598,-0.039879636,-0.069088393,-0.052837496,-0.088523362,139,3
0.23166865,-0.015370406,-0.028783082,-0.0015717896,-0.027086191,140,3
0.092610659,-0.052524051,-0.064725794,-0.05732171,0.0097385541,141,3
0.046675673,-0.045979103,-0.053135881,0.058447938,0.017177833,142,3
0.2323232,-0.020670891,-0.0040069601,-0.12388779,-0.096722477,143,3
0.17550201,-0.0024919198,-0.0087210407,-0.031976816,-0.0025260388,144,3
0.19836039,-0.017914448,-0.049418203,-0.029871436,-0.028679222,145,3
0.10958699,-0.055642333,-0.0011531151,0.051032696,-0.064603219,146,3
0.21764218,-0.026684221,-0.066046419,-0.13089955,-0.040602169,147,3
0.081437542,-0.030833064,0.0071385283,0.0059795697,-0.045737591,148,3
0.17018168,-0.018589635,0.0095918335,-0.0030061814,-0.059431951,149,3
0.14717643,-0.057779837,-0.092508124,-0.037631091,-0.032314634,150,3
0.12293528,-0.011246905,-0.042527215,0.0054444923,-0.025787264,151,3
0.16987556,-0.001248967,-0.0012328345,0.041144842,-0.045696968,152,3
0.21154449,-0.084082113,-0.029738895,-0.04812141,-0.070758961,153,3
0.10988376,0.012177779,-0.073549729,-0.099584422,-0.039180908,154,3
0.26710528,-0.088447632,0.013771712,0.10411933,-0.03461688,155,3
0.18438281,-0.036279498,-0.024946097,0.03585471,-0.047285804,156,3
0.16827511,-0.03827322,0.018894201,-0.020547238,-0.12292896,157,3
0.26368471,-0.054154871,-0.021635211,0.00953319,-0.075003551,158,3
0.21356081,-0.049880009,-0.00022416042,5.8644761e-06,-0.036077737,159,3
0.18196894,-0.031552655,-0.011139015,-0.02099207,-0.10421593,160,3
0.17452822,-0.035895964,-0.027609233,-0.016745929,-0.10536537,161,3
0.15814806,-0.055733625,-0.05113743,-0.017383976,-0.04928161,162,3
0.268868,-0.02250661,-0.01900813,-0.071552829,0.00099981947,163,3
0.13065729,-0.050863412,-0.04005392,0.00010165169,-0.078309011,164,3
0.18609241,-0.054232874,0.013907548,-0.040019976,-0.075413714,165,3
0.18848574,-0.0065784928,-0.056111927,0.021968957,-0.019875188,166,3
0.1932161,-0.040168168,-0.023713577,-0.080591482,-0.11517838,167,3
0.15322824,-0.03931627,-0.056487518,-0.063725798,0.0099367554,168,3
0.056950272,-0.050395479,-0.017551445,0.039498653,-0.027456934,169,3
0.11572696,-0.046547048,-0.043133477,-0.0039101131,-0.036686193,170,3
0.12925845,-0.061234333,-0.04907501,-0.0025836517,-0.097432207,171,3
0.1494808,-0.056420455,-0.050547636,0.027363771,-0.054208979,172,3
0.18412479,-0.056958338,-0.056471229,-0.025974631,-0.062154248,173,3
0.21417644,-0.028586105,-0.034145093,-0.023443636,-0.048425816,174,3
0.11462976,-0.026647492,-0.059210147,-0.020886734,-0.024030582,175,3
0.23735058,-0.043022879,-0.072711483,-0.019929597,-0.00083420946,176,3
0.11550369,-0.040815857,-0.036375148,-0.010964826,-0.063001538,177,3
0.24983497,-0.046465929,-0.015964633,-0.02880162,-0.032707971,178,3
0.22553614,-0.044053852,-0.0039007577,-0.031247954,-0.031532511,179,3
0.17035066,-0.017026432,-0.077207536,-0.037107725,0.01882509,180,3
0.060295821,-0.052740961,-0.06152831,-0.093480073,-0.045640017,181,3
0.19567935,-0.080115577,-0.035528025,-0.063204687,-0.026665262,182,3
0.19090438,-0.033988709,-0.019103484,-0.05366703,-0.046237968,183,3
0.16941101,-0.042185051,-0.037757967,0.024266449,-0.047209767,184,3
0.14468865,-0.050200914,-0.0001570131,-0.052551512,-0.056440923,185,3
0.18429172,-0.028149764,-0.034046307,0.036164266,-0.0094696316,186,3
0.1481262,-0.043176384,-0.035471076,0.04602083,0.0082160408,187,3
0.14617001,-0.052742386,-0.017683244,-0.034115752,-0.014968375,188,3
0.22519597,-0.020848964,-0.022754924,0.015050289,-0.017795588,189,3
0.23166426,-0.056480392,-0.015214445,0.01795477,0.029532363,190,3
0.2655952,-0.026625784,0.062261624,0.021701632,-0.011431535,191,3
0.093421776,-0.049010786,-0.055664284,-0.042720525,-0.084428495,192,3
0.2498893,-0.013459871,-0.0018104266,0.014671891,-0.091329495,193,3
0.11290918,-0.063780832,-0.023031535,-0.035747732,-0.022817196,194,3
0.19451064,-0.042487247,0.01924422,-0.014731321,-0.080598055,195,3
0.11559074,-0.032553703,-0.066789925,-0.0084331108,-0.026411722,196,3
0.17140003,-0.050783762,-0.0092638854,-0.012992865,-0.057311308,197,3
0.11062066,-0.032785582,-0.047332232,-0.03456478,-0.035605596,198,3
0.14846598,-0.045275532,-0.075105575,-0.035325033,-0.016342979,199,3
0.23016474,-0.036635099,0.051743294,0.051580477,0.028206823,200,3
0.26176451,-0.051882626,-0.019756478,-0.038362033,-0.028186148,201,3
0.091485103,-0.012248365,-0.080702152,-0.015349161,-0.051600546,202,3
0.18867414,-0.040167111,-0.089143206,-0.045766127,-0.022553086,203,3
0.11218365,-0.02338241,-0.033690111,-0.019678433,-0.053703717,204,3
0.13712781,-0.030815072,-0.046485397,0.0014618898,-0.044154305,205,3
0.18569841,-0.027503888,-0.031905254,-0.026145467,-0.064168247,206,3
0.21681576,-0.044683735,-0.065859536,-0.035650759,-0.055002523,207,3
0.10614443,-0.045149765,-0.037522102,-0.072152989,-0.053066382,208,3
0.30407285,-0.036383225,0.015538924,0.076251015,-0.074607656,209,3
0.26928575,-0.033830267,0.046538687,0.10638584,-0.071507939,210,3
0.1106562,-0.024388627,-0.10477066,-0.14562085,-0.013951523,211,3
0.19846086,-0.010792455,-0.03373091,-0.048787079,-0.068593622,212,3
0.12408369,-0.048035641,-0.040135594,-0.024408527,-0.050754827,213,3
0.23506001,-0.029974664,-0.01571796,0.013930094,-0.13579155,214,3
0.13561789,-0.0079737316,-0.048538832,0.036954575,-0.10972358,215,3
0.13333502,-0.0073908318,-0.048199029,0.035410878,-0.11267159,216,3
0.12683699,-0.043948175,-0.020813773,-0.027495246,-0.082764714,217,3
0.24882566,-0.030271596,-0.040020399,0.067275045,-0.046600672,218,3
0.0029419036,-0.046651272,-0.066094976,-0.12534709,-0.068401651,219,3
0.14966749,-0.038762381,0.041591359,0.079463269,-0.03212661,220,3
0.19597065,-0.04685178,-0.10728818,-0.016257326,-0.054656312,221,3
0.14297405,-0.023423004,0.032311745,-0.0027942515,-0.029994871,222,3
0.084173871,-0.024557973,-0.053142752,0.016913792,-0.014831329,223,3
0.077362795,-0.024768787,-0.055079735,0.01765389,-0.0074422907,224,3
0.16727217,-0.053671785,0.012790211,-0.061078547,-0.10267359,225,3
0.12176614,-0.025322525,-0.10301285,0.009199948,0.0093199305,226,3
0.12281343,-0.045997699,-0.095617537,-0.045165888,-0.088086276,227,3
0.073973965,-0.023353782,-0.064363567,-0.0021831942,-0.10210236,228,3
0.30265167,-0.063465545,0.027373655,-0.0089513285,0.0057103203,229,3
0.24784965,-0.064820473,0.062180047,-0.02088415,-0.011954944,230,3
0.28073321,-0.067375079,0.041368405,-0.037381104,-0.0045308003,231,3
0.28534747,-0.048158639,0.032282507,-0.05072094,-0.11393335,232,3
0.076655751,-0.023871649,-0.1448907,0.026536383,0.017481926,233,3
0.12875157,-0.058795263,-0.11207738,-0.024758869,-0.038962781,234,3
0.17464017,-0.022037986,-0.017079741,-0.065956329,-0.056787945,235,3
0.17298956,-0.045473775,-0.050211613,0.041541298,-0.046007898,236,3
0.19577935,-0.025371476,-0.030626976,-0.087803473,-0.042365466,237,3
0.12593885,-0.0475824,-0.031624897,0.03445609,-0.066761579,238,3
0.21794127,-0.063176367,-0.089116063,-0.0095835029,-0.041488309,239,3
0.12404802,-0.025046577,0.023872651,-0.027905729,-0.01773214,240,3
0.24388157,-0.048005548,-0.073073247,-0.00054270697,-0.024274445,241,3
0.05343074,-0.003631312,-0.10352815,0.00093718639,-0.019475295,242,3
0.0877924,-0.0094844825,-0.10728473,0.015064677,-0.039966722,243,3
0.21271991,-0.020823599,-0.031964334,-0.16591275,0.028467489,244,3
0.1780146,-0.051582664,-0.03290022,0.019688903,-0.039676953,245,3
0.25624093,-0.023617511,-0.069078984,-0.05391657,-0.011073843,246,3
0.31036742,-0.034441044,-0.053946464,-0.073734798,-0.036880491,247,3
0.17221089,-0.027559328,-0.04074186,0.066951127,-0.096218771,248,3
0.18100843,-0.044532984,-0.010055123,0.022203932,-0.025262776,249,3
0.28906233,-0.05340368,0.073193995,0.02490057,-0.073677538,250,3
0.099473259,-0.026844609,-0.10237786,-0.016562958,0.039525706,251,3
0.23304051,-0.04223268,-0.011582257,-0.032827255,-0.1275955,252,3
0.029413622,-0.023984969,-0.053335691,0.0093741877,-0.17526518,253,3
0.10963955,-0.049602124,-0.050342356,-0.042294649,-0.0084017651,254,3
0.13708519,-0.049103676,-0.00070959895,-0.025786338,-0.05777969,255,3
0.13053938,-0.039582766,-0.036809398,-0.016909215,-0.018228971,256,3
0.18971215,-0.060642204,-0.056278917,-0.035377302,0.017101393,257,3
0.17511911,-0.049969844,-0.063216734,-0.038141683,0.010128726,258,3
0.20208346,-0.043593404,-0.069177893,-0.046302512,0.0023901719,259,3
0.18365944,-0.039915413,-0.038203979,0.013690161,-0.063399704,260,3
0.20128413,-0.018036296,-0.050953634,0.0035805737,-0.041353637,261,3
0.1900266,-0.057918762,-0.054228308,0.029205014,-0.034730631,262,3
0.12240525,-0.039435214,-0.018642265,-0.044806246,-0.071615141,263,3
0.23545578,-0.024950926,-0.026139584,-0.044203036,-0.097511078,264,3
0.21795585,-0.037285984,-0.079249238,-0.066793487,-0.09150148,265,3
0.220153,-0.05751983,-0.042770845,0.0028471984,-0.042459386,266,3
0.22871153,-0.052608933,-0.065728511,-0.057920005,0.0020842592,267,3
0.13121898,-0.050730835,-0.033873352,-0.059568433,-0.027797064,268,3
0.23871452,-0.0243057,-0.012941031,0.066474839,-0.053096004,269,3
0.24308587,-0.039486606,-0.031658237,0.10115638,0.0077896204,270,3
0.19924262,-0.060450552,-0.063297641,-0.043836866,-0.033429269,271,3
0.11469619,-0.001340339,0.0025181508,0.008823493,-0.06724904,272,3
0.16929485,-0.038425286,-0.080654032,-0.073673502,-0.14243803,273,3
0.1531684,-0.042585164,-0.0056160011,0.043166624,-0.069756988,274,3
0.14933053,-0.049491653,-0.007449827,0.040680266,-0.052543148,275,3
0.13495986,-0.061346353,-0.019039084,0.031409354,0.017553549,276,3
0.13756706,-0.045860241,-0.028844223,0.066461755,0.005350235,277,3
0.1734211,-0.025018997,-0.026922512,-0.079649258,-0.02086792,278,3
0.17286806,-0.049867796,-0.0073119344,0.05531944,-0.098897258,279,3
0.10696007,-0.05876497,-0.020057315,0.082819777,-0.064976808,280,3
0.15912641,-0.024967438,-0.031491282,-0.13063797,-0.0081181929,281,3
0.30946935,-0.040537914,-0.052146801,0.039481547,-0.035633299,282,3
0.29419091,-0.0388065,0.01038025,-0.032132394,-0.092548675,283,3
0.13255859,-0.025198717,-0.097758299,-0.041232774,-0.061301025,284,3
0.16559429,-0.043039418,-0.0018717318,-0.0033964495,0.022009479,285,3
0.26603034,-0.0034187072,-0.085105948,0.043600358,0.039635221,286,3
0.2669338,-0.030869398,-0.050265881,-0.023926554,0.0088497109,287,3
0.13450556,-0.045498775,-0.016510257,-0.0070657691,-0.072014849,288,3
0.18830998,-0.030788802,-0.046665196,-0.0611193,-0.00094971723,289,3
0.17977331,-0.021980926,-0.058193035,-0.075722432,-0.014323431,290,3
0.1726842,-0.03221075,0.0080056891,0.039531812,-0.08552136,291,3
0.16980556,-0.03299747,-0.080382691,-0.044300994,0.020742638,292,3
0.17539014,-0.037760004,-0.0063111537,0.042711058,-0.10481708,293,3
0.13434718,-0.039803426,-0.032392439,-0.0068288734,-0.017779422,294,3
0.21888613,-0.075579145,0.023314869,-0.0085211255,-0.056158358,295,3
0.23001433,-0.065725282,0.024691237,-0.032803441,-0.062039208,296,3
0.2355819,-0.011463897,-0.035626512,-0.032067881,0.016716154,297,3
0.1168901,-0.025364065,-0.090146302,-0.0016612116,-0.067430254,298,3
0.19765167,-0.020088971,-0.036174672,-0.073408657,-0.014507717,299,3
0.16981693,-0.063149275,-0.025888906,-0.047184218,0.048470774,300,3
0.20933547,-0.026043001,-0.016820005,0.019603015,-0.029050184,301,3
0.17248934,-0.042298694,-0.058781467,-0.047007789,-0.088523875,302,3
0.13834548,-0.047901627,-0.11675869,0.0092749238,-0.13731856,303,3
0.14906164,-0.039857829,-0.13942321,0.04427472,-0.14172603,304,3
0.13370949,-0.036935083,-0.13889927,0.044998144,-0.14739009,305,3
0.14282121,-0.031377917,-0.014835687,0.025393237,0.0093708148,306,3
0.31093783,-0.036833307,-0.048371302,-0.10477817,-0.034211393,307,3
0.034811963,-0.02327327,-0.079909292,-0.061167582,-0.038061502,308,3
0.10701658,-0.020927996,-0.10302615,-0.021371257,-0.057603226,309,3
0.2667305,-0.067357926,0.029503313,-0.008335042,-0.024954759,310,3
0.086950273,-0.010964442,-0.021899113,0.0066897701,0.057926543,311,3
0.21472228,-0.039357519,-0.058500731,-0.034086746,-0.062852403,312,3
0.073240678,-0.020158629,-0.055027732,0.00027617068,-0.011797034,313,3
0.16265652,-0.058280973,-0.027807236,0.019751892,-0.064946607,314,3
0.19255557,-0.028564059,-0.067583423,-0.082773243,-0.049528013,315,3
0.16307593,-0.041916799,-0.031701222,0.090673052,-0.10507082,316,3
0.24916639,-0.039421045,0.0036692812,-0.10666267,-0.014639432,317,3
0.069766605,-0.017445272,-0.055866676,-0.0070176524,-0.080101299,318,3
0.11577243,-0.03666526,-0.042974511,-0.055955689,-0.031252658,319,3
0.22157108,-0.067355612,-0.033697663,0.016730468,-0.059291209,320,3
0.098764866,-0.042243233,-0.085148598,0.051760428,0.0062589392,321,3
0.24102997,-0.029787167,0.0071081294,-0.072745909,-0.090391264,322,3
0.12153477,-0.049591728,-0.077552525,0.064594353,-0.024992638,323,3
0.1727463,-0.023341967,0.015324887,-0.10116236,-0.0048463419,324,3
0.3466863,-0.046167506,-0.019981198,0.045013628,-0.026397707,325,3
0.36248063,-0.046978769,-0.01543697,0.055304917,-0.036863106,326,3
0.1192599,-0.065071826,-0.1113574,-0.045932776,-0.027521553,327,3
0.2168879,-0.0037263195,0.023324199,-0.0014429951,-0.05707612,328,3
0.16031519,-0.048228438,-0.063339356,-0.050814055,-0.070618636,329,3
0.21117591,-0.011650011,-0.066346579,0.031648624,0.028749164,330,3
0.18583138,-0.008916558,-0.073578195,0.015320845,0.028842029,331,3
0.15991886,-0.059339923,-0.061273217,-0.052612902,0.0064198613,332,3
0.16985731,-0.0099698223,-0.03836483,0.011229497,-0.051881855,333,3
0.16989666,-0.073165843,-0.0016205939,0.015151646,-0.075912784,334,3
0.2456925,-0.043441704,0.049119376,0.049524321,-0.037860472,335,3
0.20212317,-0.045126781,0.013450695,0.011534282,-0.081237051,336,3
0.13984527,-0.02057067,-0.059478594,-0.0226643,-0.0020097805,337,3
0.23640117,-0.037921337,0.00020460396,0.0091359149,0.018614013,338,3
0.13745758,-0.061318721,-0.020693989,-0.0001832814,-0.13836058,339,3
0.099236763,-0.025650346,-0.059118686,0.019732499,-0.1464326,340,3
0.17999848,-0.024288312,-0.077347982,-0.0042064704,-0.05349108,341,3
0.15804547,-0.03270085,-0.028248107,-0.015104219,-0.087202677,342,3
0.26421889,-0.013604075,0.011940617,-0.089963323,0.020627986,343,3
0.18998064,-0.034994367,-0.018858702,-0.015595446,-0.083928063,344,3
0.13898957,-0.055180501,-0.091713632,0.016549208,-0.077894962,345,3
-0.012635395,-0.023269635,-0.082975591,-0.011709137,-0.058019964,346,3
0.32392222,-0.022137087,0.0078258541,-0.038302672,0.045355916,347,3
0.2039067,-0.034020672,0.050414738,0.039273375,-0.0049498249,348,3
0.15865231,-0.041835679,-0.097458518,-0.047193232,-0.066578734,349,3
0.1811666,-0.039430489,-0.1096619,-0.053969456,-0.047758836,350,3
0.27041173,-0.064213012,-0.026239142,0.042583381,-0.078304692,351,3
0.21831758,-0.012272499,-0.083783384,-0.069719276,-0.096075258,352,3
0.25838565,-0.012855561,-0.088091015,-0.11424774,-0.010421445,353,3
0.30285827,-0.013394416,0.025219799,0.11883183,-0.10400661,354,3
0.18622271,-0.063616924,0.0031909697,-0.027309528,-0.021040361,355,3
0.21721555,-0.079715626,0.011980927,-0.024961341,0.0059148768,356,3
0.22446542,-0.021357108,-0.069085707,-0.028202004,-0.086550105,357,3
0.13850928,-0.05587714,0.021308844,-0.096181138,-0.1060477,358,3
0.20372547,-0.013276204,-0.034686043,0.021547014,-0.0071616206,359,3
0.13370379,-0.026552337,-0.020232225,0.013712349,-0.04110525,360,3
0.16078111,-0.032535376,-0.081918797,-0.087898313,0.085072342,361,3
0.10715267,-0.018905292,-0.08156513,-0.013760714,0.031639513,362,3
0.20666687,-0.016453314,8.8553769e-05,0.02562413,-0.067422522,363,3
0.10923809,-0.031645209,0.0033311607,0.015449211,-0.11814454,364,3
0.14674942,-0.040295976,-0.02355738,0.0091296962,0.0006352498,365,3
0.21858925,-0.032564336,-0.039394312,-0.029172146,-0.09694332,366,3
0.16829927,-0.034313571,-0.043068681,-0.032742942,0.047402611,367,3
0.27326743,-0.029979013,-0.01585335,0.0076794115,-0.045072227,368,3
0.26815434,-0.032919225,-0.035709054,0.018065383,-0.020352311,369,3
0.19241405,-0.060278601,0.029116561,-0.027610968,-0.058958968,370,3
