,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_train_neg_root_mean_squared_error,split1_train_neg_root_mean_squared_error,split2_train_neg_root_mean_squared_error,split3_train_neg_root_mean_squared_error,split4_train_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error
0,0.028119421005249022,0.003138062300750881,0.0019681453704833984,0.00013796333709118627,0.05,3,100,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.048076977336938304,-0.04378796665126055,-0.056731257628556554,-0.042633004206108153,-0.03919948072592957,-0.04608573730975863,0.0060318120880247855,8,-0.018182331648363095,-0.01882817413891613,-0.01862984259305433,-0.018447665604411256,-0.017555958436730214,-0.018328794484295006,0.0004411048095769435,0.741923971051929,0.6300248869346223,0.63282931345396,0.6826848677491806,0.7899269949164239,0.6954780068212232,0.06237062295080771,8,0.9542142458874465,0.9554654119147198,0.9495858108896559,0.9577798376311248,0.9585987485374259,0.9551288109720746,0.0031856863768028204,-0.057497719640671005,-0.054096616300043095,-0.07641929107476732,-0.05148789805012746,-0.048127635925495287,-0.05752583219822083,0.009934846171625853,8,-0.02279895500272981,-0.023302115988136266,-0.02281931416575118,-0.022908027533636764,-0.022118132541608437,-0.02278930904637249,0.0003817162011101182
1,0.02602663040161133,0.0002888138781214607,0.00179443359375,0.00015492641069595524,0.05,3,100,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.04761087122147311,-0.04441042343955643,-0.05655185256888266,-0.04314114690435177,-0.03740226799128006,-0.04582331242510881,0.006299225295062524,5,-0.018390789036307465,-0.0193890338700915,-0.018730492837072982,-0.01835020070675317,-0.017953031880978347,-0.01856270966624069,0.000481120908917023,0.7462092618630554,0.6251985086055436,0.6406237037862681,0.6775668864920634,0.806834978884028,0.6992866679261917,0.06807424862662421,4,0.9531671869898564,0.952549356012288,0.9483095313298738,0.9579356949688081,0.9571468679746375,0.9538217274550927,0.00347600191629981,-0.05701835342060417,-0.05444832205662881,-0.07560381625934412,-0.051901461725838205,-0.046150206451972826,-0.057024431982877634,0.009963167212740532,2,-0.023058172181111242,-0.024052913821455836,-0.023106354360432724,-0.022865705511044526,-0.02250261584467574,-0.023117152343744014,0.0005138337119261227
2,0.05151324272155762,0.0001928034546671512,0.001987791061401367,0.00020541299113627177,0.05,3,200,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.04861397928661767,-0.043492760385245154,-0.054836979811829493,-0.04124746737634244,-0.04111770307463582,-0.04586177798693412,0.005244791957231752,7,-0.013802209852323857,-0.014329797103381548,-0.013645636607691563,-0.013818449844694602,-0.012702827800196798,-0.013659784241657674,0.0005311012802538562,0.7374434069770862,0.6255548788797918,0.648818959894341,0.7089800590631459,0.7695385974983364,0.6980671804625402,0.05377948065376339,6,0.9729203118846093,0.97343280898306,0.9708985024749881,0.9756671816647378,0.977714108571246,0.9741265827157282,0.0023494978287499357,-0.05799469266291078,-0.05442243051337904,-0.07473680608503888,-0.04930842662330142,-0.050409049141602304,-0.05737428100524648,0.009210082202920779,6,-0.01753361978566999,-0.017997801555447956,-0.0173373957783746,-0.017390975918814104,-0.016227690904057176,-0.017297496788472765,0.0005832659331708579
3,0.049782609939575194,0.000570906589458236,0.0018640518188476562,0.00018127079811166376,0.05,3,200,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.04749442094577949,-0.0442890108271431,-0.054787903467949296,-0.042254218911908385,-0.039169479626106285,-0.04559900675577731,0.0053342465616679925,1,-0.014162965722995899,-0.01479048849305506,-0.01436374457418472,-0.014702143142591747,-0.013011210522954408,-0.014206110491156365,0.0006390683765535539,0.7478775736534782,0.6192079041760348,0.655678401817722,0.6977184703564447,0.7878098976058527,0.7016584495219066,0.06080470391834093,2,0.9712905469362156,0.9714825044397549,0.9678218531264154,0.9720439399211185,0.9762501197577229,0.9717777928362455,0.0026850178828218708,-0.05683063728351594,-0.054881731901074565,-0.07400330851551329,-0.05025341460259465,-0.04836954102451602,-0.056867726665442896,0.009094415862706163,1,-0.018053533455112587,-0.018646714916819847,-0.018230841248383325,-0.01864085075704567,-0.01675222254398145,-0.018064832584268574,0.0006958470592088734
4,0.04235529899597168,0.00045288809963470574,0.0019498348236083984,0.0001300080924690083,0.05,5,100,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.046620086144968466,-0.03879905642655793,-0.06327490850438336,-0.043879450639359246,-0.04375278079185355,-0.04726525650142451,0.00839288880777395,12,-0.011786302318198149,-0.01143289894635984,-0.010952511825992472,-0.010602972122855957,-0.009887734825726184,-0.01093248400782652,0.00066028794736385,0.765731661385433,0.7030209056198011,0.4603544947385838,0.6699378153466297,0.7353777459774835,0.6668845246135862,0.10810355375980221,10,0.9791028484362347,0.9823124125523979,0.9807525534650039,0.9850389203955686,0.9860110545740746,0.982643557884656,0.0025806965670644153,-0.05478145789939123,-0.04846707209205663,-0.09264527735377083,-0.05251189073801462,-0.05401602074765043,-0.06048434376617675,0.01622752343941045,10,-0.015402573926703371,-0.01468523632245449,-0.014099793605739593,-0.013636697718621586,-0.012856839123645547,-0.014136228139432916,0.0008709461531278551
5,0.041485023498535153,0.000556697046890546,0.001851797103881836,0.000208279337614899,0.05,5,100,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.046224570950142624,-0.0380090627955021,-0.06375825010527289,-0.04561040905259904,-0.0449493818616921,-0.04771033495304176,0.008554417661537903,14,-0.011335424944927354,-0.011561875792948106,-0.010743071256349641,-0.010714817850729532,-0.009763494094174213,-0.010823736787825769,0.0006243650844288166,0.7653490353272699,0.7107969891409882,0.4398968440758868,0.6481789783350045,0.7098289750705966,0.6548101643899492,0.11367686126861895,16,0.9801024642606246,0.981869177017042,0.9812220907522603,0.9846435119536532,0.9864530914690659,0.9828580670905293,0.002339217080756903,-0.05482617640825464,-0.04782833367174579,-0.09438500726741793,-0.05421514997542384,-0.05656351985878747,-0.06156363743632594,0.016675105468641743,16,-0.015029668521330152,-0.014868097441286168,-0.013926751051174458,-0.013815725629293004,-0.012652076842124731,-0.014058463897041703,0.0008547443579034895
6,0.08181838989257813,0.0010221482635678768,0.0018023967742919922,9.080592180522054e-05,0.05,5,200,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",-0.047579132054488195,-0.03859793281519136,-0.062011121622964634,-0.04337500629984602,-0.04400826396450164,-0.047114291351398364,0.007978591988079644,9,-0.007310838767280187,-0.007379323407185393,-0.006942131080440515,-0.006828200942998089,-0.006530412923644794,-0.0069981814243097965,0.0003142821027398332,0.7622001793767814,0.7001653770452279,0.47724848037140166,0.6796207886727331,0.7288426917066555,0.6696155034345599,0.10011818428482518,9,0.9919023839289421,0.9925571552440984,0.9921115689774526,0.9938391023178362,0.9939667192848898,0.992875385950644,0.0008661613900642249,-0.055192815448037315,-0.0486995261876971,-0.09118358346206647,-0.05173589121616564,-0.05467893691572702,-0.06029815064593871,0.015616595957726064,9,-0.009588007091457755,-0.00952612158037675,-0.009026544149648718,-0.00875084003387091,-0.008443421849093358,-0.009066986940889499,0.0004410633796548411
7,0.08158984184265136,0.0020256261961317207,0.0020182132720947266,0.00017778533093587752,0.05,5,200,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-0.04661169857935567,-0.03781163978738852,-0.06289537380206611,-0.04438463164903138,-0.04618040502138959,-0.047576749767846246,0.00828357816120599,13,-0.007689799878782866,-0.008026243457988799,-0.007235787595055951,-0.0071898821255980605,-0.006869331868790772,-0.00740220898524329,0.00040715214377406837,0.7666651803226394,0.7067515946824123,0.4475228749564367,0.665847659248274,0.694650888843786,0.6562876396107097,0.10943095730499323,13,0.9906155686057697,0.9909840093239561,0.9914401874820709,0.9929194344082339,0.9931609874416935,0.9918240374523449,0.0010296324367750406,-0.054672201616684624,-0.048161685229424954,-0.09374026010887808,-0.05283625465034857,-0.058024009465284555,-0.06148688221412416,0.016438406108073653,15,-0.010321759543183985,-0.0104846362242384,-0.009402824295220909,-0.009381271868990152,-0.008989559728727291,-0.009716010332072148,0.0005823373043719885
8,0.026964426040649414,0.000697368727767371,0.0017737865447998047,0.00020490655328243894,0.1,3,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.04773777097350973,-0.042380368215787265,-0.05660405942101598,-0.04136783554575612,-0.04117615933185802,-0.04585323869758542,0.005885343666047763,6,-0.013923355842303423,-0.014276881229850418,-0.013824561000603988,-0.01425021476408868,-0.012876679160118398,-0.01383033839939298,0.000508694059084467,0.7446492455217033,0.6451385481826102,0.6188473902985074,0.7133070205412657,0.7680925747801776,0.6980069558648528,0.05724140895154212,7,0.9721418470332754,0.9734780567579424,0.9703562515734819,0.9742578204612203,0.9768960694313298,0.9734260090514499,0.0021821283778755865,-0.057193326889100116,-0.05298015906924176,-0.07786072665616701,-0.04894048848473113,-0.05056694683327963,-0.057508329586503926,0.010549069315214417,7,-0.01778385525755603,-0.017982468592476878,-0.017498174933328746,-0.01788753120206098,-0.016522838467719375,-0.017534973690628404,0.0005314625816360294
9,0.02602543830871582,0.0001908550241578854,0.0017441749572753907,0.00016713177086417292,0.1,3,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.047232735104751844,-0.043410848094402446,-0.05527934083930489,-0.04266122352238957,-0.039698219339863776,-0.04565647338014251,0.005377719312197257,3,-0.014121021473128407,-0.014763457803769423,-0.01439051053884694,-0.014148907579570892,-0.0127725956344975,-0.014039298605962633,0.0006739414718802146,0.7460017543242733,0.6264127529490182,0.647217138989475,0.687066558132706,0.7846271638060023,0.6982650736402949,0.059382245950997926,5,0.9713005168526646,0.9714126936682257,0.9677651029867875,0.9738498803239423,0.9774929172237089,0.9723642222110659,0.003215570427078924,-0.05704165868531861,-0.054360052395847,-0.07490705840928652,-0.051131173377981315,-0.048730948977481446,-0.05723417836918297,0.009275558558509554,5,-0.018050398462451434,-0.018669524526109222,-0.018246910337597403,-0.018028707271049615,-0.016308023394685754,-0.017860712798378687,0.000809737257208295
10,0.05209341049194336,0.000583835424673148,0.001987600326538086,6.868832229695398e-05,0.1,3,200,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.048097310976286466,-0.04135954076290492,-0.05500554042338244,-0.04093566452970311,-0.04268821277383232,-0.045617253893221854,0.005346312543340753,2,-0.010034188797324308,-0.010121730616483726,-0.009847189932916774,-0.010019492859549986,-0.00944715445119661,-0.00989395133149428,0.0002404681706172139,0.745419364358157,0.6586307735369643,0.6317047281644037,0.7185537890243463,0.7551718090274652,0.7018960928222674,0.04859788363811067,1,0.9853194510393478,0.9861572810305597,0.9840769833016383,0.9868644476723684,0.9874275086621115,0.985969134341205,0.001180352891875888,-0.057107016358658114,-0.051963216924531486,-0.07653623165468267,-0.048490590621997696,-0.05195652745303416,-0.05721071660258083,0.010046587872279694,4,-0.012909841299279629,-0.012991441463576055,-0.01282445357573865,-0.012777677312761523,-0.01218855985114555,-0.01273839470050028,0.00028449752748817845
