"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","beta[15]","beta[16]","iteration","cv_fold"
-0.0020677889,-0.13759501,0.053500917,-0.032821966,0.01413949,0.094903214,0.039202574,0.029505389,-0.00042821909,0.091540366,-0.021112514,0.0093898035,0.15742841,0.17642465,0.040651365,-0.016940569,46,4
-0.0003258799,-0.14762298,0.065015382,-0.039789413,0.038791046,0.083088184,0.0056392569,-0.024854943,0.0026119642,0.068568915,-0.014051402,0.0085182546,0.087658407,0.14643574,0.026507014,-0.018902713,47,4
-0.010932963,-0.12442805,0.035889275,0.00012175258,0.086114808,-0.064027848,0.12819357,0.12949378,-0.002918042,-0.021335804,-0.030599599,0.018094873,0.042774748,0.20129778,-0.0285926,-0.015570473,48,4
0.00087178265,-0.093213893,0.03177948,-0.034375778,0.063755769,-0.035896838,0.070353508,0.080027979,0.0013131604,0.12841644,-0.011173547,0.0076207712,0.0016745551,0.29280661,0.14682359,-0.026771917,49,4
-0.0077310273,-0.080679288,0.015239959,-0.02372679,0.15759094,-0.086902295,0.030182564,0.029807381,-0.00049302562,0.034835586,-0.017348174,0.0038018728,0.016739078,0.33680516,0.0050827908,-0.020395106,50,4
-0.0049919977,-0.084343529,0.017434637,-0.035905574,0.20800009,-0.092872298,0.071954981,0.03938889,-0.0069527153,0.085725411,-0.01438961,0.0089018594,-0.023679426,0.27156774,0.05684987,-0.016430964,51,4
-0.0052053652,-0.11268619,0.021956158,-0.023503702,0.092938311,-0.0030561646,-0.074474955,0.05284093,0.0039847654,0.086340189,-0.020840563,0.0080591292,0.083385826,0.16402804,0.14486758,-0.024330032,52,4
-0.005646435,-0.1059022,0.0184368,-0.0076746794,0.083985013,0.029343439,-0.18498869,-0.0038066191,0.0012024955,0.09662899,-0.014914452,0.0090927024,0.060225453,0.2277165,0.16683416,-0.021883377,53,4
-0.0034150847,-0.1185294,0.058493771,-0.0040508361,0.043355439,0.022081497,0.27053619,0.092264577,-0.0015126747,0.0061737793,-0.016227521,0.0085608558,0.070230277,0.18134428,-0.034504782,-0.0087126853,54,4
-0.0093118137,-0.1009919,0.032572411,-0.010601514,0.12253554,-0.0025445409,0.035058553,0.0011249563,0.0033097071,0.075868095,-0.011834563,0.0073273155,0.039732204,0.25465414,0.091750365,-0.019767774,55,4
-0.0062233805,-0.1140836,0.044936103,-0.04946287,0.080192548,0.025196849,0.11007911,0.082409322,-0.00218622,0.062106702,-0.009444752,0.0032712034,0.11377259,0.16092451,-0.0074368202,-0.021984399,56,4
-0.0035295353,-0.1023645,0.034337836,-0.014907456,0.14074391,0.0047550264,0.0099071665,-0.019936969,0.0041091281,0.013392419,-0.017883302,0.011830453,0.080008742,0.25044851,0.015219932,0.0061351138,57,4
0.00056214688,-0.13334975,0.019396957,-0.030216187,0.12329063,0.024338217,0.073278015,0.067549096,-0.0019200907,-0.030984161,-0.017369421,0.0089437345,0.047761743,0.19873165,0.11500277,-0.0059050943,58,4
-0.0063747925,-0.094995679,0.031435326,-0.052028784,0.018602775,-0.065844921,0.030018676,0.11932658,-0.0040537444,0.05167232,-0.016803552,0.0089444501,0.13441937,0.24909083,0.10760565,-0.0057819998,59,4
-0.0026081317,-0.094256581,0.026311749,-0.067277235,-0.01073211,-0.089785383,0.022915775,0.17367623,-0.0043723694,0.064884843,-0.017528981,0.0070120155,0.11425215,0.19949905,0.10040209,-0.0080859844,60,4
-0.0013987311,-0.1085875,0.04169376,-0.026168664,0.080610153,-0.12765069,-0.033638857,0.094043035,0.0041286743,0.069102825,-0.016875688,0.012611599,0.1149098,0.13963106,0.16636792,-0.00027556742,61,4
-0.0064677873,-0.084807984,0.0093764096,-0.025401166,0.23101264,0.024730397,0.081791244,0.084276912,-0.0052644205,-0.047457898,0.0060545205,-0.0047270551,0.075701814,0.30137112,0.055120334,-0.019417093,62,4
-0.0013230489,-0.094176158,0.029804464,-0.046792608,0.21459445,-0.0069535969,0.10311885,-0.046036636,-0.0069335128,0.097123648,-0.012419677,0.014606853,0.055280888,0.16631678,-0.084645442,-0.028766153,63,4
-0.00033207779,-0.11195056,0.048449462,-0.011189061,-0.00046317425,0.01138078,-0.037402032,0.16400133,-0.0010557197,0.073250071,-0.010886726,0.0093256948,0.038983929,0.12220202,0.03400827,0.0065476333,64,4
-0.0095652722,-0.10788636,0.039211506,-0.041717168,0.1658586,0.075995141,0.12818817,-0.02161724,-0.004380403,0.061669441,-0.020716927,0.0068850083,0.098373992,0.11814925,0.079375051,-0.02914332,65,4
0.0013492218,-0.10833306,0.026706958,-0.018783042,0.022169896,0.0020504016,0.0096743891,0.14717023,0.0034615239,0.077448449,-0.014863441,0.010765259,0.028460912,0.14477653,0.082300988,0.00078732907,66,4
-0.0027874599,-0.10285068,0.059929521,-0.028449527,-0.049736935,0.021246451,-0.012029859,-0.06765484,-0.0065046368,0.076095297,-0.018412593,-3.7368875e-05,0.070706706,0.25442747,0.076868311,-0.005630005,67,4
-0.0035743774,-0.12914517,0.040271051,-0.0078867221,0.0080263372,0.038794539,-0.01528793,-0.083774029,-0.0029403607,0.14348989,-0.0075142736,0.0005280249,0.065635703,0.19988095,0.14279119,8.6837796e-05,68,4
-0.0077670959,-0.10510441,0.039377149,-0.050535573,-0.019679955,-0.022182359,0.21052542,0.198109,0.0038659098,-0.063407175,-0.018563759,0.015033538,0.0613093,0.24280817,-0.05873618,-0.042226935,69,4
-0.0029660902,-0.1404119,0.031485395,-0.037947887,0.026906385,0.05347976,0.14629351,0.07246617,-0.0013419086,0.022926056,-0.018408758,0.0073751696,0.14150532,0.13424515,-0.039465477,-0.01443774,70,4
-0.005275859,-0.12967548,0.013042409,-0.00032333796,0.0056324561,0.019984912,-0.047655092,0.0020223336,-0.0066808827,0.068593873,0.0020207706,0.0010319197,0.043518397,0.22547876,0.083903964,-0.027169508,71,4
-0.0058770948,-0.13725451,0.034805259,0.00037575879,0.13287268,0.087515531,0.083520859,0.082435305,0.00087543391,-0.15476615,-0.010506398,0.0026724704,0.075773593,0.14514304,-0.021413477,-0.022504627,72,4
-0.0028910128,-0.096287352,0.030849585,-0.028722355,0.17542,-0.1853454,0.047337683,0.087037182,0.00015478941,0.10861185,-0.017348544,0.014215087,0.15595268,0.20382177,0.084484551,0.0017941778,73,4
-0.001375352,-0.080091141,0.029047478,-0.010062833,0.017777401,0.10701368,0.013660719,0.054225555,-0.00031259163,0.0010067968,-0.0066099279,0.0036853868,0.056255306,0.15523558,0.0016000479,-0.018554402,74,4
-0.0069295243,-0.069621196,0.026616427,0.0016101711,0.10630614,-0.1205261,0.049744428,0.019930627,0.00182253,0.07751,-0.016142343,0.011198062,0.06870647,0.095946737,0.11692332,-0.0081550576,75,4
-0.0015369328,-0.092329216,0.024761581,-0.015229276,0.13418114,-0.1261804,-0.0052067268,-0.025396599,0.0012667674,0.090073916,-0.016631599,0.0040124136,0.033238472,0.15908158,0.1192509,-0.00042842632,76,4
-0.0058708851,-0.11073279,0.036974189,-0.010199772,0.061436646,0.093460314,0.034696816,0.023534462,0.00077116252,0.05198223,-0.0087602826,0.016692642,0.18688321,0.14406945,0.018702597,-0.0057296236,77,4
-0.0037281771,-0.094075954,0.026323068,-0.023598012,0.14323149,0.045156975,0.069066989,-0.076419375,0.0028807768,-0.022657642,-0.014949264,0.012627168,0.12166586,0.11283085,-0.019681439,-0.020859638,78,4
-0.0070778219,-0.06914983,0.03060577,-0.035755626,0.19061962,-0.0098015044,0.081068493,0.11056457,-0.0038259869,-0.0039748865,-0.0015612742,0.004561643,0.14062669,0.15732041,0.0066781954,-0.010997622,79,4
-0.010111505,-0.080449311,0.031509062,-0.036805744,0.16959532,-0.03699013,0.03505935,0.12137404,-0.00064103502,-0.027533844,-0.0037096812,0.0066297623,0.121744,0.15016616,-0.0017129658,-0.0054240815,80,4
-0.0051902474,-0.12862716,0.035136828,-0.032874655,-0.091129145,0.079724262,0.014615893,0.084843939,0.0032162,0.09838138,-0.03730633,0.0092943531,0.0048880415,0.28175595,0.21175687,-0.026315529,81,4
-0.0046206852,-0.1361805,0.052269509,-0.02655342,-0.014504364,0.087871164,0.20281878,0.0083360005,0.0012834839,0.19324333,-0.037411225,0.010510465,0.031330439,0.32665367,0.15770267,-0.019013054,82,4
-0.0037850994,-0.097009693,0.0098710442,-0.011831094,-0.06394082,-0.029640334,0.013359285,0.034376873,-0.0025013216,0.14161311,-0.0082239589,0.0038484409,0.028077763,0.26572087,0.093992045,-0.020543645,83,4
-0.010192723,-0.11059333,0.058355463,-0.030453563,0.22746725,0.00551176,0.060798406,0.10220024,-0.001792927,-0.083532793,-0.025195393,0.012574746,0.11526045,0.17730081,0.023805386,-0.0087970118,84,4
-0.010393078,-0.096854472,0.03940725,-0.010257785,0.18334445,0.067681765,0.1916906,0.0077419639,0.00022176382,-0.0028556079,-0.009880143,0.0022936709,0.086740228,0.12694816,0.06572241,-0.0083208274,85,4
-0.010952442,-0.10670083,0.038842038,-0.018845489,0.12773493,-0.060744295,0.25184103,0.013423506,-0.0012934471,0.022125324,-0.022267099,0.017491553,0.18509332,0.23237744,-0.13745027,-0.0066775502,86,4
0.00038146499,-0.11687536,0.033812732,-0.015697226,0.086028744,-0.092331185,0.03908299,0.11783163,0.00025076602,0.0050004006,0.0018142972,0.0049843305,0.06486223,0.31594422,0.15915201,-0.019613893,87,4
-0.0054206852,-0.13502805,0.042737917,-0.035228783,0.17955436,-0.031175506,-0.15097364,-0.14418719,0.00083693898,0.13587997,-0.030519085,0.018600765,0.16533593,0.29010741,0.1932341,-0.0056401552,88,4
-0.0034001586,-0.1176022,0.055909055,-0.016622042,0.12095405,-0.015487629,-0.16694986,-0.080144285,-0.00014029229,0.077535651,-0.0023317507,0.0026481765,0.057418216,0.24108509,0.25141332,-0.015200958,89,4
-0.0085221506,-0.14508918,0.027622704,-0.0073135036,0.063465297,-0.1127921,-0.041753031,0.039463181,-0.0036731427,0.12425926,-0.017407504,0.0076237283,0.013895189,0.31903694,0.098231538,-0.03784491,90,4
-0.0026116442,-0.083044474,0.043625892,-0.037130128,0.13723611,0.099271545,0.00029123112,0.0483151,-0.0025800591,-0.068088856,-0.014744802,0.0076412892,0.19792937,0.19584631,0.10617507,0.0082315683,91,4
-0.0071525294,-0.1533955,0.045876455,-0.00062400351,0.065478008,-0.0015592311,-0.00054958208,0.05536919,0.0047978666,0.063050946,-0.019957821,0.012035659,0.034287562,0.12867857,0.095831684,-0.037751362,92,4
-3.9582693e-05,-0.12190003,0.053148048,-0.013137247,-0.037424862,-0.06804262,0.017121624,0.1034888,0.0053428793,0.09031709,-0.022008726,0.0091921583,0.14770018,0.20171344,0.036142127,-0.018038376,93,4
-0.010712458,-0.11489521,0.024900196,-0.022787762,0.14019511,0.10665806,0.031738694,-0.0028905102,-0.005006218,-0.027444213,-0.017033017,0.013322966,0.041922787,0.18965666,0.073241514,-0.030688348,94,4
0.0006562111,-0.10813736,0.021023885,-0.0037568777,0.07818796,0.017438943,-0.042241067,0.074893194,0.0076796769,-0.02457316,0.001926709,-0.0028208101,0.0089932575,0.27666019,0.030164236,-0.030168132,95,4
-0.0096748608,-0.10093908,0.045185547,-0.050112399,0.073905349,0.1985677,0.29123832,0.018681425,-0.0070202336,-0.060414781,-0.032425551,0.020078313,0.012950439,0.30023119,-0.067007435,0.0047822264,96,4
-0.0050120627,-0.11411566,0.046851665,-0.020677572,0.14024977,0.22753796,0.22592998,0.025109054,0.0078127575,-0.1914931,-0.024815205,0.02109766,0.029901528,0.34545888,-0.02679923,-0.027249868,97,4
-0.0082318603,-0.10476218,0.042297496,-0.041666706,0.15925504,0.18188494,0.20153023,0.053389745,-0.0015034642,-0.10556742,-0.025222264,0.01096012,0.014088186,0.24982882,0.012047097,-0.028753019,98,4
-0.0035620613,-0.10490803,0.03051487,-0.020602419,0.29375063,-0.039212152,-0.00019210378,-0.0074881952,0.0036471937,0.17400462,-0.0011249312,0.007422457,-0.02036098,0.23852456,-0.00012923568,-0.0034895649,99,4
0.00028515714,-0.07447683,0.042727629,0.010616491,0.038499488,0.051517514,0.0034112349,0.10243325,0.0028809328,0.03978517,-0.017302635,0.0015106084,0.10703989,0.24973217,0.012806519,-0.0073285179,100,4
-0.0063594099,-0.11670019,0.016876758,-0.067757999,0.082597873,-0.0059159347,0.073514554,-0.01294088,-0.0017029625,0.030406075,-0.010971767,0.014938671,0.1048345,0.093297985,0.06512213,-0.0062461396,101,4
0.0053821919,-0.085777759,0.016952882,-0.065278204,0.042745831,-0.020632358,0.13498372,-0.070013126,-0.0011241925,0.031165432,-0.0033730296,0.013784516,0.045102892,0.10534271,-0.0099289488,-0.0080366952,102,4
0.0025968641,-0.088874701,0.0020054705,-0.059441915,0.066615614,-0.071662732,0.19116458,0.0049385143,-0.0044932999,0.02216852,-0.0081936839,0.015033069,0.12757689,0.14865272,0.044676265,-0.0053511312,103,4
-0.0070972467,-0.068289527,0.022341778,-0.00583859,0.1484424,0.035062092,0.024581348,0.13426459,0.00054148101,-0.0041249521,-0.019563864,-0.0037496578,0.1902561,0.069097466,0.085505325,0.0061349787,104,4
-0.0048530575,-0.097424208,0.042178783,-0.054289173,0.071239625,0.043115335,0.070239004,0.036460958,-0.0031446384,0.17830699,-0.022392699,0.02417878,0.053404377,0.30359697,-0.05616857,-0.019512382,105,4
-0.0069148918,-0.13572306,0.015044657,0.0085521045,0.19445064,-0.16981089,0.16586183,-0.096722874,0.005919132,0.13093037,-0.0077992704,0.0012014366,0.14755706,0.1121443,0.023452279,0.0034622888,106,4
-0.0030350441,-0.089826791,0.061167129,-0.044742212,0.21248613,-0.20404606,0.15774992,0.078461314,-0.004809592,0.28093363,-0.024045037,0.017129558,0.086101743,0.26757864,0.045557821,-0.027174286,107,4
-0.0065257695,-0.11766938,0.018303058,0.0038305322,-0.01742554,0.12204741,0.033103622,0.047731982,0.0047563091,-0.055798741,-0.010295467,0.005205693,0.024285184,0.13857357,0.010633212,-0.016766702,108,4
-0.0052635453,-0.081711261,0.028171311,-0.020034453,-0.051351838,-0.017030584,0.072239076,0.0055787073,-0.0045958803,0.15178451,0.0066502957,0.0050108808,0.11090042,0.13776396,0.013585582,-0.01669409,109,4
-0.0057907984,-0.092918902,0.031858269,-0.021079743,0.042122339,0.012400297,0.028432747,0.053134923,0.0010033263,-0.014011303,0.0021248794,-0.0029311098,0.053799187,0.14362452,0.0078320823,-0.0084469158,110,4
-0.0039579702,-0.11986245,0.045173353,-0.024399077,0.078347806,0.0024275513,0.025045739,0.031720072,0.002652117,0.051049582,-0.020628649,0.011688009,0.090864933,0.14394549,0.069128311,-0.020308624,111,4
-0.0051500995,-0.11915257,0.032473214,-0.0041997065,0.15262747,-0.026728178,0.044574059,0.048960193,-0.0022802258,-0.0020960031,-0.0039628165,0.0019246405,0.034750755,0.20625501,0.048274965,-0.013640522,112,4
-0.0037631444,-0.097853528,0.038067302,-0.05249333,-0.031534032,0.072320974,-0.016693224,0.11592381,0.0023427056,0.01526289,-0.015522974,0.018457162,0.049646895,0.16769454,0.066850162,-0.0069816292,113,4
-0.0049973742,-0.083494472,0.025211405,-0.0038921519,0.089258783,0.000412989,0.025319054,0.18144798,-0.0036399731,0.0094094215,-0.027132187,0.0049728837,0.055277483,0.29662697,0.19475434,-0.018840219,114,4
-0.0049164809,-0.072859791,0.013808524,-0.041977333,0.065904577,-0.17398688,0.13767587,0.046673047,-0.0080606204,0.05794071,-0.018791911,0.012952774,0.041306193,0.17148537,0.18500151,-0.047205522,115,4
-0.0064190186,-0.11984787,0.013854948,-0.056801061,-0.14807393,-0.061640476,0.20986226,0.11896255,0.0046714445,0.13483963,-0.017449003,0.0064744745,0.07061252,0.36970415,0.16434048,-0.020394311,116,4
-0.00053620094,-0.07120699,0.039997504,-0.00078348966,0.32574735,0.018286391,-0.08077612,0.065442661,-0.002511108,-0.081387511,-0.0064757506,-0.0042184583,0.016649419,0.30466799,0.1684958,-0.0071642903,117,4
-0.0036481479,-0.1154909,0.035522441,-0.043020699,-0.07867263,-0.042724935,0.11604409,0.041680507,-0.011634138,0.082227298,-0.033297198,0.01211589,0.14061858,0.11002464,-0.010659739,-0.017562415,118,4
-0.003396307,-0.044857281,0.026056618,-0.017038414,0.15141135,0.081092425,-0.051715846,0.023248699,0.010752324,-0.034933882,-0.0038104751,0.011648718,0.014928899,0.17804503,0.092229879,-0.0013728112,119,4
-0.015569345,-0.10720344,0.028243583,-0.018304606,0.0030654391,-0.092754715,0.043846697,0.079894395,-0.0088900054,0.091094184,-0.023526632,0.0065814335,0.16632046,0.16466295,-0.066689284,-0.012692045,120,4
0.0061643368,-0.12306928,0.037867816,-0.032175987,0.2381486,-0.038880426,-0.00063674947,-0.070512348,0.009192269,-0.052544689,-0.022111255,0.018095132,0.032316831,0.2271062,0.15070306,-0.0062837528,121,4
-0.012494842,-0.09588034,0.036909861,-0.027421628,-0.014529641,-0.085893154,0.021477107,0.032410309,-0.0059088373,0.20365161,-0.005917753,0.0033494815,0.038933425,0.24239306,0.019713926,-0.02901581,122,4
-0.011972754,-0.14137762,0.047311763,-0.039968884,-0.14098357,-0.10596486,0.0003703585,0.1052965,-0.00062508321,0.30438845,-0.017805306,0.0027909441,0.11398778,0.15594258,0.050844228,-0.029390892,123,4
-0.0071646279,-0.14569741,0.031957619,-0.033334825,-0.081337988,-0.063043331,-0.017809303,0.16775364,0.00258964,0.092377301,-0.015429761,4.7275332e-05,0.07874727,0.27520474,0.053782894,-0.01973235,124,4
