"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","beta[15]","beta[16]","iteration","cv_fold"
-0.0091146827,-0.11802809,0.048048213,0.030635523,0.022582488,0.031282608,0.043256215,-0.002066876,0.0084004592,-0.045417544,-0.016416812,0.0069170923,0.083194528,0.19918126,0.015816312,-0.011630488,11,0
-0.019022706,-0.14078992,0.018641395,-0.022713575,0.033783364,-0.045027258,0.053743706,0.0029297769,0.00064149535,0.028266853,-0.0043028508,-0.0026330399,0.13163429,0.24898856,0.10348474,-0.020975872,12,0
0.0075932254,-0.12233841,0.031451877,-0.02289474,0.026026482,0.12482914,0.076965595,-0.063164528,0.0028834352,0.060944358,0.0067303824,-0.0073479122,0.17186529,0.11100309,-0.0013713724,-0.00083384601,13,0
-0.020087199,-0.099963358,0.02937169,-0.039092403,0.0032118687,-0.005352102,-0.032457369,-0.022530982,0.0030319955,0.02818722,-0.019309596,0.0078490706,0.11494145,0.23988697,0.19249303,-0.015410345,14,0
0.0059184545,-0.16334993,0.032478659,-0.011232366,0.091040108,0.014932768,0.12161112,0.040003677,0.0039499756,0.0079977322,-0.017167146,0.0087811111,0.062068057,0.16537204,-0.037207937,-0.033017171,15,0
-0.010511722,-0.10360035,0.03215926,-0.046029448,0.016790744,0.051785976,0.00013258068,0.097622544,-0.00013562497,0.029055075,-0.00085795608,0.0003721084,0.12785265,0.17542089,0.23727373,-0.00058946913,16,0
-0.0010564567,-0.10950065,0.04081973,-0.015895602,0.10068256,0.026617851,-0.031536241,0.09551613,0.0068674873,-0.12259577,-0.0067905936,-0.0036382059,0.13985747,0.14090271,0.14286138,-0.012048171,17,0
-0.01122129,-0.12459554,0.023294078,-0.03200985,0.022455366,-0.018562995,0.11209028,-0.080958428,0.003268381,0.17265077,-0.0030880154,0.0037289525,0.056361572,0.18013593,-0.034932098,-0.0099986879,18,0
0.00018604469,-0.10095577,0.044955356,-0.018186123,0.057077938,0.017510855,-0.0058953339,0.12692659,0.0048232097,-0.094097293,-0.015541601,-0.00090159977,0.1307779,0.22602633,0.18120066,0.011108782,19,0
-0.012352012,-0.1085744,0.016880254,-0.051318942,0.012427449,0.067400701,0.040014383,0.066200892,0.0010673763,-0.058323827,0.0049584045,-0.0047588841,0.051999296,0.23613393,0.15679512,-0.050500617,20,0
-0.0033678614,-0.14556731,0.051178144,-0.037045393,0.17910521,0.045289333,0.037690754,0.091272908,0.00085511954,-0.13108824,-0.0083308952,-0.0035107414,0.0871267,0.31452358,0.073240191,-0.026698123,21,0
0.0040872205,-0.11642897,0.028975537,-0.01423228,-0.023296459,0.064914474,0.15143943,-0.13929883,-0.0052516589,0.065058944,-0.019599778,0.0070777494,0.20195579,0.23494979,0.0022515882,-0.005205966,22,0
-0.0092258877,-0.14554242,0.03850295,-0.029594609,0.030261343,0.061746222,-0.069522362,-0.0032404075,0.0033867662,0.083078709,0.0059081494,0.0084867206,0.12804514,0.063888831,0.12786847,-0.00082612559,23,0
-0.0093435546,-0.14181914,0.037778725,-0.044478365,0.029083487,0.056606972,-0.017970947,0.078707697,0.0060475541,0.056947748,0.0030933257,0.0058636198,0.13889447,0.077321325,0.11717851,-0.0055336868,24,0
-0.0073637413,-0.11873884,0.031255111,0.0042716178,0.14416805,-0.031435648,0.27913115,-0.011269155,0.012260945,0.15291462,-0.0063385914,-0.00036617259,0.022006161,0.28077908,-0.022872088,-0.03353994,25,0
-0.00072138451,-0.13209902,0.070875763,-0.049345996,0.024688413,-0.057504334,0.17214545,0.070355913,-0.0088249167,-0.050921714,-0.0065985684,-0.0020114118,0.066662691,0.18386644,-0.10067105,-0.02077936,26,0
-0.01358103,-0.17494941,0.023356726,0.00081560703,0.15174269,0.0010447166,0.047641516,-0.0034587986,0.013530035,0.15658912,-0.0099363234,0.0025468446,0.03665629,0.26400806,0.12827093,-0.044877574,27,0
-0.0028953413,-0.15925878,0.033105369,-0.028919369,0.060698872,-0.13826541,-0.018113936,0.019284973,-0.0029032061,0.068353182,-0.013440654,0.0030270209,0.028072997,0.25681114,0.063729597,-0.003906145,28,0
-0.0031296147,-0.1284545,0.018179968,-0.050652988,0.029603066,-0.029797347,0.11512643,0.078418891,-0.011268959,0.054481765,-0.021714026,0.0095506039,0.062920692,0.25875952,0.10414041,-0.035705287,29,0
-0.0024427411,-0.14016531,0.043966091,-0.0090908474,0.13638568,0.10960544,-0.012111789,-0.044153698,-6.0331596e-05,-0.0011606217,-0.0039235531,-0.0097332767,0.00044984053,0.31570213,0.12807106,-0.015825715,30,0
-0.0056659118,-0.13291384,0.021939419,-0.03663656,0.057113731,-0.055110074,0.1652337,-0.0081131793,0.0042175325,0.12995225,-0.022935743,0.0096435433,0.094318532,0.22276415,0.033969103,-0.028738484,31,0
-0.0061044993,-0.1242121,0.035140772,-0.040083808,0.15624172,-0.0036708118,0.046318426,0.015245834,0.0051800985,0.10261449,-0.015576051,-0.0040332155,0.062332871,0.21280869,0.089983853,-0.021509749,32,0
-0.0061630164,-0.14110288,0.011797219,-0.016870126,-0.0019390966,-0.038356787,0.075222754,0.088297187,0.0018471133,0.033708055,0.0083144331,-0.0016727514,0.13302953,0.13708454,0.11022305,-0.022893363,33,0
-0.0045646313,-0.095881924,0.058984145,-0.021172785,0.16524815,0.1381751,0.065438247,0.037330186,0.0022854035,-0.078789744,-0.0038603643,-0.010007367,0.079720364,0.11683368,-0.0033817222,-0.028284525,34,0
-0.0066545903,-0.13546077,0.0059170935,-0.025043617,-0.046365505,-0.08980501,0.1387611,0.068729485,0.0033277346,-0.0096898531,-0.0046615678,0.0063234537,0.066712476,0.25807571,0.02448212,0.00021476937,35,0
-0.0091653019,-0.11610376,0.063879694,-0.012060441,0.16623881,-0.026331859,-0.02262964,-0.023456312,0.0038184265,0.022577263,-0.0062808294,0.00679782,0.14958255,0.19263132,0.12959827,-0.034558005,36,0
0.00012906141,-0.18794217,0.029173273,-0.031778191,0.05499007,0.16276624,-0.035943642,-0.1247008,0.0027416888,-0.032710026,-0.014776319,0.0018161041,0.10057555,0.24649656,0.10680002,0.0050869459,37,0
-0.012647943,-0.062417322,0.034718325,-0.0074707859,0.093314875,0.072804178,0.09608596,0.055180118,0.0074064583,-0.02441283,-0.012175644,0.0022104679,0.13023867,0.18388135,-0.053211394,-0.030387711,38,0
-0.00018279574,-0.21225005,0.037914602,-0.036919424,0.07136892,0.06997776,-0.01895344,-0.070811782,0.0040828687,0.11189459,0.0037125825,0.0040335138,0.075991451,0.24604782,0.13895511,-0.015650508,39,0
-0.016161867,-0.11798025,0.028814686,-0.016146444,-0.02218141,-0.061438486,0.14506792,-0.032639147,0.0033289403,0.070505316,-0.022528997,-0.00055054387,0.14002103,0.1398806,0.016681196,-0.016481999,40,0
-0.0033838003,-0.09043918,0.039645936,-0.04333007,0.14572407,0.14442192,0.0087400535,0.02164872,0.0017405832,-0.065735876,0.0005859575,0.0065271999,0.10866753,0.18974861,0.11994348,-0.032898786,41,0
-0.010188979,-0.16200885,0.027682146,-0.011777567,0.041446236,0.0035013714,0.088713556,0.071351464,0.0027794906,-0.012847427,-0.010327851,-0.010160036,0.06808454,0.33773661,0.0041974527,-0.0082872064,42,0
-0.0038608202,-0.12923337,0.013946005,-0.031004775,0.060975446,0.057290069,-0.063385062,0.050980447,0.0036693037,0.065821824,0.0032831882,-0.0029073444,0.078728021,0.090465647,0.043701917,-0.0086343521,43,0
-0.0042438997,-0.15269673,0.046125493,-0.026634868,0.1196077,-0.020574038,0.08422945,0.098062212,0.0018259862,-0.10537745,-0.0092503748,-0.0049863965,0.14805401,0.27092525,0.17735293,-0.010616265,44,0
-0.010776198,-0.11857607,0.031312874,-0.0036827049,0.035375442,0.046411269,0.05836319,-0.053017701,0.0069008614,0.034051932,-0.0079535679,0.014093704,0.079136223,0.10208922,-0.012383901,-0.014873458,45,0
-0.00016971159,-0.1218222,0.049468747,-0.046013644,0.054034119,0.1231471,0.1448152,-0.019800408,0.00023362411,-0.034355048,-0.016877158,-0.0075329189,0.14678376,0.29140915,0.009546637,0.0054954357,46,0
-0.010906086,-0.14060933,0.029076044,0.0077495759,-0.0027736889,-0.034728261,-0.015768827,0.090754153,-0.0023539756,0.1179054,-0.023371624,-0.0026917342,0.097746687,0.19805921,0.12124157,-0.041112038,47,0
-0.0010466582,-0.11646753,0.027877715,-0.039027212,0.096176497,-0.126086,0.23657847,0.095174884,0.0088976102,0.022447874,-0.010608001,0.015937833,0.0017383963,0.23928255,0.046005982,-0.0052556669,48,0
-0.0094909001,-0.15269817,0.049728305,0.0055791205,0.022703689,0.062624843,-0.0060739011,0.10698069,-0.0026802095,-0.023397691,-0.016163614,-0.0091275494,0.14054894,0.17631153,0.042025191,-0.018655658,49,0
-6.6917116e-05,-0.12811415,0.039084627,-0.041933715,0.088261263,-0.031796462,0.14471533,0.086658359,0.0098413385,-0.075998561,0.0067015362,0.0076309038,0.11573864,0.085349885,-0.0019747086,0.00015821697,50,0
-0.010693496,-0.10991906,0.030928866,-0.0059391735,0.11246118,0.097275162,-0.012517761,-0.041424224,-0.0056969944,-0.032501555,-0.015196459,-0.010041084,0.1053571,0.18479442,0.059087416,-0.007032048,51,0
-0.0051971741,-0.069816985,0.034362579,0.00080238387,0.20623174,0.095632036,0.0065114207,-0.036804625,-0.0086411639,0.039329042,-0.0075529459,-0.0034797869,0.15470417,0.19775539,0.045206259,-0.0089897506,52,0
-0.0044813234,-0.064614319,0.046797709,-0.034102095,0.11228865,0.04497325,0.16210473,-0.02858369,0.0093369769,-0.043432181,-0.018631201,-0.0061557185,0.15450749,0.13158929,0.040998707,-0.0026521959,53,0
-0.011498169,-0.18681107,0.023750263,-0.0077521297,0.0039637823,-0.11941503,0.00022790368,0.048358787,-0.0079863543,0.037011121,-0.014371021,0.0002132993,0.027151953,0.14456196,0.1113873,-0.027830009,54,0
-0.0080011141,-0.16341655,0.019042261,-0.036854818,0.033846941,-0.13887299,-0.0037459722,0.15565229,-0.00068476373,0.13701649,-0.017754146,0.009669333,0.044227081,0.16085392,0.15400728,-0.022929134,55,0
-0.0051178432,-0.1152548,0.039414187,0.029253429,0.076962451,-0.060820561,0.068964412,0.041522427,0.0070367507,-0.0060672069,-0.0067087111,-0.0015597706,0.10624474,0.20203229,0.023891073,-0.022422182,56,0
-0.0059314073,-0.15016395,0.041193974,-0.028635232,0.007029983,0.0031668253,0.04812056,0.093814648,-0.0013278241,0.023446745,-0.018361002,0.007636775,0.10873592,0.023153481,0.034010249,-0.036841473,57,0
-0.011005049,-0.16220473,0.036586204,-0.057265706,0.012005138,-0.04666771,0.016470296,0.079834118,-0.0060518847,0.0036842527,-0.030682476,0.003105741,0.11233093,0.036324726,-0.0019795579,-0.025170371,58,0
-0.0023825961,-0.10378403,0.048903347,0.018225671,0.092497032,0.089943618,0.095339631,-0.078257958,0.012153524,0.036008982,0.0057906124,-0.00068822583,0.083546673,0.25554954,0.070847422,-0.010129834,59,0
-0.0097714909,-0.18731065,0.014602581,-0.051823896,0.14240504,-0.0398129,-0.032067119,-0.049142158,-0.00098084691,0.078506606,-0.0077368192,-0.010767621,-0.033956277,0.33525964,0.099295445,-0.034772057,60,0
-0.0057459304,-0.14948386,0.070345268,-0.042217585,0.25902062,-0.010277887,0.063381933,-0.0063579425,0.0072816374,0.027462095,-0.016242117,-0.00078707628,-0.0062785975,0.35255015,0.063539497,-0.040228712,61,0
-0.0049644025,-0.1150839,0.044687541,-0.019386347,0.16356065,-0.029890045,-0.023675947,0.013330718,0.0033453353,0.038140393,-0.0071772469,-0.0025113749,-0.072559685,0.40360462,0.079073973,-0.041725374,62,0
-0.0075420586,-0.17589757,0.0047339254,-0.015127419,0.13002015,0.16635271,0.047466313,0.022605855,0.0014692036,-0.15671213,-0.02179462,0.011900502,0.016090902,0.24099505,0.079139556,-0.04091188,63,0
-0.0043016399,-0.12352428,0.035311745,-0.0043447303,0.0083124474,0.17267558,-0.065163491,0.066885666,0.0011080131,-0.13581341,-0.014429032,0.0037017228,0.16308914,0.13346591,0.070234254,-0.021641064,64,0
-0.0085631682,-0.15301571,0.038351942,-0.044660669,0.062057422,0.10245549,0.11526045,-0.11717699,0.0030207835,0.023817684,-0.0022115623,0.003102312,0.15741267,0.19414005,0.093372578,0.0007485524,65,0
0.00407688,-0.1476294,0.022375171,-0.0437619,0.11057249,0.16818625,-0.033129746,-0.045391078,-0.0040858836,-0.077203002,-0.014089321,-0.0095587133,0.0083343987,0.35016336,0.057206896,-0.0078581087,66,0
-0.0040438946,-0.078594439,0.029583607,-0.08898016,0.081492467,0.16476187,-0.017851231,-0.042790052,0.0095354797,-0.015178675,-0.0011529023,0.016599489,0.074511637,0.31466852,0.15901089,-0.0028867185,67,0
-0.0038555848,-0.15328407,0.044042194,0.015086236,0.11525478,0.12070879,0.126715,0.058625583,0.012991482,-0.078774928,0.00065809303,0.0026587972,0.090833554,0.1054125,-0.059651853,-0.031654008,68,0
-0.013059763,-0.15903894,0.042907905,-0.0022880112,0.12105683,0.061816809,0.12771488,0.12924376,0.0030606693,-0.072242469,0.0023284416,-0.0031104905,0.035454829,0.21341348,0.075780792,-0.030867686,69,0
-0.013652264,-0.099062079,0.031722908,-0.02434547,0.082843379,0.020287378,0.068920562,-0.027219811,0.0072730957,0.13203201,-0.025909378,0.0069489967,0.15381757,0.16698589,0.092719279,-0.0017756825,70,0
-0.0065405351,-0.12801503,0.024981597,-0.026361409,0.0012285834,-0.018417037,0.058213778,0.0087856945,0.0016850576,0.027944367,0.0065376154,-0.012497944,0.13584212,0.08471504,0.013460803,-0.029894429,71,0
-0.0041109405,-0.095400246,0.027947925,-0.014659601,0.086117804,-0.0034688799,0.033588374,0.009592104,0.0034302072,0.01702058,-0.014386413,0.0065387669,0.15732519,0.1552089,0.067640125,0.005000404,72,0
-0.010799906,-0.15730164,0.027699791,-0.024129551,0.072641792,0.077120762,0.088905078,0.0054385486,0.0011491203,-0.050499401,-0.0031780741,0.0040471747,0.046636294,0.24656302,0.053714717,-0.029143939,73,0
-0.002659083,-0.08558872,0.031358427,-0.035275072,-0.010531316,-0.043365634,0.095036237,-0.0056981341,0.0030664319,0.13432411,0.012040183,-0.01597067,0.14282694,0.1417924,0.067173976,-0.0031297669,74,0
-0.0088518179,-0.12849491,0.032087967,-0.036883347,0.096482401,-0.070043827,0.088581811,0.0081895131,0.00058237465,0.10181674,-0.011908305,0.0074932422,0.1310473,0.19172372,0.085101627,-0.018992884,75,0
-0.0046352084,-0.10223437,0.040515793,-0.029643706,0.049540586,0.10525418,-0.029496504,0.097718167,0.0071632573,-0.13191376,-0.016189143,-0.0012960159,0.049499531,0.18783034,0.075660246,-0.021622619,76,0
-0.0061730258,-0.091443541,0.016300169,-0.01874159,-0.026087584,-0.047569578,0.11271735,-0.01056,0.0017721616,0.15112224,-0.0024630332,0.0025998306,0.081644662,0.1201787,0.022544018,-0.003233085,77,0
-0.0062311013,-0.089067166,0.01882439,-0.01617593,-0.0045176942,-0.030554868,0.1121367,-0.019101875,0.0021081728,0.13289817,-0.0076099746,-8.2259209e-05,0.083955574,0.11213051,0.050043266,-0.0066559678,78,0
-0.001681122,-0.084063031,0.012450504,-0.023659009,0.071821486,0.024435448,0.0055023519,0.07497945,0.0033696315,-0.062865205,-0.012360076,0.0080990202,0.1664251,0.11612547,0.10393654,-0.0010084267,79,0
-0.0046908395,-0.095803096,0.018684515,-0.030996751,0.12838007,0.00064735135,0.052052046,0.062175224,0.0032107891,-0.036407976,-0.014919516,0.011282569,0.13034043,0.0869151,0.06496326,-0.0016292534,80,0
-0.0063884739,-0.11322492,0.044278121,-0.024649723,-0.0097585597,0.14109656,0.11856337,-0.044288345,0.0048214507,0.0067986669,0.006320789,-0.016272806,0.049140072,0.29842575,0.0062052345,-0.0069319009,81,0
-0.0088433696,-0.15373852,0.025648837,-0.036248796,0.075971607,-0.063996287,-0.018695616,0.016290568,0.0087917196,0.059829414,-0.037807537,0.014652452,0.14321155,0.1720999,0.16211477,-0.037830913,82,0
-0.0046395654,-0.086114544,0.043329733,0.0080480436,0.087310049,0.087085132,0.13489394,0.033390461,0.0040526948,-0.11622336,0.013916173,-0.012612788,-0.0041805835,0.37645473,0.046575969,-0.017543401,83,0
-0.0059254024,-0.17050429,0.020321494,-0.068547439,0.091119334,0.00048544867,-0.051057338,0.036975665,0.0097543437,-0.057526987,-0.027210205,0.013669002,0.096931099,0.27025019,0.16277417,-0.035542134,84,0
-0.001684639,-0.147991,0.046993558,-0.027235853,0.023087588,0.072165188,0.11996428,0.12741216,-0.0032209254,-0.02762783,-0.01428801,0.0088803301,-0.065262211,0.26565705,0.020787306,-0.015861295,85,0
-0.0049772207,-0.12490359,0.025766049,-0.022098146,0.14098558,0.044976043,0.024903442,-0.014154127,0.011300359,0.042257805,-0.012582083,-0.0034576609,0.18204099,0.099176896,0.091326254,-0.037851719,86,0
-0.0055756325,-0.1503233,0.051177357,-0.0093299576,0.051239422,0.087484419,-0.0085521964,-0.075236602,-0.0041505876,0.02054901,-0.017419044,0.0087786833,0.017480884,0.28354524,0.008508806,0.011681885,87,0
-0.0012675287,-0.16188998,0.05832646,0.02654087,-0.0030742674,0.056484758,0.07128322,-0.032882934,0.0063432139,0.017856347,-0.017034699,0.0091998245,0.10583299,0.084203139,0.062074397,0.011799466,88,0
-0.0053271166,-0.16902617,0.01070462,-0.037407481,0.11943581,0.060687246,0.0064149423,-0.056252692,0.0021541109,0.087950158,-0.017554163,0.0037014281,0.23561468,0.11497298,-0.0098614139,0.0072526335,89,0
-0.013780742,-0.090537521,0.051856397,0.0035505357,0.094379405,0.13536106,0.10434399,-0.045172155,0.0057019606,-0.017058459,0.0018127413,0.0060541728,0.029252788,0.24265762,0.10483326,-0.032613444,90,0
0.001166401,-0.10787654,0.0074342877,-0.03179804,0.05814038,-0.0024065942,0.052750901,0.15489566,-0.0014301154,0.034591741,-0.025709475,-0.0017806297,0.1612449,0.1247191,0.015197996,-0.00046735895,91,0
-0.0039716735,-0.12016648,0.022213848,-0.035312596,0.058326539,-0.03274388,-0.023059479,0.040339763,0.0033378953,-0.01717269,-0.0072691781,0.0037979427,0.12106442,0.10002959,0.0482767,-0.00067671371,92,0
-0.0098380339,-0.1483594,0.064823412,0.0030735722,0.14449742,0.085731691,0.089042978,0.13729689,0.0029646005,-0.079931215,-0.020515728,0.0018564471,0.08738389,0.28026059,0.10466259,-0.01073883,93,0
-0.0074698779,-0.11766579,0.062144593,-0.036400838,0.054775784,0.11784807,0.074115262,-0.085006795,0.0012786215,-0.048640917,-0.0046580814,0.0033786521,0.064639561,0.12431412,-0.015300933,-0.023252205,94,0
-0.0058459439,-0.15536172,0.023333634,-0.023768298,0.00056641606,0.054264954,0.05102711,0.087981884,0.0029274562,0.024877157,-0.012572116,0.001704384,0.16436249,0.18852545,0.10521654,-0.0032786309,95,0
-0.0039994515,-0.11616478,0.054944944,-0.042678023,-0.0025896531,0.012390269,0.031597795,0.021007928,-0.0016992154,0.025178049,-0.017283089,0.0031892011,0.13414572,0.133292,-0.019634034,-0.027956193,96,0
-0.0066914143,-0.14452096,0.023698642,0.019985946,0.072390207,0.026799604,0.066013341,0.019371674,0.0019226719,-0.028383119,-0.011426613,-0.0011313862,0.048054903,0.17923612,0.094099511,-0.0098081615,97,0
-0.0007229882,-0.10750391,0.05765758,-0.068445774,0.084294753,0.0070741859,0.032651743,-0.015209902,0.0047449411,-0.026255825,-0.016949511,0.010767567,0.1147462,0.16240155,-0.020436529,-0.011306889,98,0
-0.011369104,-0.14441514,0.010247797,0.042675988,0.051652163,0.0031374333,0.065432906,0.047331756,0.010704322,-0.05909473,0.0017019292,-0.0029522932,0.05972458,0.16502551,0.12518331,-0.019197902,99,0
0.0026208176,-0.1690639,0.046305573,0.0022575844,0.021693505,0.042793208,-0.083363059,0.0084872629,0.0011630854,0.018586357,0.008258689,-0.0092212981,0.096793667,0.17741708,0.2239634,-0.0039898848,100,0
-0.012765791,-0.12343642,0.025435224,-0.0075352651,0.11565551,-0.12284394,0.061748486,0.037367658,0.0038639581,0.12264608,-0.024059575,0.0092958165,0.12819565,0.12239844,0.042666181,-0.031429116,101,0
-0.013476982,-0.1240141,0.024607474,-0.004206423,0.12059002,-0.12947309,0.049430188,0.036752386,0.0025477147,0.1058756,-0.023306102,0.0091189264,0.12413722,0.11491818,0.03924922,-0.028061903,102,0
-0.0032400474,-0.084057649,0.025925965,-0.024616537,0.065984394,-0.019618868,0.011484963,-0.023130858,0.01338898,0.069489415,-0.0042345728,0.0019196204,0.14675196,0.17569156,0.19229765,0.0058792259,103,0
-0.0051625353,-0.097426279,0.041308066,-0.016825088,0.08637999,0.074282691,0.00090231466,0.09910344,-0.0053603495,-0.078808924,-0.016623954,0.0032570094,0.10350492,0.11979011,0.0076035453,0.0015062579,104,0
-0.0080426432,-0.1275157,0.024004466,-0.018612247,0.10236673,-0.077646176,0.10063359,0.024910805,0.0088362938,0.070059948,-0.010341783,0.0021210018,0.040361848,0.27552957,0.093551598,-0.033705268,105,0
-0.0093175201,-0.1562208,0.049873193,-0.028509415,0.090219164,0.016714703,0.021058428,0.078806368,0.0047731169,-0.068529741,-0.015237009,-7.1184384e-05,0.10031141,0.20152183,0.19522583,-0.0045946801,106,0
-0.0017187321,-0.082585699,0.019224058,-0.024339828,0.15611506,-0.058108985,0.046072327,-0.018315618,0.0011812529,0.11657369,-0.0096815912,0.004174241,0.033849147,0.23043296,-0.024474513,-0.02483997,107,0
-0.0027747504,-0.068463148,0.011804449,-0.01123575,0.12573901,-0.056409235,0.063146135,-0.061786269,0.0028428996,0.056199745,-0.01295741,0.0016793029,0.053927558,0.24251187,-0.0042401736,-0.016585587,108,0
-0.0084040129,-0.16692372,0.018708318,-0.034449337,0.064958416,-0.0024551856,0.14500317,0.076550994,0.0035049516,-0.046612643,-0.0020637618,-0.0019422575,0.046286338,0.28547064,0.14251687,-0.03203842,109,0
-0.010075467,-0.12888822,0.031110513,-0.019592038,0.041890262,-0.002098519,0.16408917,0.066285995,0.00092079343,-0.066544987,0.00021624394,-0.0012999694,0.037806799,0.26685479,0.17865054,-0.025553283,110,0
0.0011080605,-0.14190623,0.027467954,-0.0067348061,0.082578628,-0.055478446,0.17227447,0.055118318,0.011656527,-0.082494284,-0.0082135577,-0.0062794359,0.094367022,0.23387128,0.1059379,-0.011119392,111,0
-0.0055199596,-0.13154705,0.046817762,-0.032147092,0.02478322,-0.06590348,0.10103894,0.080281603,0.0037642598,0.12199844,-0.024606957,0.0053548396,0.054127222,0.28018528,-0.019513006,-0.038780576,112,0
0.0053033165,-0.16222964,0.025940597,-0.014019145,0.032117938,-0.0021964334,0.10074168,0.064940344,-0.00062994977,0.10454635,-0.014736477,0.0021481135,0.043251219,0.20659436,-0.059500512,-0.04798174,113,0
0.0050526525,-0.16101857,0.025969342,-0.014055851,0.032185603,0.0019739345,0.093793432,0.069954411,-0.00072351091,0.10044537,-0.013818198,0.0022957461,0.043699157,0.1966886,-0.058561336,-0.047324856,114,0
-0.017644436,-0.13748795,0.038443322,-0.039758116,0.19290876,0.0049076046,0.20096583,0.03519252,0.0060824117,-0.070716395,-0.015486089,0.0014995631,0.07452794,0.3311377,0.07761997,-0.0038626772,115,0
0.00094257287,-0.1110614,0.028680438,-0.047749331,0.2611356,-0.003275198,-0.15583758,0.029453695,0.0096504523,-0.021239019,-0.002489339,-0.00077838207,0.14883725,0.16104784,0.22521472,-0.010662994,116,0
-0.0067900788,-0.13003005,0.025485245,-0.039425957,0.03148688,0.01944275,0.35607574,0.025879081,-0.0008485008,0.057079886,-0.025697238,0.012991453,0.12002535,0.28004175,-0.15644865,-0.033789987,117,0
-0.0017707637,-0.12079163,0.040448612,-0.027158122,0.18072521,0.11664018,0.06371697,0.023657175,0.010672603,-0.097507649,0.0046950902,-0.011470105,0.060389377,0.15688176,0.079372722,-0.0089032068,118,0
-0.017807895,-0.10102119,0.030490368,-0.017384155,0.046331723,0.0025578568,0.05308014,0.15897678,0.0034124635,-0.13469631,-0.011877279,0.0019624329,0.089668796,0.27422544,0.030513506,-0.018665327,119,0
0.0061586836,-0.1192818,0.02516884,-0.042141645,0.11306297,-0.030255889,0.024070396,0.072295443,0.0024887896,0.037182784,0.002552267,-0.0060927389,0.066589825,0.13088588,0.19167941,-0.0027068509,120,0
-0.00044976647,-0.12758861,0.021860298,-0.045489427,0.10728902,-0.022098443,0.055256226,0.059089143,1.5201792e-05,0.036716754,-0.0024792128,-0.0034965028,0.048232924,0.12726575,0.18883932,0.00068462284,121,0
-0.0094032362,-0.09152366,0.05901857,-0.0016193632,0.07205703,-0.0043993138,0.21762454,0.002018735,0.0071123954,0.0009401401,-0.018279437,0.0088194311,0.093527154,0.32610665,-0.12612015,-0.0061237446,122,0
-0.00332088,-0.1812049,0.027754211,-0.051596511,0.11040448,0.058338983,-0.11519066,0.14597559,0.0017169356,-0.16065357,-0.01819728,0.0066060819,0.043232202,0.12119142,0.27556232,-0.0054082208,123,0
-0.0052100696,-0.095261849,0.038787522,-0.013200358,-0.019523199,0.007788951,0.021756059,0.026682027,-0.0037823919,0.07628322,-0.0074729114,-0.0091899388,0.060825448,0.26495602,0.066846977,-0.03084804,124,0
