"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","beta[8]","beta[9]","beta[10]","beta[11]","beta[12]","beta[13]","beta[14]","beta[15]","beta[16]","iteration","cv_fold"
-0.0098132899,-0.11763278,0.055767314,-0.014250228,0.076734689,0.099329044,-0.033990757,0.027848371,-0.0020759654,-0.11966839,-0.029069631,0.012641787,0.0096879023,0.18910333,0.1553984,-0.028302863,42,2
-0.0021020488,-0.12324745,0.020589513,0.0031094111,0.029468741,0.073984347,-0.057314358,0.079518721,-0.0011430378,0.089573817,-0.0069700003,0.01130874,0.072949574,0.19866874,0.037101093,-0.018013482,43,2
-0.01143712,-0.06812602,0.036277134,0.0090161671,0.011463441,-0.0084013768,0.030354491,0.0067465291,-0.0017184705,0.081283053,-0.0028659728,-0.0042211009,0.11327881,0.15248183,0.13813542,-0.0012194871,44,2
-0.0028954903,-0.15773925,0.046800135,-0.024506511,0.10446972,0.08730568,0.017375482,0.089081862,0.0038605282,-0.092040915,-0.030769333,0.027802811,0.066900195,0.18128781,-0.069883402,-0.033748645,45,2
-0.011120926,-0.055261784,0.020584612,-0.00498666,0.032984134,-0.0076267839,-0.02571293,0.037046423,-0.0062216849,0.035774025,-0.00345949,-0.0018485375,0.089467714,0.11068018,0.00069762826,-0.0086357147,46,2
-0.015262975,-0.042000284,0.03108217,0.0046580844,0.022119159,0.052833595,-0.0054280114,0.078820391,-0.0035965118,0.019586567,-0.0064467432,0.0017237989,0.088593054,0.1552553,-0.039439327,-0.020944499,47,2
0.00051983617,-0.17125939,0.052411116,-0.071137112,0.13271026,0.024318752,0.05510496,0.047638915,0.0057051354,0.018125495,-0.019336475,0.0098423558,0.012722932,0.20645047,0.13297634,-0.0227369,48,2
0.0038688502,-0.17262085,0.057182509,-0.060898939,0.12591444,0.020684328,0.041080862,0.13666487,0.0093685714,0.058071561,-0.017517913,0.012171899,-0.026812514,0.26242672,0.14153199,-0.028094503,49,2
-0.013901547,-0.096237077,0.027778245,0.013768995,-0.057150613,-0.051780786,0.046232642,0.28827839,-0.0095034929,0.033667305,-0.017923856,0.013785794,0.17307039,0.092617924,-0.043360363,-0.015832807,50,2
-0.0042284403,-0.15051819,0.03777546,0.010312832,-0.0041733241,-0.20792808,0.06759823,0.32985227,0.0038691217,0.10339159,-0.029397691,0.022567082,0.10073644,0.15060626,0.028655478,-0.023062874,51,2
-0.0031461536,-0.13316345,0.037517305,0.012314236,-0.012529555,-0.22728918,0.1281037,0.337017,0.0017309518,0.13323758,-0.034940804,0.017941576,0.018007476,0.17975605,0.056330245,-0.030963841,52,2
-0.011212398,-0.13282706,0.049281457,-0.018872772,0.063281417,-0.12971811,0.070393087,0.034186456,0.0054311786,0.1249,-0.0092529405,0.014742439,0.031749252,0.25336717,0.092653184,-0.021737426,53,2
-0.0013600899,-0.11118358,0.0098169451,-0.024998573,0.16381872,0.045544893,-0.064686895,0.10080377,-0.0046904364,-0.02427602,-0.025541243,0.0095345961,0.10353883,0.082855265,0.10183886,-0.029484695,54,2
-0.0087930908,-0.11165663,0.016565222,-0.0082941457,0.13230269,0.04251012,-0.055962777,0.075655318,-0.0071277183,0.025157407,-0.023440115,0.014278132,0.091170709,0.12485994,0.17646998,-0.0097275962,55,2
0.00053693682,-0.13949788,0.028136021,0.0026171708,0.11023811,0.097644677,-0.031978598,0.081782183,0.0039437769,-0.066197271,-0.02247023,0.017761509,0.075966547,0.23053318,-0.02154807,-0.033011817,56,2
-0.01082305,-0.13873253,0.053329988,-0.0012517504,0.11843523,-0.041572207,0.11070454,0.061392534,0.0080141891,0.11871121,-0.01517423,0.0042951065,0.050733159,0.16721544,0.0020946827,-0.0030131148,57,2
-0.0048529629,-0.1271728,0.025734444,-0.039996552,0.090340693,0.055624954,0.062476706,0.15450465,-0.008920824,-0.027039339,-0.023721116,0.0050384854,0.049954788,0.23824765,0.10891511,-0.044973121,58,2
-0.01215077,-0.13377968,0.050702833,-0.0012706544,0.11163998,0.057199042,0.094024271,0.0060607287,0.0053177693,0.13519094,-0.029348959,0.0079320747,0.10069497,0.19690536,0.060324007,-0.0042933298,59,2
-0.006903764,-0.15742399,0.031230986,-0.02041894,0.057742975,0.13544505,-0.018296556,-0.1300286,-0.0022710237,0.093846855,-0.013957911,0.023608484,0.18606318,0.10069207,-0.0026004743,-0.038095615,60,2
-0.0053620269,-0.077031607,0.013349416,-0.030540948,0.11210557,-0.034696554,0.097583453,0.12242422,0.0050515322,-0.02286014,-0.030546372,0.0085742197,0.046398609,0.18831281,0.037143113,-0.0028349506,61,2
-0.0085798484,-0.070957367,0.036037466,-0.013405842,0.1279673,0.043745615,0.071317482,0.14559184,0.0052343184,-0.029520695,-0.03449097,0.013693633,0.080789725,0.12333565,-0.099618389,-0.013033555,62,2
-0.0070459431,-0.16540787,0.034186699,-0.044138732,0.085735103,0.13894534,0.09212241,-0.01415916,-0.0053660184,0.097729134,-0.0055368058,0.0095912189,0.027440353,0.27641286,-0.001278899,-0.038918698,63,2
-0.008534382,-0.13753199,0.049490752,0.011559867,0.065178536,-0.070827839,-0.033626503,0.07087387,0.0045508009,0.067204832,-0.021209909,0.0048162328,0.076040898,0.15499018,0.024889967,-0.014640243,64,2
-0.0044903292,-0.12398747,0.021969642,-0.018289471,0.077026515,0.11443618,0.069865104,0.06779832,-0.0039428622,-0.015505271,-0.012107282,0.012885658,0.03896604,0.24139059,0.058705379,-0.03573452,65,2
-0.0049611422,-0.12334517,0.052957274,-0.034801458,0.087603559,-0.046841275,0.050423718,0.067311561,0.0068605568,0.091923762,-0.024243433,0.014276406,0.066372886,0.2074239,-0.010049186,-0.0092705222,66,2
-0.0088275649,-0.13580885,0.024916031,-0.013003873,0.11634603,0.0011419934,0.01484673,0.056229455,-0.0029901864,0.03419271,-0.016076608,0.015416575,0.018222721,0.22156253,0.014553108,-0.033028856,67,2
-0.0068201643,-0.13418017,0.052330058,-0.011926802,0.16627443,-0.077543966,0.061192531,-0.088872376,0.0029148706,0.15770143,-0.011178723,0.008024878,0.083150372,0.29932565,0.010889378,-0.024236314,68,2
-0.0070332995,-0.10910563,0.055088666,-0.022417533,0.11879288,-0.0079664515,0.14266818,-0.0058376459,-0.00084703433,0.10079935,-0.014907419,-0.0022966433,0.084030894,0.19374517,0.15083957,-0.011760346,69,2
-0.0093637728,-0.15241628,0.030166895,-0.014165982,0.14091581,0.017249169,-0.095023072,0.017656898,0.0010017972,0.0064654003,-0.031211679,0.011387468,0.094426493,0.16253328,-0.10278711,-0.031666728,70,2
-0.0081362505,-0.12164632,0.032973839,-0.016499969,0.042335017,0.033976287,0.058965669,-0.061033131,0.011657161,0.12738522,-0.011612865,0.0039723824,0.045248235,0.19982006,0.0013362545,-0.035552206,71,2
-0.00461835,-0.11435091,0.038061588,-0.026444763,0.063553722,0.096642952,-0.011492822,0.18967359,-0.012612419,-0.0066910075,-0.027948796,0.012666602,0.14303996,0.12484533,0.06379149,0.0031201663,72,2
-0.005132273,-0.12478616,0.029757771,-0.029006187,0.028807726,0.012240612,-0.028584669,0.20246616,-0.0098368977,-0.0081620709,-0.030622285,0.011529424,0.16578078,0.11290179,0.066073428,0.0045558668,73,2
-0.014908215,-0.13184364,0.050581793,-0.02676294,0.18042376,0.071633194,0.08126002,-0.029894567,-0.0055229218,0.063260358,-0.024529416,0.0040791517,-0.056907343,0.40147596,-0.063108892,-0.03707411,74,2
0.0037338923,-0.10993427,0.018868448,-0.015472285,0.039480441,-0.21800555,0.16651451,0.2581062,0.0034753461,0.024680525,-0.022670656,0.006547199,0.089453903,0.2383882,0.015174518,-0.016509823,75,2
-0.016955037,-0.080427465,0.046582643,-0.041124641,0.24132311,-0.016044691,0.14235649,0.25610517,-0.0019253905,-0.074843051,-0.020879632,0.022602733,0.12414674,0.15272705,-0.10013194,-0.013336132,76,2
-2.4456923e-05,-0.12563737,0.019157714,-0.011176369,0.018304788,-0.015207368,-0.0055285173,0.10734882,0.0099133639,0.033313863,-0.020939355,0.0052362134,0.063169207,0.26294025,0.10201554,-0.020654123,77,2
-0.0070839736,-0.098332509,0.018738244,0.0037083927,0.0958646,0.092358198,0.049108295,0.0056404375,-0.0016123437,0.040689872,-0.0045680742,0.0046033274,0.018687589,0.15076946,0.064621991,-0.033209903,78,2
-0.0093668871,-0.1442341,0.044772834,-0.061320923,0.039764053,0.083541935,0.058304664,0.10819724,0.0021930904,-0.048957262,-0.03266913,0.01905723,0.0088062895,0.2022475,-0.036673717,-0.026517158,79,2
0.00017561046,-0.14033669,0.043692727,0.017050624,0.10150187,0.032124052,0.040297193,0.1861281,-0.0011183666,-0.067237649,-0.021549991,0.012939805,0.079714953,0.26335925,-0.050736268,-0.034665742,80,2
-0.0051186908,-0.12422481,0.021660697,-0.051962838,0.044940725,-0.014146765,-0.01326964,0.047434016,0.0065849815,0.13804937,-0.022937077,0.0065019687,0.11317709,0.27704402,0.099541738,-0.025252509,81,2
-0.010941575,-0.068398691,0.053700688,-0.045998968,-0.019600498,0.0023837022,0.1805403,-0.030460809,0.0021596979,0.17660848,-0.01158412,0.014377263,0.13470387,0.12203589,-0.032246826,-0.011805774,82,2
-0.0028722679,-0.096798929,0.047134906,-0.03788709,0.08120083,0.015478516,0.094008367,-0.02795682,-0.0017501468,0.10584999,-0.0080332754,0.010356168,0.11944321,0.14538774,0.013240885,-0.01243096,83,2
-0.012796119,-0.15582879,0.064146715,0.0036170454,0.1424001,0.00084410652,0.047491397,0.086024263,-0.00078574869,0.039943934,-0.0089998386,-0.00073142751,0.089973991,0.12313986,0.016622221,-0.022367519,84,2
-0.0018088344,-0.11015761,0.028025588,-0.032967073,0.083019157,0.0675298,-0.062851474,0.0074114389,0.0013358024,0.064532666,-0.031452068,0.020830637,-0.00053683389,0.32426359,0.088381525,-0.030862075,85,2
-0.01117587,-0.12561943,0.050211293,-0.021457969,0.068639243,-0.051550155,0.14359321,-0.0040216363,-0.003852659,0.13464636,-0.021895941,0.015973652,0.099617374,0.091384816,0.015134736,-0.02280207,86,2
-0.0036378301,-0.13244908,0.034311206,0.014803449,0.13934057,-0.046345914,-0.019526168,0.057031375,0.0072434473,-0.15704061,-0.02335031,0.015391687,0.028670226,0.21194905,-0.013028925,-0.027018178,87,2
-0.01370411,-0.10644199,0.024215958,-0.069879645,0.10229544,0.26421048,0.020740891,0.0025708046,-0.0075400766,0.098996761,-0.0028566972,-0.00035634383,0.039374594,0.25160492,0.10492477,-0.013372953,88,2
-0.0018368292,-0.099082975,0.028044092,0.0047528534,0.042298757,-0.13848652,0.076933082,0.21682918,0.010004736,0.22890687,-0.033043937,0.023765155,0.027936988,0.1868858,-0.0081116869,-0.038042295,89,2
-0.0028652013,-0.10965232,0.025698445,-0.0092372541,0.056369642,-0.15106003,0.085990121,0.18325307,0.0048361829,0.24764142,-0.033978761,0.025907131,0.042996572,0.25594166,0.01550988,-0.030393462,90,2
-0.013209793,-0.14872095,0.051065477,-0.037367669,0.11908713,0.28709178,-0.019991136,0.041692805,-0.0059450078,-0.14242429,-0.012915254,0.0013673469,0.09263465,0.20347134,-0.0052634565,-0.011820844,91,2
0.00072439925,-0.11578082,0.042731254,0.017214847,0.033255309,-0.16126033,0.057010092,0.081375118,0.0062464245,0.19872993,-0.037832423,0.030954451,0.088022916,0.1046034,0.023873074,-0.028826783,92,2
-0.0070908812,-0.14395626,0.037741952,0.0022366994,0.020001492,-0.042142642,0.052318906,0.038448164,0.00067809969,0.13938856,-0.029930168,0.025416015,0.1000657,0.10011259,0.035302992,-0.03079673,93,2
-0.0057925439,-0.068316917,0.041791048,-0.024628983,0.10216542,0.10476803,0.020543682,0.0045275125,0.0022894472,-0.027179712,-0.033012082,0.021621432,0.026155025,0.22827306,0.054024578,-0.019998789,94,2
-0.01068192,-0.17561848,0.043855793,-0.0055754228,0.083184203,-0.17143942,0.13742503,0.10430074,0.00068549524,0.11502878,-0.012207769,0.010377134,0.15459975,0.1641125,0.0026904557,-0.033875742,95,2
-0.010668407,-0.088430643,0.051687225,-0.046361735,0.17903968,-0.049749378,0.13967566,0.035205613,-0.0020983105,0.058020536,-0.018804919,0.0056095833,0.13131831,0.035299678,-0.073148473,-0.0068083561,96,2
-0.0027119535,-0.12384473,0.027671208,-0.010379496,0.033631843,0.073030206,0.053022727,0.098540346,0.0063636482,0.056238417,-0.009504671,0.0095280042,0.1069571,0.26621041,0.026762896,-0.0063046292,97,2
-0.00034854955,-0.12728582,0.053851134,0.012632517,0.15819866,-0.0041510233,0.10663374,-0.0074707928,0.0026237337,0.053962207,-0.019304616,0.011394388,0.1375154,0.2240383,0.071831548,-0.02946955,98,2
-0.0088995396,-0.097690724,0.031823198,-0.039388263,0.13289297,-0.010484545,-0.01703866,0.044411085,0.0057128885,0.16325447,-0.016955537,0.0091462813,0.11919421,0.099640792,0.0077851464,-0.028672231,99,2
-0.0025552669,-0.078151203,0.050648996,-0.013289221,0.14502072,0.090753988,-0.0079585317,0.012337873,-0.00014866417,0.037235084,-0.028652357,0.0063520354,0.126325,0.12197626,0.012869859,-0.035235192,100,2
-0.01233637,-0.096704887,0.027237721,-0.034241212,0.14329315,0.11853369,0.054058409,0.039349635,-0.0024248509,0.041573139,-0.019060753,0.0026574357,0.11132398,0.14553054,0.015688499,-0.036525863,101,2
-0.0024388337,-0.17419751,0.05080598,0.020610349,0.11897577,0.10372582,-0.098267456,0.10491917,0.0022142926,-0.052659886,-0.010722396,0.0078816436,0.013767157,0.31166574,0.067358383,-0.012811487,102,2
-0.01291079,-0.11498333,0.033951097,-0.044333449,0.090587152,0.11141906,0.16634651,0.021334012,-0.0023935426,0.15199464,-0.030239152,0.011112465,0.034739555,0.19599818,0.029832038,-0.04567229,103,2
-0.01222671,-0.11973405,0.037230868,-0.024790162,0.069321859,0.068758813,0.1327451,0.0082628617,0.0027982583,0.020378358,-0.014619007,0.017079783,0.017366653,0.27466277,-0.030695194,-0.040385926,104,2
-0.0061228276,-0.11893544,0.042670496,-0.016169891,0.10228306,-0.083682529,-0.060736341,0.15601878,-0.00082620496,-0.033037487,-0.026734095,0.011148121,0.072816907,0.15740438,0.10203605,-0.0056022753,105,2
-0.0034384095,-0.10297968,0.031706987,-0.035870445,0.11729799,-0.018166928,-0.13378897,0.22277655,0.00035353955,-0.075839532,-0.018081238,0.018766965,0.07775978,0.24269741,0.27048138,-0.030467593,106,2
-0.014938687,-0.12540359,0.040523265,-0.0095405442,0.073151968,0.065557504,0.11678396,-0.038028099,0.00068807769,0.041151341,-0.012929913,0.012914596,0.080152663,0.17545318,-0.0055819123,-0.010892955,107,2
0.00046830853,-0.10210001,0.033947395,-0.035821262,0.018235525,-0.021618747,-0.032759539,0.19032432,-0.00020692991,0.0066259956,-0.031987615,0.016865798,0.041196474,0.17792598,0.062664418,-0.047103,108,2
-0.01129628,-0.13584873,0.013950189,-0.016872949,0.033231632,0.0020249299,0.050160092,0.045593079,0.0037172275,0.10485869,-0.017395865,0.017465006,0.14755113,0.17836485,0.10704303,-0.014969377,109,2
-0.0028840754,-0.089741244,0.058679609,-0.020206864,0.078890403,0.13602887,0.031462204,0.062031129,0.0019434891,-0.095356478,-0.01370405,0.0047165728,0.03393097,0.20316609,-0.066486019,-0.01919236,110,2
-0.0060451232,-0.14759666,0.023626106,-0.026563102,0.098853655,-0.11428101,0.071232724,0.069664809,0.0014267296,0.21554295,-0.020405501,0.02387583,0.12785804,0.23740166,0.098590616,-0.033283281,111,2
-0.012176484,-0.11644945,0.047526906,-0.035414239,0.036325285,-0.073619799,0.25588893,-0.097120587,0.0042919899,0.20931446,-0.026880226,0.012141382,0.030719847,0.21813126,-0.14792588,-0.017470236,112,2
-0.0048350849,-0.12801939,0.026986218,-0.02191957,0.12645648,0.073812934,0.1753953,0.09156071,-0.0053060528,0.043607319,-0.01139198,0.0081247683,0.12281944,0.18447031,-0.1055681,-0.029029614,113,2
-0.012138026,-0.10523289,0.061064495,-0.057917275,0.060425992,0.027650864,-0.031175581,0.037146404,0.0048628018,0.05084299,-0.015210914,0.0071610018,0.018390228,0.27868827,0.083199433,-0.023545427,114,2
-0.0019914617,-0.10400714,0.018506953,0.019628372,0.17806762,0.0085857597,0.049458708,0.094875591,-0.00274663,-0.022076905,-0.026936252,0.01849786,0.024433572,0.26141908,0.095504737,-0.023536267,115,2
-0.013887166,-0.13625951,0.02291652,-0.026982769,0.1305867,-0.075560127,0.065781565,0.11998178,0.0076411462,0.15035471,-0.019990597,0.014509897,-0.013022942,0.27649016,0.036101031,-0.044377238,116,2
-0.0029549493,-0.094419812,0.046330497,0.0003544008,0.087291831,0.075017513,-0.022412417,0.013340177,-0.0040311486,-0.046052652,-0.020289811,0.014708763,0.13960648,0.061643334,0.04539671,0.0040236307,117,2
-0.0039633261,-0.09428238,0.048823309,0.012702072,0.098622508,0.098641193,-0.019626869,0.0060609406,-0.0046999195,-0.027097662,-0.023000431,0.014869549,0.14850228,0.074306406,0.049087358,0.0089218714,118,2
-0.012382534,-0.13533038,0.015790621,-0.040445437,0.037908161,-0.083637179,0.14046284,0.12700842,0.0067602349,0.12843447,-0.016770712,0.0088360323,-0.031114438,0.32681984,0.070946417,-0.056026252,119,2
-0.0037867601,-0.087985635,0.036853706,-0.026959524,0.12403641,-0.10654128,-0.02306687,0.10260842,-0.0055536094,0.17063234,-0.025975435,0.015549213,0.049640014,0.30366755,0.15238292,-0.0099244044,120,2
-0.0029714416,-0.14365252,0.044950648,-0.013759631,0.13432279,0.099268761,-0.032825673,0.096586654,0.0024199743,-0.052696347,-0.013074021,0.013310149,0.072689291,0.12050202,-0.0019631871,-0.040286599,121,2
-0.0090461852,-0.087956406,0.022222803,0.0072552613,0.10008276,-0.061832377,0.060147188,0.04371405,-0.0015914543,0.18081457,-0.022667388,0.0099540433,0.065760715,0.27572452,0.11411104,0.00045053104,122,2
-0.0054329313,-0.14842203,0.056550697,-0.028350534,0.14412142,0.075092525,-0.021975633,0.034088259,0.0029922536,-0.049122474,-0.02068287,0.014371506,0.038171203,0.22793229,-0.047978363,-0.048020452,123,2
-0.010385608,-0.14542442,0.03911295,0.0049334909,0.0066887298,0.02351903,0.23387232,0.10441722,-0.0027006386,0.13690216,-0.010993478,0.0011122184,0.041394544,0.25125053,0.020964938,-0.0018586531,124,2
-0.0070922589,-0.13205632,0.063068047,-0.034483137,0.095533011,0.029924662,-0.061447884,-0.01461047,0.0049200307,0.031987697,-0.0082313818,0.009173254,0.016903317,0.25768302,0.015086748,-0.048706092,125,2
