"cv_fold","feature","beta_name","posterior_mean","posterior_sd","posterior_median","ci_2.5","ci_97.5","prob_positive","prob_negative","includes_zero","prior_mean","rhat","ess_bulk","ess_tail"
4,"rainfall_3_months_anomaly_cubic_intp","beta[1]",-0.00466319400308997,0.00419388261697535,-0.00468642575,-0.0127374679,0.0036422675375,0.12875,0.87125,TRUE,0,1.00167179260378,7839.56822347719,2949.60855929791
4,"ndvi_value_cubic_intp","beta[2]",-0.10677408663725,0.0265873948481424,-0.107473535,-0.1574611665,-0.05392645905,0,1,FALSE,0,1.00147046659249,3398.88117663474,2856.34154326706
4,"ndvi_anomaly_cubic_intp","beta[3]",0.035895264471045,0.014195232177918,0.0359390115,0.0090831092725,0.064054050925,0.9935,0.0065,FALSE,0,1.00061722497555,4703.76526893475,3091.10217097955
4,"log_currency_exchange","beta[4]",-0.0234397639559772,0.019701372062543,-0.0236520385,-0.062386805525,0.01584954555,0.11225,0.88775,TRUE,0,0.999321283936354,4368.13604803643,2963.03921493323
4,"log_Area","beta[5]",0.0918193134335302,0.0747975263910006,0.0872045115,-0.045780782325,0.2446914155,0.9035,0.0965,TRUE,0,1.00316363287144,3236.6850193852,2692.30342247622
4,"MPI_intensity","beta[6]",-0.00584453618190174,0.0841979772844011,-0.00214639185,-0.18966969425,0.14887720275,0.4855,0.5145,TRUE,0,1.00102727170612,2917.35016067783,1988.54719927892
4,"Muslim","beta[7]",0.0496690346121191,0.0821760849672575,0.0476677635,-0.110156795,0.22137146175,0.7385,0.2615,TRUE,0,1.00195212139402,3125.58514655469,2564.92259801375
4,"log_food_inflation_MPI","beta[8]",0.0614921743839672,0.0842344287708237,0.057998124,-0.09772245035,0.245477073,0.7845,0.2155,TRUE,0,1.00351986746191,2644.65173070153,2082.33845646929
4,"log_fatalities_explosions","beta[9]",-5.15030608864498e-05,0.00471423878024785,-4.44466755e-05,-0.0091007701325,0.0091761098375,0.496,0.504,TRUE,0,1.00075248207711,9969.4983027033,3170.87368177137
4,"MPI","beta[10]",0.0350303310346379,0.0831260792791896,0.034450752,-0.14065583225,0.19328216075,0.6795,0.3205,TRUE,0,0.99960144722545,2765.13132227643,1986.65459876122
4,"n_conflicts_Battles_rolsum_90days","beta[11]",-0.014931254629702,0.00973937401902795,-0.0150155425,-0.034214613475,0.0043748170175,0.0615,0.9385,TRUE,0,1.00020868393687,5091.29071043827,3107.61689505127
4,"log_fatalities_battles","beta[12]",0.0079504869186994,0.00628514969531261,0.00792184775,-0.004219187035,0.020365444725,0.8985,0.1015,TRUE,0,1.00138655143672,6066.54966498068,3580.15709358103
4,"headline_inflation_cubic_intp","beta[13]",0.0713814884069832,0.0538885850591862,0.072592292,-0.037871592275,0.17328068425,0.907,0.093,TRUE,0,1.00018080778797,3066.56475610008,2902.58196264674
4,"day_num","beta[14]",0.20609761429135,0.0745331764157832,0.20217643,0.0690927226,0.3590397,0.999,0.001,FALSE,0,0.999909170928279,1806.80977078591,2441.32065030089
4,"Muslim","beta[15]",0.0510782681785094,0.0792272386487651,0.0496557075,-0.1013856495,0.212213201,0.747,0.253,TRUE,0,1.00073126006503,3439.41656431096,2472.40985579386
4,"Ramadan_past90days_Muslimpop","beta[16]",-0.0141348947882794,0.010285801212659,-0.0141296575,-0.0341093174,0.0053355454475,0.079,0.921,TRUE,0,1.00040894717639,4629.31591431651,3013.8932356768
