"cv_fold","observation_id","y_true","y_pred_mean","y_pred_sd","y_pred_median","y_pred_ci_2.5","y_pred_ci_97.5","y_pred_q25","y_pred_q75","residual","in_ci_95","len_ic_95","adm1_code","adm1_name","Datetime"
1,1,0.308605346679687,0.401807333219861,0.0802062454752693,0.401275474838623,0.250821709643842,0.561448791811246,0.346694361128395,0.455522882017633,0.0932019865401738,TRUE,0.310627082167403,900176,"Ennedi Est",2022-10-05
1,2,0.297816608973912,0.407646500468177,0.0796225876447056,0.407442746020689,0.25579146457209,0.566810731771719,0.352437637512101,0.460700323724981,0.109829891494266,TRUE,0.311019267199629,900176,"Ennedi Est",2022-10-12
1,3,0.300484853472028,0.4107815183782,0.0791456121511425,0.410040298946183,0.260326803804021,0.571662361523246,0.357290035079654,0.462551205876567,0.110296664906172,TRUE,0.311335557719224,900176,"Ennedi Est",2022-10-19
1,4,0.303813574654715,0.413744980426623,0.0785038469612159,0.412678733698711,0.263685362033731,0.570190027755466,0.360648405255252,0.465563695580811,0.109931405771907,TRUE,0.306504665721735,900176,"Ennedi Est",2022-10-26
1,5,0.322309254237584,0.417522700684768,0.0777329284909177,0.417174868244217,0.268141641592099,0.574184166621168,0.365130862155516,0.469192808195168,0.0952134464471847,TRUE,0.306042525029069,900176,"Ennedi Est",2022-11-02
1,6,0.306350103105818,0.414795845358895,0.0768887036892042,0.415454666522416,0.269240725310473,0.568115672719529,0.362013951372527,0.465678451072852,0.108445742253077,TRUE,0.298874947409056,900176,"Ennedi Est",2022-11-09
1,7,0.318564777374268,0.423290590538227,0.0765110933245691,0.423309555549522,0.274736265209807,0.574165297116224,0.371842512539433,0.474173854048086,0.104725813163959,TRUE,0.299429031906417,900176,"Ennedi Est",2022-11-16
1,8,0.3510430090768,0.445972565793292,0.0765725332481379,0.447949387430666,0.298580329243914,0.59537864723056,0.393825369464427,0.498616106147196,0.0949295567164924,TRUE,0.296798317986645,900176,"Ennedi Est",2022-11-23
1,9,0.387759748186384,0.467943359061397,0.0762534008152743,0.468485908959085,0.318908209198389,0.616200118935205,0.416855620368605,0.519890180853726,0.0801836108750131,TRUE,0.297291909736816,900176,"Ennedi Est",2022-11-30
1,10,0.424198842729841,0.471810994188796,0.0755981394861953,0.472693111931676,0.325568338315542,0.619394002063961,0.420725615669379,0.522615713533186,0.0476121514589553,TRUE,0.293825663748419,900176,"Ennedi Est",2022-12-07
1,11,0.457437297276088,0.481739491038202,0.0749258347736695,0.481981669931728,0.334278771413173,0.625956543728247,0.431684908681674,0.532486566625106,0.0243021937621135,TRUE,0.291677772315073,900176,"Ennedi Est",2022-12-14
1,12,0.467793312072754,0.504716424198629,0.0744217483210608,0.505753912837459,0.356639846453308,0.647492049745166,0.455203352173624,0.555090680736344,0.0369231121258747,TRUE,0.290852203291858,900176,"Ennedi Est",2022-12-21
1,13,0.468312050955636,0.521094092562306,0.073822555390748,0.522693025348727,0.375886027593873,0.663507740004047,0.472143106655398,0.571505290721338,0.05278204160667,TRUE,0.287621712410174,900176,"Ennedi Est",2022-12-28
1,14,0.491249215262277,0.536334129965584,0.0732428928962827,0.539008932082297,0.38996354063064,0.675298834638139,0.488069586428714,0.587172757708043,0.0450849147033073,TRUE,0.285335294007499,900176,"Ennedi Est",2023-01-04
1,15,0.520438363211496,0.546542471105021,0.0723860011274234,0.548944444968321,0.398668583702413,0.684448839840288,0.497846926652511,0.595761660472105,0.026104107893525,TRUE,0.285780256137876,900176,"Ennedi Est",2023-01-11
1,16,0.547088465009417,0.560926179462882,0.0715266190256535,0.562885533665751,0.415891256678412,0.696711543972038,0.513342025779726,0.610398795841962,0.0138377144534647,TRUE,0.280820287293626,900176,"Ennedi Est",2023-01-18
1,17,0.557246916634696,0.573527880519078,0.0706875142698485,0.575619986437776,0.42739211272475,0.706079970755868,0.527826980619764,0.621681645676786,0.0162809638843816,TRUE,0.278687858031118,900176,"Ennedi Est",2023-01-25
1,18,0.585474902561733,0.596708878708723,0.069030427898266,0.600001320359112,0.454791435222896,0.724089393795895,0.553196661939257,0.64377386364852,0.0112339761469906,TRUE,0.269297958572999,900176,"Ennedi Est",2023-02-01
1,19,0.627328981672014,0.616787197649544,0.0670064880704963,0.619974273235344,0.475734207557774,0.741348699317793,0.574286468600734,0.661855822154546,-0.01054178402247,TRUE,0.265614491760019,900176,"Ennedi Est",2023-02-08
1,20,0.646817316327776,0.62529697595744,0.0657027347278919,0.628171202916277,0.486389655053462,0.746296385062251,0.584206503416008,0.669924326198054,-0.0215203403703359,TRUE,0.259906730008789,900176,"Ennedi Est",2023-02-15
1,21,0.637564926147461,0.62545402781548,0.0652043501007827,0.628105970988114,0.4895464749067,0.742055795132704,0.585469093549449,0.669381852098199,-0.0121108983319813,TRUE,0.252509320226003,900176,"Ennedi Est",2023-02-22
1,22,0.644579718453543,0.627806721056476,0.0648777676419338,0.631434012054955,0.493371916778602,0.746876173988421,0.586322912300576,0.671900507639195,-0.0167729973970678,TRUE,0.253504257209819,900176,"Ennedi Est",2023-03-01
1,23,0.636189199175153,0.638193221353864,0.0636681769461254,0.641269380224784,0.504888349339518,0.753748094852334,0.597697964655713,0.682440935827937,0.00200402217871087,TRUE,0.248859745512817,900176,"Ennedi Est",2023-03-08
1,24,0.633135484967913,0.652314455638896,0.0624358423680225,0.655541214829875,0.52025456053835,0.764647917694843,0.612832016837281,0.695692435631767,0.0191789706709831,TRUE,0.244393357156494,900176,"Ennedi Est",2023-03-15
1,25,0.627843949454171,0.65863421959138,0.0618508190018868,0.662724459563321,0.52680186328018,0.769696417307435,0.620571700529107,0.700569997407216,0.0307902701372086,TRUE,0.242894554027254,900176,"Ennedi Est",2023-03-22
1,26,0.634705385480608,0.660963055605844,0.0615437534502904,0.664644850159002,0.530008679797306,0.771590800570482,0.623341275489217,0.702946641093667,0.0262576701252361,TRUE,0.241582120773176,900176,"Ennedi Est",2023-03-29
1,27,0.63219794682094,0.656742732893931,0.0615375219769796,0.661020216623035,0.526456577089465,0.76851804772563,0.619003624059493,0.699158191257843,0.0245447860729912,TRUE,0.242061470636164,900176,"Ennedi Est",2023-04-05
1,28,0.622772418430873,0.654258045012397,0.0616787039603417,0.658885284615531,0.522355593353434,0.766339733919319,0.617675830857503,0.695986629010286,0.0314856265815237,TRUE,0.243984140565885,900176,"Ennedi Est",2023-04-12
1,29,0.592981719970703,0.632484512669673,0.0635490303355075,0.636713556505283,0.497429240514204,0.749309177056303,0.593993517260346,0.675219269330676,0.0395027926989699,TRUE,0.2518799365421,900176,"Ennedi Est",2023-04-19
1,30,0.585573926653181,0.614224512425886,0.0648600946812913,0.618009741840655,0.476424520361142,0.733394814704407,0.573287058495861,0.656925773688123,0.0286505857727054,TRUE,0.256970294343265,900176,"Ennedi Est",2023-04-26
