,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_train_neg_root_mean_squared_error,split1_train_neg_root_mean_squared_error,split2_train_neg_root_mean_squared_error,split3_train_neg_root_mean_squared_error,split4_train_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error
0,0.03430509567260742,0.0005333057927336327,0.0028430461883544923,0.00017284361054814063,0.05,3,100,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.04811305801425381,-0.04483878011983112,-0.05941963356183079,-0.0359229748094844,-0.08528121728374756,-0.054715132757829535,0.017033454046468815,6,-0.016471307097230853,-0.014901138018209841,-0.014690404073897005,-0.016146001319656093,-0.0146401796105901,-0.01536980602391678,0.0007783797484426019,0.7740222437184889,0.7461490265651867,0.7323304929661106,0.8743810493808757,0.3675289399745848,0.6988823505210493,0.17297040002802505,6,0.9780215737695709,0.9827754475731808,0.9823770460083975,0.9786879985960939,0.9782049270636689,0.9800133986021825,0.002107622557511723,-0.05772348849992441,-0.05981149513374413,-0.07194932071821653,-0.04501803724790593,-0.1077351841494897,-0.06844750514985613,0.021421062540070108,4,-0.021255640576137012,-0.018875653369570453,-0.018464108419132975,-0.020576059292190075,-0.018752574145773967,-0.019584807160560897,0.0011158621465289272
1,0.032504940032958986,0.0005288555026231429,0.0025640487670898437,0.0001986493299716679,0.05,3,100,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.049120311996074396,-0.045440253568452195,-0.05881871218007872,-0.03737475492439654,-0.08739734097832019,-0.0556302747294644,0.017313536789696674,10,-0.016298621287227734,-0.014718623781960757,-0.014530025837081429,-0.016050733270375383,-0.014437354942287184,-0.015207071823786496,0.0007990846892465368,0.7642365174299345,0.7403082880048643,0.7396229304631312,0.8664996590151892,0.34309641918295786,0.6907527628192154,0.17999767239978873,10,0.9781945611375021,0.9831139773177778,0.9827001434659004,0.9791851001999871,0.9787258383310838,0.9803839240904502,0.002087955941333681,-0.05896007028448195,-0.06049566943945579,-0.07096245240439643,-0.04640878120886228,-0.10979638561014726,-0.06932467178946874,0.021684816037410005,8,-0.021171826088620973,-0.01868924273597136,-0.018294065879140287,-0.020334675529086375,-0.018527121754390908,-0.01940338639744198,0.0011404482710111361
2,0.06224327087402344,0.0023196384819240672,0.0025634765625,8.113170907385007e-05,0.05,3,200,0.8,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.0461175350486046,-0.04252036777291605,-0.058515586784022286,-0.03816976113062529,-0.08421016660788766,-0.05390668346881118,0.016598269928193993,1,-0.011883315266352053,-0.011127128977507351,-0.010632171483016662,-0.011796752181459567,-0.010970085300771773,-0.011281890641821482,0.00048375669768111433,0.7846204267003798,0.7689003561168731,0.7366994204871735,0.8628284882350703,0.3762935470316946,0.7058684477142383,0.169930288079228,2,0.988950183773053,0.9904794362750955,0.9907432024719707,0.9887212413509714,0.9878767158421617,0.9893541559426504,0.0010901660178069949,-0.05635364082581966,-0.05706829274072956,-0.07135972307511317,-0.04704255898347258,-0.10698609791401424,-0.06776206270782985,0.02109632545494667,2,-0.015071394214392946,-0.0140332852374103,-0.01338194899390186,-0.014968584604119714,-0.013985946747504393,-0.014288231959465842,0.0006409283630420666
3,0.05841383934020996,0.0026476744413595674,0.002679586410522461,0.00011944946889283871,0.05,3,200,1.0,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.0470432075699407,-0.04391916823467411,-0.05657110869960335,-0.04086654078334302,-0.0874402638568335,-0.05516805782887894,0.01697379116339729,9,-0.011861468861471788,-0.011334059065217051,-0.010949558345267785,-0.01248124599891944,-0.011069522000167567,-0.011539170854208726,0.0005659797499120661,0.768837055054621,0.7599254754248134,0.7522436000744476,0.8493339978042868,0.34507464565517043,0.6950829548026679,0.17844369414012487,7,0.9888066613757468,0.9899854868173302,0.9902487589266178,0.9874496387671723,0.987624820394101,0.9888230732561937,0.001158117997868373,-0.058381981750918875,-0.05816587705326857,-0.06922129014734967,-0.04930223506262753,-0.10963093828085374,-0.06894046445900368,0.021302708126430047,5,-0.015168957103311962,-0.014392722161701423,-0.013734692308353221,-0.015789857031897257,-0.014130498500673676,-0.014643345421187507,0.0007405715327255496
4,0.056548452377319335,0.0005425510223472404,0.0025552749633789063,5.382847388414672e-05,0.05,5,100,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.04538920455049782,-0.043310569697294,-0.06354148147518594,-0.04060192022683415,-0.07979836145595634,-0.05452830748115365,0.014987448339580479,3,-0.009143092894085747,-0.008844939957056475,-0.008608449852943355,-0.008959976833304135,-0.008633363593511348,-0.008837964626180212,0.00020128462807986492,0.7784912366931331,0.752095713586031,0.6949931366115847,0.8504409442009264,0.4246644084538618,0.7001370879091073,0.14652097323680285,5,0.9930883487059238,0.9937336835304512,0.9935288785977677,0.9930850347840521,0.9921850025932635,0.9931241896422917,0.0005329438880583813,-0.057149861171097424,-0.059106774504011195,-0.07680368444090672,-0.04912078887905063,-0.10275379007994596,-0.06898697981500239,0.019150455471127814,6,-0.011919740798313719,-0.01138503008893206,-0.011188677645622607,-0.011720471538385468,-0.011229130965945763,-0.011488610207439924,0.0002855349794788069
5,0.05676779747009277,0.0008316401979024442,0.0026482582092285157,0.00023249787699698658,0.05,5,100,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.04570911722100982,-0.04324565089472222,-0.07655173429001698,-0.04154699084438521,-0.07976737817700186,-0.057364174285427214,0.017061197809377166,13,-0.008681171487282433,-0.008462723763954513,-0.008270689709462828,-0.008592073832736384,-0.008278326603630991,-0.008456997079413432,0.00016441792138435185,0.77261967190092,0.7519253241837915,0.5528094964546711,0.8402410973433299,0.42027813899332134,0.6675747457752068,0.15639040873653678,14,0.9937852384072248,0.9941958068929663,0.9940258877769,0.9937512913981003,0.9927244367687519,0.9936965322487887,0.0005125596947677336,-0.05790234703575316,-0.059127083628530815,-0.09299798413830823,-0.05076817011644969,-0.10314473585941025,-0.07278806415569043,0.021085782315431675,14,-0.011302854540068304,-0.01095718380874571,-0.010750426051383518,-0.011141539926309786,-0.010834653770762594,-0.010997331619453982,0.00020158302482632163
6,0.10536718368530273,0.0012643838130158684,0.0031154632568359377,4.6658558570167895e-05,0.05,5,200,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",-0.046512997993325055,-0.04286966397999916,-0.06243517476409039,-0.041835076684270465,-0.07935469041568735,-0.05460152076747449,0.014423094684922809,5,-0.006124430188661412,-0.0059460551971303325,-0.005927733788858757,-0.006110222953650497,-0.005950631143152292,-0.006011814654290658,8.660689595814294e-05,0.7723488972735975,0.7544945522537702,0.7019683866357489,0.8450612667568165,0.42846875908548443,0.7004683724010835,0.14351221742425327,4,0.9968742958233526,0.9971671433311761,0.9969715312265605,0.9968598811655216,0.9963311550606763,0.9968408013214575,0.0002774219344718033,-0.057936813125427276,-0.0588201068371686,-0.07592038738700294,-0.04999642786584536,-0.102413501895698,-0.06901744742222844,0.018716369471367515,7,-0.00801585474079515,-0.0076549140944450434,-0.007654212901109574,-0.007898109064070529,-0.007693897681325267,-0.007783397696349112,0.000147242640132333
7,0.1007878303527832,0.002166979812597588,0.0031378746032714845,6.932454677783975e-05,0.05,5,200,1.0,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-0.046356347625082034,-0.04278460188170841,-0.07519715847451594,-0.043565694509850844,-0.07905304490876931,-0.05739136947998531,0.016202178615777572,14,-0.006209218015163094,-0.005909097476049378,-0.005959472309958103,-0.006131441416880666,-0.006199345206963116,-0.006081714885002871,0.00012434362536544613,0.7657128512903039,0.7577926514784052,0.5658499214133547,0.8297115834032279,0.4263182312120488,0.6690770477594681,0.15006670085927268,13,0.9968300913912217,0.9971365258408448,0.9968804028819055,0.9967989861961474,0.9959831110519087,0.9967258234724057,0.00038997885888410877,-0.0587751785393262,-0.058423678793595564,-0.09163200522013551,-0.05241450989363917,-0.1026059990714977,-0.07277027430363883,0.02030753563821193,13,-0.00807233678314134,-0.007696170043148637,-0.007768519194619693,-0.007974323649396577,-0.008050570185715046,-0.00791238397120426,0.00015229076944380882
8,0.0331207275390625,0.0008983437117312835,0.0027307987213134764,0.00011499681167333855,0.1,3,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.04560978870307436,-0.044512982479599825,-0.0602293954512106,-0.03923619058910438,-0.08314586407882754,-0.05454684426036334,0.01590698452079639,4,-0.011902820981989004,-0.011521006347191675,-0.01050171074366493,-0.011762956401100698,-0.011403295310141916,-0.011418357956817646,0.0004908071310224378,0.7959243197775705,0.7486145780336708,0.7275994531999115,0.859821847109018,0.38937597034176386,0.7042672336923868,0.16386936647015357,3,0.9887109825817763,0.989722859914436,0.9908874095402233,0.9887847341192944,0.9870128480128411,0.9890237668337143,0.0012775492478963445,-0.05485489017759981,-0.059520324014349237,-0.07258238522726322,-0.047555323694367,-0.1058581194698595,-0.06807420851668775,0.020576158708331085,3,-0.015233650010668126,-0.014580222740500838,-0.013277304461941867,-0.01492639298420132,-0.014475670515945957,-0.01449864814265162,0.0006666417580999653
9,0.03176193237304688,0.0007990607609943746,0.002687215805053711,0.00010063252546317187,0.1,3,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.04512786506068538,-0.04420785227296229,-0.059556772942973076,-0.0440872802863922,-0.08614066938136727,-0.05582408798887604,0.01624885729198453,11,-0.012004410150982843,-0.011220983670597724,-0.01083902575543035,-0.012222053273727551,-0.011053054046597106,-0.011467905379467114,0.0005450023773343046,0.7811354598005611,0.7473835109245202,0.7346635806592932,0.8244266198571366,0.35741380702118664,0.6890045956525395,0.16868462439337753,11,0.988637700271865,0.9901767649801607,0.9903951595566068,0.9878665608635263,0.9877154674773593,0.9889583306299036,0.001130356890165362,-0.05680772870518295,-0.0596658854079873,-0.0716350685124517,-0.05322164707527656,-0.10859327327929459,-0.06998472059603862,0.020270451881165736,9,-0.015283014414009038,-0.014254608297894015,-0.013631199226408647,-0.015525372988292959,-0.014078651063162377,-0.014554569197953407,0.0007269359186434467
