"","x"
"lp__",3110.308807775
"alpha0",0.2742472513975
"alpha1",1.34812443832
"alpha21",0.172617833482675
"alpha22",0.1514614401105
"rho2",21.246273894575
"sigma1",0.34307611723875
"sigma",0.0164968082715
