"sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","sample_24","sample_25","sample_26","sample_27","sample_28","sample_29","sample_30","sample_31","sample_32","sample_33","sample_34","sample_35","sample_36","sample_37","sample_38","sample_39","sample_40","sample_41","sample_42","sample_43","sample_44","sample_45","sample_46","sample_47","sample_48","sample_49","sample_50","sample_51","sample_52","sample_53","sample_54","sample_55","sample_56","sample_57","sample_58","sample_59","sample_60","sample_61","sample_62","sample_63","sample_64","sample_65","sample_66","sample_67","sample_68","sample_69","sample_70","sample_71","sample_72","sample_73","sample_74","sample_75","sample_76","sample_77","sample_78","sample_79","sample_80","sample_81","sample_82","sample_83","sample_84","sample_85","sample_86","sample_87","sample_88","sample_89","sample_90","sample_91","sample_92","sample_93","sample_94","sample_95","sample_96","sample_97","sample_98","sample_99","sample_100","observation_id","y_true","cv_fold"
0.34243203668347,0.401568934147057,0.56091866904545,0.381528544479618,0.283767636989808,0.447575562777843,0.527902705479645,0.343032223960015,0.247495030047183,0.421044880070516,0.444585980136399,0.355077859303838,0.490145279609151,0.35095394116765,0.430357368222011,0.531986462298835,0.204101686164842,0.414307583978626,0.348205242508326,0.406818281115834,0.3438398553249,0.498465618916604,0.467075529437619,0.367465250800752,0.458775743679146,0.308045841615876,0.223449610731599,0.398187431733916,0.412935089852668,0.378425867209075,0.305026115726357,0.551001056044504,0.488075576263477,0.522223025128913,0.374270085730529,0.357718621050011,0.4238054178868,0.193158647610789,0.439087554685032,0.28260229597403,0.382636665141578,0.0921006268927266,0.325152477262146,0.17847109018507,0.375668695076165,0.464307570680736,0.44633129309319,0.447038121343404,0.356385067454356,0.248235335341074,0.441598571380932,0.346952301713126,0.505145525341594,0.39882191408499,0.472849487655498,0.332497740656093,0.397162875338017,0.462896996348476,0.282917372398291,0.42108002178984,0.305006539247077,0.276996911024998,0.330375967046712,0.39242714781134,0.4872798070419,0.413877280651344,0.160006327196787,0.530458183613662,0.354920203342458,0.353395115740114,0.250708215163036,0.51610792967675,0.322817106544214,0.485384521361775,0.386704148944102,0.427408663383267,0.327662733818839,0.468915450356012,0.326028070265077,0.441799371166213,0.533017459449067,0.430345407398846,0.234783084520102,0.372438065418702,0.388180907718706,0.305679946132994,0.215873918339141,0.416436503124238,0.271580055320941,0.299975453755181,0.3986177159613,0.286343106635287,0.315979257898873,0.477356934129325,0.398225606081186,0.302853965538805,0.329632257353968,0.380704808385282,0.412942049739692,0.488984194096978,1,0.374062156677246,3
0.343412650828507,0.417325767127689,0.590125163581336,0.379611510215845,0.287984541336892,0.452076228855032,0.52897511695634,0.319051464684094,0.239922709210236,0.438487529692423,0.455819164012501,0.361504157932187,0.494438011685808,0.356372330376006,0.420020419240194,0.522110054850917,0.192725074081018,0.434145179813984,0.363608396016278,0.431646600109312,0.350707530929967,0.521617311861501,0.481414681859476,0.383059940817057,0.468063181514975,0.315208486561507,0.231162661263786,0.405142966095786,0.38576982557721,0.371614772049844,0.302300826609089,0.54386127489959,0.500104613980974,0.523110337859246,0.358879324957138,0.359748477362094,0.418214622701246,0.200935549352553,0.451631746268059,0.273535322162285,0.403778709935467,0.103594698535808,0.357617130416151,0.185395037623857,0.38437483515481,0.431043644254749,0.431406938219612,0.436045248872624,0.341481976765849,0.23979737749316,0.465424020212153,0.342904748498763,0.496808363600048,0.416055993011068,0.528461282721349,0.342530259102468,0.403978531666637,0.469957466851835,0.291888362993671,0.421016764345879,0.314902818602486,0.284508235169036,0.364553097922681,0.380626901704367,0.458692489652705,0.414492100097471,0.172951375647268,0.546313944674015,0.364047474854452,0.377181460092852,0.259287399387384,0.534322356978403,0.32672454373252,0.508051649917097,0.395941092087824,0.430845710668032,0.328294702660027,0.477166746772403,0.326282399552069,0.462444520069471,0.541370121914473,0.424458057308597,0.241618137408057,0.36005741881275,0.413677251324947,0.309381664456346,0.219470364396038,0.412984100706222,0.267124283807266,0.339351359882521,0.396232253560986,0.290571548021057,0.311044014365341,0.491986792909012,0.387533606897325,0.314473837233932,0.316397269407205,0.370479620323129,0.391965668751905,0.489306171263774,2,0.375133438110352,3
0.326991555656142,0.407108763001853,0.577273524440515,0.383562163912658,0.286353669641275,0.449305589486618,0.537840003308996,0.338916849805756,0.252013004648823,0.443973070219666,0.459240796737604,0.334937634531821,0.506714914754914,0.370068893893947,0.398395764170278,0.520348607854765,0.195732892633491,0.398881499084745,0.350460155424111,0.425651440982948,0.359109030399232,0.526581437652567,0.489268187958344,0.38414598197142,0.476754035218857,0.315571412040502,0.231381105925529,0.392216392674569,0.376701014116685,0.359098427469779,0.308946799334644,0.555826743593891,0.497785023989418,0.501797489756427,0.356786225250912,0.346983898466694,0.428120131976101,0.191588371168982,0.469064629326692,0.269581608504103,0.411431949305983,0.103132672714615,0.327226204687403,0.17566219489615,0.394173453134473,0.4198470176986,0.432361504557504,0.417613505602801,0.3616098265983,0.241355525249316,0.462617965561234,0.337324022385824,0.502978092282183,0.412362423503153,0.516615861382821,0.336584794471302,0.418021171295247,0.47992943839794,0.283139770347359,0.417601756055357,0.325464428237845,0.27986100556176,0.354547878204925,0.380054579510079,0.477025689131626,0.416824512229009,0.165951759819892,0.567774411639956,0.363419846671182,0.369598990843429,0.253289794385056,0.548459406036239,0.309147630909752,0.497647746878883,0.397922167429005,0.445514789689633,0.329955624074406,0.475831867028123,0.331279140041302,0.476157581505775,0.551263705201889,0.422005559986409,0.229157240768715,0.374445287175427,0.412867555786552,0.301113387232041,0.222751312794693,0.410411163905423,0.27435553877915,0.362876155132599,0.392937119537156,0.302722884612638,0.313629417437967,0.510456489958384,0.383819294266126,0.303548129377071,0.312549401231264,0.33636916528933,0.393653639420153,0.479938362751249,3,0.391678924560547,3
0.341181618124722,0.385080228063943,0.58549428987185,0.386964013363739,0.266289260429067,0.453648887245617,0.52686439457525,0.34573117549607,0.268638530634282,0.440884848655451,0.46576416691903,0.353044351958665,0.510273657564419,0.379281566999329,0.408900891987331,0.521644814291109,0.207606294507257,0.415074336483299,0.363680636710201,0.423182157586168,0.353230893639702,0.53499546699105,0.511937560502261,0.391170391646867,0.48809437233366,0.304524639908873,0.229346163438299,0.386676643019027,0.390859256389497,0.33918134889708,0.287329782773189,0.555934184626499,0.513907115007472,0.506911748696283,0.38818266756916,0.34248519059036,0.44548411107243,0.195040144598064,0.479623296321014,0.276545266114914,0.406283514695399,0.11082470298283,0.327229898801951,0.183599693135662,0.400847958956634,0.432607824912769,0.446050097997359,0.419360246879305,0.345898119617586,0.243275040617905,0.468995739641198,0.337220403139086,0.53515869218622,0.42819535131826,0.525559097461522,0.344383963384664,0.410758540187542,0.486440690644208,0.275295978689818,0.438330417910942,0.324428216483687,0.285844914210927,0.351380613108148,0.390896413082092,0.478922987675988,0.401674079684565,0.173782807084727,0.583079192590908,0.373029648535292,0.384617334734572,0.26867780717757,0.538604029677775,0.299550303632874,0.493162049849018,0.40214143199443,0.457244153432399,0.323895801543431,0.494928819647249,0.336127288166775,0.50524215591335,0.564504162726887,0.430686961399998,0.21434183379391,0.380543961243834,0.426832035295711,0.306045111912748,0.234093104017072,0.434787910557127,0.273670971219726,0.35279710968823,0.419551952234047,0.30793002816347,0.346545011408899,0.50991976694563,0.38314048359385,0.328065617265558,0.312311821429359,0.317638476672751,0.384163682879322,0.490411741334362,4,0.409941673278809,3
0.361056434316879,0.383654905518488,0.584004323773108,0.38402380865528,0.270113553539507,0.445788445287653,0.550119983737395,0.360942495112624,0.274260408510604,0.416702115928995,0.478370234723886,0.377880967447029,0.494669567955454,0.357769511312033,0.432975308075642,0.545459425583909,0.201115292695314,0.426811157298136,0.364205372444857,0.413865326217894,0.361440652839875,0.543496160151312,0.485012621321714,0.380777974823013,0.516550502607243,0.321751834213863,0.235681422515481,0.415893551341457,0.402212402311918,0.339952735639904,0.310671373968643,0.555025670044463,0.511894692614069,0.498171198955331,0.392667814614445,0.344039544538062,0.452183637718515,0.197151588628126,0.462587516856256,0.288128642841679,0.408819750625924,0.112633490277236,0.334841010586556,0.192582243332982,0.398748769448849,0.473760981810447,0.45874455480726,0.450939948549402,0.367284068211082,0.259976384592859,0.471273811477335,0.363907990400279,0.5553878995306,0.430293380357653,0.52839735506378,0.35977957934485,0.423840994961717,0.504431314223593,0.280000719478881,0.45033540632577,0.345983967138807,0.294096449723237,0.349597383874914,0.396154500916548,0.46001175681293,0.433019296216707,0.183283799230293,0.584832777235707,0.398430059990557,0.4121051233845,0.275866131356593,0.515210048689901,0.317258994215733,0.514386654273865,0.396994689371765,0.462230866715837,0.335734640482657,0.479699576646066,0.33616864725322,0.491263351809329,0.589676466496464,0.451393287561864,0.224397293568707,0.394726925746438,0.426908171003607,0.320943573995397,0.233256235159344,0.434758846238289,0.271380919732573,0.378355158038556,0.439567400997905,0.319555683396395,0.357048763268722,0.525479123829092,0.380146875851208,0.341235730693497,0.322209064975061,0.32089654244135,0.400609060144397,0.49399004571089,5,0.417236780439104,3
0.363233823398004,0.411626431106627,0.557719561262556,0.382841843466188,0.257060547554585,0.435139671728819,0.539478249272421,0.354643453706899,0.293083268553427,0.418600705325605,0.47881389238798,0.368930863128128,0.486888870591236,0.36659883635442,0.441978717960967,0.548900737591443,0.208042737750939,0.440980544246165,0.368905872486339,0.405766342973193,0.360122387187821,0.541781043450206,0.496447185295647,0.397237163955385,0.50724733364224,0.332084094968613,0.254390294525041,0.4042661761884,0.402916799554164,0.347918655899259,0.312880653345449,0.554868726093024,0.508071924394975,0.496498318000809,0.384434588547758,0.320956264703822,0.463700719833767,0.192108973484375,0.448902712644664,0.303022109038811,0.405523657014776,0.113391960131858,0.311803327457702,0.199870137414564,0.386968738853864,0.466334400555711,0.47177323122586,0.43298522170302,0.388515246095354,0.261894619347337,0.475123423086628,0.365961697584592,0.533460507755688,0.411811348459178,0.537929344937371,0.374223389018858,0.435533345330898,0.524197565959586,0.277271141778973,0.457055804497971,0.324070190253772,0.300047976773167,0.346416610960228,0.395942991113038,0.453490440434672,0.435270711036453,0.179832533273193,0.57490270850737,0.382349545275204,0.435273250256682,0.291807332835798,0.510131171165311,0.305269293765813,0.516466524753629,0.404457042790368,0.4405989836497,0.333895854824956,0.482934522536102,0.319917024453761,0.503485374045368,0.573115063965893,0.462711844192911,0.226002514423007,0.384616129999262,0.451723654732726,0.297072330916009,0.258039180896323,0.422025519831041,0.269042961919392,0.367581840741032,0.45098632811711,0.285910236594095,0.352866324562487,0.52664144219628,0.373575067128397,0.324852169340041,0.330939457998565,0.330709688040908,0.401592371935595,0.494661065173482,6,0.404135813031878,3
0.368448857006499,0.407646967916646,0.552602466537618,0.398800899044864,0.283230269942229,0.426135836229261,0.544218990479755,0.358233624593781,0.307675184784157,0.43815016317733,0.485378051397208,0.383252512056552,0.512823119258514,0.39345771077057,0.426592643887115,0.536693197649672,0.214334037004252,0.455039325572565,0.378597362288821,0.402528822778483,0.38373422803689,0.550063172216556,0.522662163091786,0.403877348007623,0.509016134322402,0.360035082581571,0.270626054894077,0.405602129086071,0.412579604997815,0.354430808203954,0.294295747152455,0.568328334573036,0.489143941639259,0.542582381615027,0.417293711038957,0.346770809088356,0.462906550958097,0.190950958781898,0.459375163344272,0.305511084620523,0.428270894739077,0.124532740221489,0.332107378170985,0.194553639862437,0.406234049230838,0.483676911113066,0.499136407983747,0.443632507437713,0.399829258900911,0.269639424417305,0.482434236303323,0.381532345875198,0.554775001536345,0.440665189420449,0.565404492437892,0.367715100037148,0.440043720897028,0.544249390671053,0.280773082892815,0.463294648183709,0.352005556610618,0.312499520976899,0.333108609136812,0.410960853763927,0.435426352086885,0.448436268530898,0.191171882472021,0.606102213386913,0.405214897631343,0.451840631652749,0.301433335792693,0.520248837563226,0.289680417141716,0.537325964139584,0.428453909120782,0.436814381651496,0.351353131938196,0.494479985530309,0.319555194156935,0.514487814612231,0.579748427584331,0.438123923599974,0.227431848571718,0.401149040813838,0.455402675197499,0.299239876985008,0.26957353144034,0.397521059179488,0.277523128911061,0.381966314611573,0.482895606526793,0.307357571927294,0.378150170202912,0.530405327639642,0.383014836830072,0.355718799009704,0.370940237356394,0.362610882104855,0.405538099853076,0.521239171679506,7,0.417645236424037,3
0.400424257620002,0.418847446214626,0.569030719837473,0.424439571731569,0.319399075312854,0.459678214538601,0.543920544641172,0.36427146912548,0.319195927964755,0.460667286132035,0.504483646564022,0.384740932946011,0.546938659383085,0.409607856903426,0.446040397287747,0.54345543788085,0.247602134307823,0.497887207675169,0.384727279295545,0.440555614974581,0.424552098349196,0.576591441547272,0.54582465660276,0.439824877891169,0.533512102792171,0.405933160669898,0.283946655480699,0.431294537777482,0.431182208181336,0.38905916363412,0.304779079845719,0.599143529428607,0.523629576738999,0.585909266643516,0.446072400395919,0.362068262180278,0.503964385172648,0.211945881443038,0.477222984537228,0.344319455349064,0.439816932185301,0.137315860259882,0.373120987306592,0.20845248228163,0.405240997498503,0.513023591490322,0.516804778385812,0.453103587824896,0.437316810999143,0.286565804707107,0.498777884283757,0.417670206813682,0.582046709422544,0.470158585524272,0.566758048734598,0.378883663558799,0.468463151034741,0.567125408683648,0.295422688848815,0.480004130300682,0.382882651168535,0.327309107267051,0.383531559291672,0.447709606664017,0.458914263811938,0.452648707107304,0.225024575123962,0.60598541697135,0.442096708248564,0.476941521363554,0.336739714328144,0.527762655791954,0.329798553386713,0.569135142631806,0.476055590194625,0.450997007026757,0.37060375327278,0.533692566533634,0.344638436802666,0.543418292847898,0.605990629244895,0.457069120568671,0.245146999572291,0.434821863321466,0.472124609273577,0.332109458771455,0.299834632238247,0.427993773311806,0.295021568812137,0.398164642742076,0.501897969833872,0.332756152632925,0.396921225326389,0.534860575970024,0.435031901878307,0.400526794939597,0.394307865358441,0.380795133126998,0.407511162071576,0.559661382358981,8,0.417394572666713,3
0.397772401085839,0.447301599136025,0.554177225312945,0.455502484085821,0.350606795625867,0.470231313672978,0.561706186302903,0.380450871044401,0.343190875427121,0.467026572960002,0.521242945606272,0.402108198675886,0.583978078373111,0.43113906919904,0.451074724503549,0.558723114292598,0.262529292983823,0.510610249437259,0.37513065998372,0.434398996566011,0.455848535536164,0.604396066632295,0.561444673524625,0.478834424244528,0.530561776450458,0.418154547958123,0.308247001246872,0.455430762593982,0.447266283613739,0.404263372871717,0.314334951307653,0.601564765230309,0.532241431133157,0.605041921864025,0.446173952438922,0.396479540949863,0.511514338674144,0.241902986509184,0.48598612878303,0.389638849215114,0.456093525980188,0.144517837486941,0.404022041345344,0.216427156186655,0.409840231457455,0.552428492146196,0.544639836056409,0.488385699577742,0.475121740013489,0.314836827769154,0.509532790703006,0.458841000256125,0.599637154474383,0.476652520082886,0.573938295649678,0.374103807876924,0.499000635080798,0.610642581590162,0.29805425102948,0.522930622625427,0.383441755756338,0.355033968558292,0.456224074519407,0.447825715601787,0.460257005271657,0.466889066106974,0.253362334164949,0.615745638332889,0.451862152716664,0.485920674232472,0.3724599636523,0.529590513842168,0.371629630872775,0.594030200669828,0.484034084827046,0.506920743724864,0.399899400564379,0.54017410362089,0.375308278077931,0.571665796843622,0.60672969632732,0.501011432595408,0.265543363640587,0.450909809219989,0.484201544192462,0.351312989959632,0.326712401194647,0.441562074018165,0.313890876240707,0.417856957014396,0.508280056225278,0.352805014558435,0.415609503952537,0.547750412651797,0.467827665979127,0.412192936147353,0.413490857990923,0.37345825334831,0.4397082454187,0.579703346175205,9,0.411190310886928,3
0.409263473555701,0.479070772693717,0.561447396766321,0.458158174578192,0.367664504690404,0.462929779986008,0.559749275963445,0.388109105457731,0.348459404136627,0.471473023824007,0.508314041864263,0.412108687246866,0.593675846797962,0.426139201159295,0.468361792188145,0.566230391415413,0.254678405761018,0.515885470867625,0.377786509448352,0.461668154628222,0.467445879726271,0.617189573393644,0.592389633732571,0.478610795953541,0.548304051892772,0.412589791328302,0.306147196224136,0.452521863118508,0.44383316126672,0.423594127986883,0.331301495344315,0.61141118745914,0.546635586582431,0.609653217575887,0.449934550842647,0.411101180475764,0.522112995588511,0.281650967129746,0.492705333619356,0.401851024913465,0.456890867498983,0.1501093201018,0.421531245486474,0.224387582110388,0.394348247316504,0.53152555904305,0.547447473200392,0.491537092049384,0.472127054151509,0.32476111295492,0.520190700543766,0.493151440586724,0.60408718723117,0.508575930377706,0.593784050886102,0.386126266493936,0.518730742105938,0.619989592239743,0.29970330569013,0.550191605721542,0.383442141111518,0.353145815653775,0.458854863208425,0.466447482301738,0.477626496248112,0.497155426690118,0.284081260997485,0.645480106590925,0.470470726363356,0.492495438353176,0.369558560035974,0.538253935041909,0.37722237621914,0.588932114717503,0.503247592579649,0.504772148837978,0.391949870063269,0.521407469780369,0.386900764537668,0.575883636371707,0.600767300808666,0.512306948982541,0.266851705336921,0.448591895699393,0.496876775121754,0.364123709839684,0.32982296898162,0.468511231785307,0.329122214079982,0.397293359436968,0.529529689680421,0.368254371568153,0.446902751381681,0.563931827280117,0.495451674962743,0.415304974186891,0.436623742503617,0.372750086883242,0.444854057731375,0.600953176488645,10,0.412468043736049,3
