"","x"
"lp__",2735.130759775
"alpha0",0.10947615905925
"alpha1",1.554870223575
"alpha21",0.35013039119325
"alpha22",0.417702052833
"rho2",18.7317136638875
"sigma1",0.1707007154515
"sigma",0.00905961524835
"beta[1]",0.118986776700127
"beta[2]",-0.0342604315125488
"beta[3]",-0.0077379634084925
"beta[4]",-0.0273259485417415
"beta[5]",-0.037954056753111
"beta[6]",-0.049667095018105
"beta[7]",0.0393382985215315
"beta_sd",0.082920067715375
