"","x"
"lp__",2717.18369625
"alpha0",0.099771574119175
"alpha1",2.0793051222
"alpha21",0.39591832226925
"alpha22",0.4552638157525
"rho2",18.72371049868
"sigma1",0.17174348647725
"sigma",0.010137600031175
"beta[1]",0.054251343995384
"beta[2]",-0.0297911290507789
"beta[3]",-0.0365068374593683
"beta[4]",-0.0180338673076803
"beta[5]",-0.0210712473958798
"beta[6]",-0.0284403571040386
"beta[7]",0.0225392656943517
"beta_sd",0.055910522002175
