"","x"
"lp__",2902.509345725
"alpha0",0.08350110654675
"alpha1",1.596707900025
"alpha21",0.3937206358505
"alpha22",0.51756364672825
"rho2",17.4377682873375
"sigma1",0.135420305525
"sigma",0.00700685526305
"beta[1]",0.175882185155925
"beta[2]",-0.031719246530548
"beta[3]",-0.071785646428535
"beta[4]",-0.025397511040394
"beta[5]",-0.0488059457467218
"beta[6]",-0.048315952234893
"beta[7]",0.006353603499861
"beta_sd",0.10515645421975
