"","x"
"lp__",2850.292934625
"alpha0",0.09342236818775
"alpha1",1.986537395625
"alpha21",0.4198033975723
"alpha22",0.49308263607925
"rho2",18.5434671334725
"sigma1",0.175446693563
"sigma",0.010118395839875
"beta[1]",0.211702138324
"beta[2]",-0.0368178696409988
"beta[3]",-0.00579580660467068
"beta[4]",-0.008649556684537
"beta[5]",-0.0503953586428137
"kappa",5.6412479840275
