"","x"
"lp__",2727.65098465
"alpha0",0.10018010823825
"alpha1",1.44995963489
"alpha21",0.399719075193
"alpha22",0.48717751517
"rho2",17.646996320805
"sigma1",0.16363103372525
"sigma",0.00900178161005
"beta[1]",0.2242585176455
"beta[2]",-0.0393491139142548
"beta[3]",0.0166411629851789
"beta[4]",-0.0161496477835973
"beta[5]",-0.0674971072534703
"kappa",5.6713858490475
