"adm1_name","Easting","Northing","Datetime","fcs","cv_ind","MPI_intensity","currency_exchange_log","ndvi_value_cubic_intp","food_inflation_cubic_intp","Waterways"
"Batha",910.037659125296,1548.88385774273,"2023-06-07",0.692314616612026,0,68.5,6.41868467322107,0.18860146338158,-2.65823905538031,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-06-14",0.673045131138393,0,68.5,6.41326146777708,0.200941825478595,-4.11601625123919,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-06-21",0.676152561732701,0,68.5,6.39792630269292,0.217275612494543,-5.07768856135566,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-06-28",0.670983123779297,0,68.5,6.40036425937409,0.234912387334892,-5.55305911806247,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-07-05",0.687225319998605,0,68.5,6.40098112391579,0.250658598558944,-5.5519310536924,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-07-12",0.688496497017997,0,68.5,6.39188922590112,0.2620704310897,-5.08410750057822,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-07-19",0.69096195765904,0,68.5,6.37191691083758,0.268952474266029,-4.1593915910527,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-07-26",0.677339401245117,0,68.5,6.38360814057861,0.274971316124214,-2.7875864574486,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-08-02",0.646090371268136,0,68.5,6.39332889344711,0.284041564841245,-1.02292187777292,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-08-09",0.641155945914132,0,68.5,6.39210493889751,0.297260663741278,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-08-16",0.63161137172154,0,68.5,6.39926090056351,0.310742926163821,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-08-23",0.612090644836426,0,68.5,6.4028834924476,0.32071549214624,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-08-30",0.597141843523298,0,68.5,6.40781115653787,0.32627712323811,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-09-06",0.58425235748291,0,68.5,6.41249787659086,0.327204601542458,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-09-13",0.575178974696568,0,68.5,6.41708663061491,0.322157845537082,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-09-20",0.568285271780831,0,68.5,6.42165873399088,0.309827096844428,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-09-27",0.56657167162214,0,68.5,6.42907765610872,0.293128080764074,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-10-04",0.560851037161691,0,68.5,6.43701002147648,0.274050155247414,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-10-11",0.557135974339076,0,68.5,6.43064551189671,0.253765885019001,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-10-18",0.561874389648438,0,68.5,6.43524546294096,0.235815921931182,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-10-25",0.57730464390346,0,68.5,6.42781396028287,0.222341799580806,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-11-01",0.590795865740095,0,68.5,6.43102028735802,0.21292015777757,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-11-08",0.588051060267857,0,68.5,6.41830601295979,0.205299233112959,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-11-15",0.592783421107701,0,68.5,6.41784463657866,0.198884095151462,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-11-22",0.604172079903739,0,68.5,6.40114174594955,0.193863533203739,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-11-29",0.599228368486677,0,68.5,6.39712211063008,0.189860026312336,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-12-06",0.60590527670724,0,68.5,6.40669790694937,0.186958503614243,-0.4,1539.5878330685
"Batha",910.037659125296,1548.88385774273,"2023-12-13",0.609785063607352,0,68.5,6.41213431107298,0.185123395665044,-0.4,1539.5878330685
"Borkou",845.594137867948,1901.86951691149,"2022-10-05",0.374062156677246,3,61.9,6.49917030916269,0.0985426252219348,17.4709111153739,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-10-12",0.375133438110352,3,61.9,6.51285594531575,0.098429340928635,18.4505792919711,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-10-19",0.391678924560547,3,61.9,6.50961594332047,0.0983153578744281,20.0281672259613,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-10-26",0.409941673278809,3,61.9,6.50322030714717,0.0983162705701812,21.1798521515528,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-11-02",0.417236780439104,3,61.9,6.49389438478416,0.0983876147978912,21.6074376721309,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-11-09",0.404135813031878,3,61.9,6.4941013677678,0.098468420397133,21.081596812546,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-11-16",0.417645236424037,3,61.9,6.46244307513123,0.098505630029552,19.7960347527364,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-11-23",0.417394572666713,3,61.9,6.456825428121,0.0985006174985266,18.2089984705064,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-11-30",0.411190310886928,3,61.9,6.4502452760724,0.0984986508977332,16.7907377475566,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-12-07",0.412468043736049,3,61.9,6.43768324353852,0.0985010946488831,15.9876740702667,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-12-14",0.432900129045759,3,61.9,6.43300038306161,0.0984991747978539,15.9179279672669,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-12-21",0.457601040431431,3,61.9,6.429195818476,0.0984982121129848,16.3157196536895,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2022-12-28",0.485851064409528,3,61.9,6.42687514964777,0.0985253077112865,16.8729079307638,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-01-04",0.509434858049665,3,61.9,6.42378922495599,0.098625157390037,17.2825877354072,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-01-11",0.520883620125907,3,61.9,6.42188607557376,0.0988282455442824,17.3355430610285,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-01-18",0.537488975524902,3,61.9,6.40901961240584,0.0991055154105902,17.1193678146766,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-01-25",0.544941357203892,3,61.9,6.40408612516865,0.0993571254899465,16.8193449598915,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-02-01",0.574871357509068,3,61.9,6.40282035545834,0.0994849283573925,16.6219935959017,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-02-08",0.611403438023158,3,61.9,6.41431159084479,0.0994664210678591,16.6978072815757,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-02-15",0.624346095493862,3,61.9,6.41984923838072,0.0993727417805552,17.0720481162708,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-02-22",0.639254406520299,3,61.9,6.42212806277006,0.0993070234102092,17.6457802615552,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-03-01",0.648705695016043,3,61.9,6.43148457389414,0.0993015607363856,18.3110535125448,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-03-08",0.667850472586496,3,61.9,6.42696449734229,0.0992310985452447,18.9578244388061,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-03-15",0.669586868286133,3,61.9,6.42442489151432,0.0990219937831012,19.4570797533682,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-03-22",0.682469155447824,3,61.9,6.41820040608913,0.0987411941834914,19.6635836712546,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-03-29",0.679617233276367,3,61.9,6.41120859550011,0.098500481889307,19.430922968118,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-04-05",0.679524917602539,3,61.9,6.40360051701064,0.0981823624834677,18.6146735152827,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-04-12",0.671059984479632,3,61.9,6.39890140997876,0.097761780242716,17.1471107131827,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-04-19",0.657556119646345,3,61.9,6.39615832686993,0.0974537226559239,15.1288073470544,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-04-26",0.638508153642927,3,61.9,6.39063702985835,0.097153622326723,12.6997202964379,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-05-03",0.623270939418248,3,61.9,6.38994993364773,0.0968053492662916,9.9999854594844,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-05-10",0.625444210597447,3,61.9,6.38119118077176,0.0965225971059334,7.1697387343446,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-05-17",0.643180525643485,3,61.9,6.40463303453537,0.0961968771814303,4.34911601916943,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-05-24",0.641339051382882,3,61.9,6.41077548772291,0.095868266449038,1.67825321210979,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-05-31",0.631817120143345,3,61.9,6.41906681923479,0.0956678497236332,-0.702713788683443,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-06-07",0.622747050694057,3,61.9,6.41868467322107,0.0955062503342028,-2.65823905538031,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-06-14",0.621191346304757,3,61.9,6.41326146777708,0.0953998192594081,-4.11601625123919,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-06-21",0.601482958112444,3,61.9,6.39792630269292,0.0953982656402588,-5.07768856135566,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-06-28",0.620510183061872,3,61.9,6.40036425937409,0.0953560581486216,-5.55305911806247,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-07-05",0.632713356018066,3,61.9,6.40098112391579,0.0952892883673349,-5.5519310536924,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-07-12",0.663849084036691,3,61.9,6.39188922590112,0.0952954396950917,-5.08410750057822,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-07-19",0.683861716134208,3,61.9,6.37191691083758,0.0953664638594918,-4.1593915910527,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-07-26",0.699782322474888,3,61.9,6.38360814057861,0.0953978643728834,-2.7875864574486,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-08-02",0.69603403363909,3,61.9,6.39332889344711,0.0953991146676547,-1.02292187777292,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-08-09",0.688811591012137,3,61.9,6.39210493889751,0.0955079881217028,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-08-16",0.667225810459682,3,61.9,6.39926090056351,0.0956607440968603,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-08-23",0.677594288417271,3,61.9,6.4028834924476,0.0958023240744266,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-08-30",0.686550816127232,3,61.9,6.40781115653787,0.0959827505094374,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-09-06",0.678923677716936,3,61.9,6.41249787659086,0.096190618196391,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-09-13",0.674807826450893,3,61.9,6.41708663061491,0.0963995773753762,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-09-20",0.691047570364816,3,61.9,6.42165873399088,0.0966064518771309,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-09-27",0.68168698992048,3,61.9,6.42907765610872,0.0968330091679863,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-10-04",0.672224709647042,3,61.9,6.43701002147648,0.0970109659579725,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-10-11",0.668000629970006,3,61.9,6.43064551189671,0.097083441953333,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-10-18",0.663267996651786,3,61.9,6.43524546294096,0.0971840815228359,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-10-25",0.669461441040039,3,61.9,6.42781396028287,0.0973548732163922,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-11-01",0.688246819632394,3,61.9,6.43102028735802,0.0975469284658647,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-11-08",0.698591057913644,3,61.9,6.41830601295979,0.0977101204761735,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-11-15",0.708520431518555,3,61.9,6.41784463657866,0.097826709180564,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-11-22",0.710317916870117,3,61.9,6.40114174594955,0.0978927890232128,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-11-29",0.715788759504046,3,61.9,6.39712211063008,0.0979046607760723,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-12-06",0.722269003731864,3,61.9,6.40669790694937,0.0978987028113471,-0.4,109.28609424686
"Borkou",845.594137867948,1901.86951691149,"2023-12-13",0.735664465767997,3,61.9,6.41213431107298,0.0978998647542658,-0.4,109.28609424686
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-10-05",0.326494216918945,0,62.7,6.49917030916269,0.666128779261841,17.4709111153739,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-10-12",0.314851556505476,0,62.7,6.51285594531575,0.652192749104582,18.4505792919711,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-10-19",0.306395299094064,0,62.7,6.50961594332047,0.625666090957887,20.0281672259613,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-10-26",0.293678790501186,0,62.7,6.50322030714717,0.598429812774994,21.1798521515528,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-02",0.292299314226423,0,62.7,6.49389438478416,0.570713788144651,21.6074376721309,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-09",0.294050045013428,0,62.7,6.4941013677678,0.540385614000223,21.081596812546,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-16",0.297819990430559,0,62.7,6.46244307513123,0.510117434178815,19.7960347527364,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-23",0.319686633518764,0,62.7,6.456825428121,0.482270068213961,18.2089984705064,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-30",0.332048770359584,0,62.7,6.4502452760724,0.456451115650664,16.7907377475566,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-12-07",0.33237678527832,0,62.7,6.43768324353852,0.433123147932996,15.9876740702667,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-12-14",0.356400320870536,0,62.7,6.43300038306161,0.412204874209652,15.9179279672669,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-12-21",0.380672694614955,0,62.7,6.429195818476,0.393517761038484,16.3157196536895,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-12-28",0.383927928379604,0,62.7,6.42687514964777,0.377951596186826,16.8729079307638,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-01-04",0.396883076259068,0,62.7,6.42378922495599,0.363641077183823,17.2825877354072,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-01-11",0.414452563694545,0,62.7,6.42188607557376,0.34876443163927,17.3355430610285,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-01-18",0.451117046901158,0,62.7,6.40901961240584,0.335575690520931,17.1193678146766,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-01-25",0.466825163705008,0,62.7,6.40408612516865,0.325425513223026,16.8193449598915,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-02-01",0.471883779253278,0,62.7,6.40282035545834,0.317284723122297,16.6219935959017,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-02-08",0.489837793622698,0,62.7,6.41431159084479,0.30871391952958,16.6978072815757,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-02-15",0.504783009120396,0,62.7,6.41984923838072,0.300337197057614,17.0720481162708,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-02-22",0.505956382751465,0,62.7,6.42212806277006,0.293347982968668,17.6457802615552,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-01",0.505451458522252,0,62.7,6.43148457389414,0.287160412198975,18.3110535125448,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-08",0.503262645176479,0,62.7,6.42696449734229,0.28311618542941,18.9578244388061,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-15",0.504705080304827,0,62.7,6.42442489151432,0.280826203679623,19.4570797533682,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-22",0.514441844395229,0,62.7,6.41820040608913,0.279120830194746,19.6635836712546,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-29",0.512917164393834,0,62.7,6.41120859550011,0.278281219752234,19.430922968118,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-04-05",0.511440800258091,0,62.7,6.40360051701064,0.277877338759086,18.6146735152827,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-04-12",0.507085680280413,0,62.7,6.39890140997876,0.277378130550508,17.1471107131827,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-04-19",0.481271373203823,0,62.7,6.39615832686993,0.276928344542247,15.1288073470544,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-04-26",0.457448932102748,0,62.7,6.39063702985835,0.277246850411516,12.6997202964379,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-03",0.447530686514718,0,62.7,6.38994993364773,0.279429586561114,9.9999854594844,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-10",0.456125891549247,0,62.7,6.38119118077176,0.284834417959284,7.1697387343446,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-17",0.456649698529925,0,62.7,6.40463303453537,0.294924629010654,4.34911601916943,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-24",0.44906241280692,0,62.7,6.41077548772291,0.310217428037122,1.67825321210979,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-31",0.465682051522391,0,62.7,6.41906681923479,0.33190343133506,-0.702713788683443,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-06-07",0.487605165754046,0,62.7,6.41868467322107,0.363965037553937,-2.65823905538031,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-06-14",0.489871809823172,0,62.7,6.41326146777708,0.405835122306303,-4.11601625123919,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-06-21",0.492533176967076,0,62.7,6.39792630269292,0.453466677201008,-5.07768856135566,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-06-28",0.505359360831124,0,62.7,6.40036425937409,0.504414811681232,-5.55305911806247,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-07-05",0.508801727294922,0,62.7,6.40098112391579,0.553642774311018,-5.5519310536924,2813.83942464722
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-07-12",0.502119325910296,0,62.7,6.39188922590112,0.595728152706314,-5.08410750057822,2813.83942464722
