"","adm1_code","adm1_name","Datetime","fcs","rcsi","data_type","pewi_6","pewi_6_cubic_intp","pewi_8","pewi_8_cubic_intp","rainfall_value","rainfall_value_cubic_intp","rainfall_1_month_anomaly","rainfall_1_month_anomaly_cubic_intp","rainfall_3_months_anomaly","rainfall_3_months_anomaly_cubic_intp","ndvi_value","ndvi_value_cubic_intp","ndvi_anomaly","ndvi_anomaly_cubic_intp","n_conflicts_Battles_anomaly_30days_lagged14days","n_fatalities_Battles_anomaly_30days_lagged14days","n_conflicts_Battles_rolsum_90days","n_fatalities_Battles_rolsum_90days","n_conflicts_Violence_against_civilians_anomaly_30days_lagged14days","n_fatalities_Violence_against_civilians_anomaly_30days_lagged14days","n_conflicts_Violence_against_civilians_rolsum_90days","n_fatalities_Violence_against_civilians_rolsum_90days","n_conflicts_Explosions.Remote_violence_anomaly_30days_lagged14days","n_fatalities_Explosions.Remote_violence_anomaly_30days_lagged14days","n_conflicts_Explosions.Remote_violence_rolsum_90days","n_fatalities_Explosions.Remote_violence_rolsum_90days","food_inflation","food_inflation_cubic_intp","headline_inflation","headline_inflation_cubic_intp","currency_exchange","currency_exchange_cubic_intp","Ramadan","Ramadan_past90days","day_num","day_of_week","Area","Lat","Lon","Waterways","population","Easting","Northing","Longitude","Latitude","MPI","MPI_incidence","MPI_intensity","Muslim","Christian","region_cat","cv_ind","Ramadan_past90days_Muslimpop","food_inflation_MPI","log_food_inflation","log_food_inflation_MPI","log_fatalities_battles","log_fatalities_violenceagainstcivilians","log_fatalities_explosions"
"11",65698,"Abia","2022-12-14",0.241021385624169,0.113921664085708,"SURVEY 90 days",NA,-0.0460894757411661,NA,0.923008103518785,NA,3.607649598006,NA,NA,NA,0.91214017717067,NA,0.640790028102055,NA,1.00358663769006,2,2,5,4,4,1,4,1,0,0,0,0,NA,23.7495378642815,NA,21.3358323214673,444.96,444.96,0,0,11,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.39870332429243,3.16756307194529,0.319923870266475,1.6094379124341,0.693147180559945,0
"12",65698,"Abia","2022-12-21",0.25611713586605,0.119628144324537,"SURVEY 90 days",NA,-0.00653774038982774,NA,1.02331120308902,2.0839,2.0839,NA,NA,0.880839,0.880839,0.6202,0.6202,1.00916,1.00916,-4,-4,4,4,0,-1,6,1,0,0,0,0,NA,23.7986948175033,NA,21.3947788132211,445.46,445.46,0,0,12,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.40366817656784,3.16963073957298,0.320132704696871,1.6094379124341,0.693147180559945,0
"13",65698,"Abia","2022-12-28",0.266517972223368,0.136187733838599,"SURVEY 90 days",NA,0.0229622941298649,NA,1.12168633854201,NA,2.1408733324247,NA,NA,NA,0.882833209990056,NA,0.601582058206376,NA,1.0138711730811,-3,-3,4,4,0,-1,6,1,0,0,0,0,NA,23.9281654496811,NA,21.5053127108355,446.14,446.14,0,0,13,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.41674471041779,3.1750562357839,0.320680679814173,1.6094379124341,0.693147180559945,0
"14",65698,"Abia","2023-01-04",0.27041093520399,0.146851684097233,"SURVEY 90 days",NA,0.0414818788597972,NA,1.2178308273715,NA,1.40989278111828,NA,NA,NA,0.799800989967934,NA,0.58564648651376,NA,1.01752519416271,-3,-3,4,4,2,-1,6,1,0,0,0,0,NA,24.0936789124991,NA,21.6379430143608,448.51,448.51,0,0,14,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.43346157016241,3.18194952030526,0.321376901550831,1.6094379124341,0.693147180559945,0
"15",65698,"Abia","2023-01-11",0.260712036286292,0.168070175586395,"SURVEY 90 days",NA,0.0480922648418541,NA,1.31144198707125,2.071,2.071,NA,NA,0.648276,0.648276,0.574,0.574,1.019497,1.019497,-3,-3,4,4,-2,-1,6,1,0,0,0,0,NA,24.2509184725274,NA,21.7631485155278,451.1,451.1,0,0,15,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.44934276572526,3.18845449182201,0.322033903674023,1.6094379124341,0.693147180559945,0
"16",65698,"Abia","2023-01-18",0.256863790813479,0.16660281709775,"SURVEY 90 days",NA,0.0418647031179215,NA,1.40221713513501,NA,8.02531548484423,NA,NA,NA,0.605128707764323,NA,0.568414661504841,NA,1.01857683694793,0,0,4,6,0,0,6,1,0,0,0,0,NA,24.3564629051926,NA,21.8520111021091,453.08,453.08,0,0,16,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.46000275342446,3.19279723136276,0.322472520367638,1.94591014905531,0.693147180559945,0
"17",65698,"Abia","2023-01-25",0.271891299421861,0.164992453301477,"SURVEY 90 days",NA,0.0218704447298845,NA,1.48985358905653,NA,7.41778169817905,NA,NA,NA,0.605734587787414,NA,0.566497373209032,NA,1.01452487711293,0,0,4,6,0,0,7,2,0,0,0,0,NA,24.396475945198,NA,21.8955371681605,459.47,459.47,0,0,17,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.464044070465,3.19443869339287,0.32263830803268,1.94591014905531,1.09861228866811,0
"18",65698,"Abia","2023-02-01",0.279075067070977,0.163884756905129,"SURVEY 90 days",NA,-0.0128192592803718,NA,1.57404866632958,2.0581,2.0581,NA,NA,0.586779,0.586779,0.568,0.568,1.008626,1.008626,1,3,3,6,-4,0,6,2,0,0,0,0,NA,24.3927758465536,NA,21.9087452649728,460.02,460.02,0,0,18,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.46367036050192,3.19428701659867,0.322622988676466,1.94591014905531,1.09861228866811,0
"19",65698,"Abia","2023-02-08",0.286084230473738,0.164115911256856,"SURVEY 90 days",NA,-0.0631331578709617,NA,1.6544996844479,NA,2.6212947373198,NA,NA,NA,0.541278168595519,NA,0.574427580920256,NA,1.0031661326572,1,3,1,3,-2,1,5,1,0,0,0,0,NA,24.3693035509306,NA,21.908083504826,459.92,459.92,0,0,19,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.46129965864399,3.19332428909706,0.322525753198803,1.38629436111989,0.693147180559945,0
"20",65698,"Abia","2023-02-15",0.306525837132802,0.171325036352841,"SURVEY 90 days",-0.13,-0.13,NA,1.73090396090525,NA,-1.52887915151352,NA,NA,NA,0.479211218362694,NA,0.583899858325176,NA,1.00017557861682,1,3,1,3,-1,1,5,1,0,0,0,0,24.35,24.35,21.91,21.91,460.06,460.06,0,0,20,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.45935,3.1925318495286,0.322445716802388,1.38629436111989,0.693147180559945,0
"21",65698,"Abia","2023-02-22",0.309767901102764,0.175693414090839,"SURVEY 90 days",NA,-0.212292725515243,NA,1.80295881319538,NA,12.9687140510546,NA,NA,NA,0.564346363844832,NA,0.598944344767595,NA,1.00139110865218,1,3,1,3,-1,1,7,4,0,0,0,0,NA,24.3534421967358,NA,21.927311444345,459.97,459.97,0,0,21,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.45969766187032,3.19267320285339,0.322459993488192,1.38629436111989,1.6094379124341,0
"22",65698,"Abia","2023-03-01",0.311553611594421,0.172418758064159,"SURVEY 90 days",NA,-0.300661037823014,NA,1.87036155881204,55.0645,55.0645,NA,NA,0.842933,0.842933,0.6216,0.6216,1.00701,1.00701,1,3,3,3,1,1,6,6,0,0,0,0,NA,24.3767513893228,NA,21.9583088579923,459.97,459.97,0,0,22,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.4620518903216,3.19362986617234,0.322556616483406,1.38629436111989,1.94591014905531,0
"23",65698,"Abia","2023-03-08",0.295757880950517,0.184779030313785,"SURVEY 90 days",NA,-0.383698831219278,NA,1.932809515249,NA,47.9474720488724,NA,NA,NA,0.903467815816608,NA,0.643836487946175,NA,1.01404941768345,-1,-3,4,3,3,4,6,6,0,0,0,0,NA,24.4116848872483,NA,21.9976518426434,459.99,459.99,0,0,23,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.46558017361208,3.19506190649015,0.322701252555505,1.38629436111989,1.94591014905531,0
"24",65698,"Abia","2023-03-15",0.286044756544526,0.184265852128664,"SURVEY 90 days",-0.45,-0.45,1.99,1.99,NA,43.6642021029276,NA,NA,NA,0.930688790587606,NA,0.666272328209866,NA,1.02047362208721,1,-3,4,3,2,4,6,6,0,0,0,0,24.45,24.45,22.04,22.04,460.04,460.04,0,0,24,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.46945,3.19663021592088,0.322859651808009,1.38629436111989,1.94591014905531,0
"25",65698,"Abia","2023-03-22",0.28711981177583,0.182185648925239,"SURVEY 90 days",NA,-0.490591944278576,NA,2.04068301121293,NA,56.5876623426028,NA,NA,NA,1.00158287435186,NA,0.687583574869787,NA,1.02459243061392,2,-3,4,3,2,4,4,6,0,0,0,0,NA,24.4853190673254,NA,22.0810939710331,459.95,459.95,0,0,25,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0,2.47301722579987,3.19807371620376,0.32300544533658,1.38629436111989,1.94591014905531,0
"26",65698,"Abia","2023-03-29",0.301870481024852,0.17402283875041,"SURVEY 90 days",NA,-0.506236087438132,NA,2.07981926965217,NA,52.3745194607219,NA,NA,NA,1.00069837089346,NA,0.704772643536619,NA,1.0256214169911,2,-3,4,3,2,4,5,7,0,0,0,0,NA,24.5187245500128,NA,22.1209985537917,459.82,459.82,1,7,26,"Wed",0.396542904800929,5.45330211891958,7.52318998196719,0.897616940721119,3802539,1459763.79335693,-4916261.16881343,7.52318998196719,5.45330211891958,0.101,29.8,33.9,0.001,91.3,"s",2,0.007,2.4763911795513,3.19943709299457,0.323143146392452,1.38629436111989,2.07944154167984,0
