adm1_code,adm1_name,Datetime,fcs,rcsi,data_type,pewi_6,pewi_6_cubic_intp,pewi_8,pewi_8_cubic_intp,rainfall_value,rainfall_value_cubic_intp,rainfall_1_month_anomaly,rainfall_1_month_anomaly_cubic_intp,rainfall_3_months_anomaly,rainfall_3_months_anomaly_cubic_intp,ndvi_value,ndvi_value_cubic_intp,ndvi_anomaly,ndvi_anomaly_cubic_intp,n_conflicts_Battles_anomaly_30days_lagged14days,n_fatalities_Battles_anomaly_30days_lagged14days,n_conflicts_Battles_rolsum_90days,n_fatalities_Battles_rolsum_90days,n_conflicts_Violence_against_civilians_anomaly_30days_lagged14days,n_fatalities_Violence_against_civilians_anomaly_30days_lagged14days,n_conflicts_Violence_against_civilians_rolsum_90days,n_fatalities_Violence_against_civilians_rolsum_90days,n_conflicts_Explosions.Remote_violence_anomaly_30days_lagged14days,n_fatalities_Explosions.Remote_violence_anomaly_30days_lagged14days,n_conflicts_Explosions.Remote_violence_rolsum_90days,n_fatalities_Explosions.Remote_violence_rolsum_90days,food_inflation,food_inflation_cubic_intp,headline_inflation,headline_inflation_cubic_intp,currency_exchange,currency_exchange_cubic_intp,Ramadan,Ramadan_past90days,day_num,day_of_week,Area,Lat,Lon,Waterways,population,Easting,Northing,Longitude,Latitude,MPI,MPI_incidence,MPI_intensity,Muslim,Christian,region_cat,cv_ind,Ramadan_past90days_Muslimpop,food_inflation_MPI,log_food_inflation,log_food_inflation_MPI,log_fatalities_battles,log_fatalities_violenceagainstcivilians,log_fatalities_explosions
65709,Sokoto,2023-09-27,0.6330880790442199,0.2824754779792194,SURVEY 90 days,NA,NA,NA,NA,NA,16.703343718018875,NA,NA,NA,1.080004556861305,NA,0.47530783486867306,NA,1.0691936431843871,-6,-6,7,9,-17,-13,32,31,0,0,0,0,NA,30.972799088045164,NA,26.953641661787216,777.6,777.6,0,0,52,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,12.667874827010472,3.4331093705288995,1.40414173254632,2.302585092994046,3.4657359027997265,0
65709,Sokoto,2023-10-04,0.6325589434547814,0.2849917743429651,SURVEY 90 days,NA,NA,NA,NA,NA,1.279861376464072,NA,NA,NA,1.065639842156708,NA,0.44927040084637465,NA,1.0623582699119682,-6,-6,8,12,-11,7,38,44,0,0,0,0,NA,31.169340802379867,NA,27.090557956531782,746.61,746.61,0,0,53,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,12.748260388173366,3.439434945091702,1.406728892542506,2.5649493574615367,3.8066624897703196,0
65709,Sokoto,2023-10-11,0.6317593507077711,0.2868114928180452,SURVEY 90 days,NA,NA,NA,NA,1.7022,1.7022,NA,NA,1.067474,1.067474,0.4214,0.4214,1.055441,1.055441,-4,-1,8,12,-3,15,40,50,0,0,0,0,NA,31.384052954801817,NA,27.237954118165277,759.49,759.49,0,0,54,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,12.836077658513942,3.446299896224265,1.4095366575557242,2.5649493574615367,3.9318256327243257,0
65709,Sokoto,2023-10-18,0.6289723400445686,0.2932987267050606,SURVEY 90 days,NA,NA,NA,NA,NA,1.1106510182453948,NA,NA,NA,1.0574922786930456,NA,0.3928548769688286,NA,1.0497316297066417,-1,5,8,12,5,29,34,47,0,0,0,0,NA,31.62985749949894,NA,27.40372730886033,774.44,774.44,0,0,55,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,12.936611717295065,3.454101532075001,1.4127275266186754,2.5649493574615367,3.871201010907891,0
65709,Sokoto,2023-10-25,0.6287544640883772,0.3016455949226537,SURVEY 90 days,NA,NA,NA,NA,NA,0.1637780217416843,NA,NA,NA,1.012736397273638,NA,0.3675456291206778,NA,1.0456689517557467,1,6,10,17,10,34,31,47,0,0,0,0,NA,31.909087216879797,NA,27.58932624121972,794.93,794.93,0,0,56,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,13.050816671703837,3.462890834957169,1.416322351497482,2.8903717578961645,3.871201010907891,0
65709,Sokoto,2023-11-01,0.61971839113617,0.2815639894753739,SURVEY 90 days,NA,NA,NA,NA,0.3249,0.3249,NA,NA,0.952948,0.952948,0.346,0.346,1.042989,1.042989,2,6,7,12,9,31,27,44,0,0,0,0,NA,32.21131327097087,NA,27.788428234026032,787,787,0,0,57,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,13.174427127827085,3.472317734662547,1.4201779534769816,2.5649493574615367,3.8066624897703196,0
65709,Sokoto,2023-11-08,0.6383605618429806,0.2567340816567837,SURVEY 90 days,NA,NA,NA,NA,NA,0.11909245738009806,NA,NA,NA,0.9287200257447132,NA,0.3261431911840342,NA,1.0411332219768177,2,5,5,11,5,9,29,56,0,0,0,0,NA,32.52534706445125,NA,27.99424793703442,802.8,802.8,0,0,58,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,13.302866949360562,3.4820196950396007,1.4241460552711966,2.4849066497880004,4.04305126783455,0
65709,Sokoto,2023-11-15,0.6375612658486493,0.2538151290965665,SURVEY 90 days,NA,NA,NA,NA,NA,-0.04900023569043392,NA,NA,NA,0.972580382892181,NA,0.30907988384880936,NA,1.040025553407334,0,-1,4,11,-3,-1,28,63,0,0,0,0,32.84,32.84,28.2,28.2,843.08,843.08,0,0,59,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,13.431560000000001,3.4916472845842277,1.428083739394949,2.4849066497880004,4.1588830833596715,0
65709,Sokoto,2023-11-22,0.6423158681199739,0.2607888408612542,SURVEY 90 days,NA,NA,NA,NA,NA,0.006452723775408523,NA,NA,NA,1.020143184122126,NA,0.2950335662060263,NA,1.0393672285870907,0,-1,6,15,-9,-16,27,63,0,0,0,0,NA,33.1440834802962,NA,28.398899072677928,803.89,803.89,0,0,60,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,13.555930143441147,3.5008642234871172,1.4318534674062309,2.772588722239781,4.1588830833596715,0
65709,Sokoto,2023-11-29,0.6549099369849383,0.2729570918159581,SURVEY 90 days,NA,NA,NA,NA,NA,0.005129249303469251,NA,NA,NA,1.0199625818697329,NA,0.283022028740454,NA,1.0385286476638669,0,-1,6,15,-4,-14,29,64,0,0,0,0,NA,33.42640890801894,NA,28.584159804823344,793,793,0,0,61,Wed,2.679546700489958,13.0379933679968,5.318810473495564,9.150894705648916,5417315,1195499.851590128,-4074615.4846616704,5.318810473495564,13.0379933679968,0.409,90.5,45.2,0.9890000000000001,0.4,nw,5,0,13.671401243379746,3.509346273424091,1.435322625830453,2.772588722239781,4.174387269895637,0
